,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
62,0.61,0.021278,0.03259,0.10751,0.062374,0.045136,0.04,350.0,0.735,0.015652,0.025516,0.082056,0.048542,0.033514,0.065,350.0,0.735,0.0096649,0.017178,0.053314,0.032376,0.020938,0.133,350.0,0.735
63,0.62,0.020939,0.032209,0.10607,0.061622,0.044449,0.04,350.0,0.735,0.015363,0.025174,0.080798,0.047872,0.032925,0.065,350.0,0.735,0.0094568,0.016899,0.052348,0.031839,0.020508,0.133,350.0,0.735
64,0.63,0.020601,0.031828,0.10464,0.060874,0.043764,0.04,350.0,0.735,0.015075,0.024834,0.079546,0.047207,0.032339,0.065,350.0,0.735,0.0092502,0.016624,0.05139,0.031308,0.020082,0.133,350.0,0.735
65,0.64,0.020264,0.03145,0.10321,0.060128,0.043081,0.04,350.0,0.735,0.014788,0.024496,0.0783,0.046545,0.031755,0.065,350.0,0.735,0.0090452,0.016351,0.050441,0.030782,0.019659,0.133,350.0,0.735
66,0.65,0.019928,0.031073,0.10179,0.059385,0.042401,0.04,350.0,0.735,0.014503,0.02416,0.077061,0.045887,0.031174,0.065,350.0,0.735,0.0088418,0.016081,0.049501,0.030261,0.019239,0.133,350.0,0.735
67,0.66,0.019593,0.030697,0.10037,0.058645,0.041722,0.04,350.0,0.735,0.014218,0.023826,0.075828,0.045233,0.030595,0.065,350.0,0.735,0.0086399,0.015814,0.048569,0.029746,0.018823,0.133,350.0,0.735
68,0.67,0.019259,0.030324,0.098955,0.057908,0.041046,0.04,350.0,0.735,0.013935,0.023494,0.074602,0.044583,0.030019,0.065,350.0,0.735,0.0084395,0.01555,0.047645,0.029235,0.018409,0.133,350.0,0.735
69,0.68,0.018926,0.029951,0.097546,0.057174,0.040372,0.04,350.0,0.735,0.013653,0.023164,0.073382,0.043936,0.029445,0.065,350.0,0.735,0.0082404,0.015288,0.046729,0.02873,0.017999,0.133,350.0,0.735
70,0.6900000000000001,0.018593,0.02958,0.096143,0.056443,0.039699,0.04,350.0,0.735,0.013372,0.022836,0.072167,0.043293,0.028874,0.065,350.0,0.735,0.0080428,0.015029,0.045821,0.028229,0.017592,0.133,350.0,0.735
71,0.7000000000000001,0.018262,0.029211,0.094744,0.055715,0.039029,0.04,350.0,0.735,0.013093,0.02251,0.070958,0.042653,0.028305,0.065,350.0,0.735,0.0078465,0.014772,0.044921,0.027734,0.017187,0.133,350.0,0.735
72,0.71,0.017932,0.028843,0.09335,0.05499,0.03836,0.04,350.0,0.735,0.012814,0.022185,0.069755,0.042017,0.027738,0.065,350.0,0.735,0.0076516,0.014518,0.044028,0.027242,0.016786,0.133,350.0,0.735
