,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
30,0.29,0.033188,0.047039,0.15977,0.090449,0.069321,0.06,480.0,1.7808,1.2173,0.027957,0.040717,0.13659,0.078028,0.058565,0.0775,480.0,1.7808,1.321,0.019568,0.030823,0.099761,0.058461,0.0413,0.145,480.0,1.7808,1.6397,0.99
31,0.3,0.032713,0.046469,0.15768,0.089329,0.068352,0.06,480.0,1.7808,1.2224,0.027527,0.040182,0.13466,0.076981,0.057683,0.0775,480.0,1.7808,1.326,0.01921,0.030321,0.098045,0.05749,0.040555,0.145,480.0,1.7808,1.6427,0.99
32,0.31,0.032242,0.045903,0.15561,0.088219,0.067389,0.06,480.0,1.7808,1.2279,0.0271,0.039652,0.13275,0.075944,0.056809,0.0775,480.0,1.7808,1.331,0.018856,0.029826,0.096354,0.056534,0.03982,0.145,480.0,1.7808,1.6477,0.99
33,0.32,0.031773,0.045342,0.15355,0.087117,0.066432,0.06,480.0,1.7808,1.2329,0.026677,0.039126,0.13086,0.074917,0.055942,0.0775,480.0,1.7808,1.3367,0.018506,0.029338,0.094687,0.055593,0.039095,0.145,480.0,1.7808,1.6514,0.99
34,0.33,0.031307,0.044785,0.15151,0.086025,0.065483,0.06,480.0,1.7808,1.24,0.026257,0.038606,0.12898,0.0739,0.055082,0.0775,480.0,1.7808,1.3429,0.018161,0.028857,0.093044,0.054665,0.038379,0.145,480.0,1.7808,1.6552,0.99
35,0.34,0.030844,0.044232,0.14948,0.084942,0.064539,0.06,480.0,1.7808,1.2455,0.02584,0.038089,0.12712,0.072893,0.054229,0.0775,480.0,1.7808,1.3489,0.01782,0.028382,0.091423,0.053751,0.037672,0.145,480.0,1.7808,1.6611,0.99
36,0.35,0.030384,0.043683,0.14747,0.083866,0.063602,0.06,480.0,1.7808,1.252,0.025426,0.037578,0.12528,0.071896,0.053383,0.0775,480.0,1.7808,1.3559,0.017483,0.027914,0.089824,0.05285,0.036974,0.145,480.0,1.7808,1.6671,0.99
37,0.36,0.029927,0.043138,0.14547,0.0828,0.062671,0.06,480.0,1.7808,1.2579,0.025016,0.037071,0.12345,0.070907,0.052543,0.0775,480.0,1.7808,1.3611,0.01715,0.027452,0.088246,0.051961,0.036285,0.145,480.0,1.7808,1.6724,0.99
38,0.37,0.029473,0.042597,0.14349,0.081741,0.061746,0.06,480.0,1.7808,1.2653,0.024608,0.036569,0.12164,0.069927,0.05171,0.0775,480.0,1.7808,1.3683,0.016821,0.026996,0.086689,0.051085,0.035604,0.145,480.0,1.7808,1.6779,0.99
39,0.38,0.029022,0.04206,0.14152,0.08069,0.060826,0.06,480.0,1.7808,1.2715,0.024203,0.03607,0.11984,0.068956,0.050883,0.0775,480.0,1.7808,1.3761,0.016496,0.026547,0.085152,0.050221,0.034932,0.145,480.0,1.7808,1.6831,0.99
