,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
102,1.01,0.0032386,0.0058336,0.017992,0.010978,0.0070133,0.1,180.0,0.378,0.0025456,0.0045897,0.014141,0.0086296,0.0055117,0.1,180.0,0.378,0.0013574,0.0026413,0.007886,0.0049208,0.0029652,0.15,180.0,0.378,0.99
103,1.02,0.0032032,0.0057802,0.017811,0.010873,0.0069381,0.1,180.0,0.378,0.0025178,0.0045479,0.014002,0.0085484,0.0054531,0.1,180.0,0.378,0.0013411,0.0026132,0.0077974,0.0048672,0.0029302,0.15,180.0,0.378,0.99
104,1.03,0.0031681,0.0057274,0.017634,0.01077,0.0068638,0.1,180.0,0.378,0.0024903,0.0045064,0.013863,0.0084683,0.0053951,0.1,180.0,0.378,0.0013249,0.0025854,0.00771,0.0048144,0.0028955,0.15,180.0,0.378,0.99
105,1.04,0.0031333,0.005675,0.017459,0.010668,0.0067903,0.1,180.0,0.378,0.002463,0.0044653,0.013727,0.008389,0.0053375,0.1,180.0,0.378,0.0013089,0.0025579,0.0076236,0.0047623,0.0028612,0.15,180.0,0.378,0.99
106,1.05,0.0030987,0.0056231,0.017285,0.010568,0.0067174,0.1,180.0,0.378,0.0024359,0.0044245,0.013591,0.0083105,0.0052805,0.1,180.0,0.378,0.001293,0.0025307,0.0075381,0.0047108,0.0028273,0.15,180.0,0.378,0.99
107,1.06,0.0030644,0.0055716,0.017113,0.010468,0.0066451,0.1,180.0,0.378,0.0024089,0.004384,0.013457,0.0082328,0.0052238,0.1,180.0,0.378,0.0012773,0.0025037,0.0074535,0.0046598,0.0027937,0.15,180.0,0.378,0.99
108,1.07,0.0030303,0.0055205,0.016943,0.01037,0.0065734,0.1,180.0,0.378,0.0023821,0.0043439,0.013323,0.0081558,0.0051676,0.1,180.0,0.378,0.0012617,0.002477,0.0073699,0.0046094,0.0027604,0.15,180.0,0.378,0.99
109,1.08,0.0029965,0.0054698,0.016774,0.010272,0.0065023,0.1,180.0,0.378,0.0023555,0.004304,0.013191,0.0080794,0.0051118,0.1,180.0,0.378,0.0012463,0.0024506,0.007287,0.0045595,0.0027275,0.15,180.0,0.378,0.99
110,1.09,0.0029628,0.0054195,0.016607,0.010175,0.0064317,0.1,180.0,0.378,0.0023291,0.0042645,0.01306,0.0080036,0.0050564,0.1,180.0,0.378,0.001231,0.0024244,0.0072049,0.0045102,0.0026948,0.15,180.0,0.378,0.99
111,1.1,0.0029294,0.0053696,0.016441,0.010079,0.0063616,0.1,180.0,0.378,0.0023029,0.0042252,0.01293,0.0079285,0.0050013,0.1,180.0,0.378,0.0012158,0.0023985,0.0071237,0.0044613,0.0026624,0.15,180.0,0.378,0.99
112,1.11,0.0028963,0.00532,0.016276,0.0099843,0.006292,0.1,180.0,0.378,0.0022768,0.0041862,0.012801,0.007854,0.0049466,0.1,180.0,0.378,0.0012007,0.0023728,0.0070432,0.0044129,0.0026303,0.15,180.0,0.378,0.99
113,1.12,0.0028633,0.0052709,0.016113,0.00989,0.0062228,0.1,180.0,0.378,0.0022508,0.0041476,0.012672,0.00778,0.0048922,0.1,180.0,0.378,0.0011858,0.0023474,0.0069635,0.004365,0.0025985,0.15,180.0,0.378,0.99
114,1.13,0.0028306,0.0052221,0.015951,0.0097965,0.0061541,0.1,180.0,0.378,0.0022251,0.0041092,0.012545,0.0077066,0.0048382,0.1,180.0,0.378,0.001171,0.0023222,0.0068845,0.0043176,0.002567,0.15,180.0,0.378,0.99
115,1.14,0.002798,0.0051737,0.01579,0.0097038,0.0060859,0.1,180.0,0.378,0.0021994,0.0040711,0.012418,0.0076338,0.0047846,0.1,180.0,0.378,0.0011563,0.0022972,0.0068063,0.0042706,0.0025357,0.15,180.0,0.378,0.99
116,1.15,0.0027657,0.0051256,0.01563,0.0096117,0.0060182,0.1,180.0,0.378,0.002174,0.0040333,0.012293,0.0075616,0.0047313,0.1,180.0,0.378,0.0011418,0.0022725,0.0067288,0.0042241,0.0025047,0.15,180.0,0.378,0.99
117,1.16,0.0027335,0.0050779,0.015471,0.0095204,0.0059508,0.1,180.0,0.378,0.0021487,0.0039957,0.012168,0.0074898,0.0046783,0.1,180.0,0.378,0.0011273,0.0022481,0.006652,0.004178,0.002474,0.15,180.0,0.378,0.99
118,1.17,0.0027015,0.0050305,0.015314,0.0094298,0.0058839,0.1,180.0,0.378,0.0021235,0.0039585,0.012044,0.0074186,0.0046256,0.1,180.0,0.378,0.001113,0.0022238,0.0065759,0.0041324,0.0024435,0.15,180.0,0.378,0.99
119,1.18,0.0026697,0.0049835,0.015157,0.0093399,0.0058174,0.1,180.0,0.378,0.0020985,0.0039215,0.011921,0.007348,0.0045733,0.1,180.0,0.378,0.0010988,0.0021998,0.0065005,0.0040873,0.0024133,0.15,180.0,0.378,0.99
120,1.19,0.0026382,0.0049369,0.015002,0.0092507,0.0057513,0.1,180.0,0.378,0.0020736,0.0038847,0.011799,0.0072778,0.0045213,0.1,180.0,0.378,0.0010847,0.002176,0.0064258,0.0040425,0.0023833,0.15,180.0,0.378,0.99
121,1.2,0.0026067,0.0048905,0.014848,0.0091621,0.0056857,0.1,180.0,0.378,0.0020488,0.0038482,0.011678,0.0072081,0.0044696,0.1,180.0,0.378,0.0010707,0.0021525,0.0063518,0.0039982,0.0023536,0.15,180.0,0.378,0.99
122,1.21,0.0025755,0.0048445,0.014695,0.0090742,0.0056204,0.1,180.0,0.378,0.0020242,0.003812,0.011557,0.007139,0.0044182,0.1,180.0,0.378,0.0010569,0.0021291,0.0062784,0.0039543,0.0023241,0.15,180.0,0.378,0.99
123,1.22,0.0025445,0.0047989,0.014542,0.0089869,0.0055555,0.1,180.0,0.378,0.0019998,0.0037761,0.011437,0.0070703,0.0043671,0.1,180.0,0.378,0.0010431,0.002106,0.0062056,0.0039108,0.0022949,0.15,180.0,0.378,0.99
124,1.23,0.0025136,0.0047535,0.014391,0.0089003,0.005491,0.1,180.0,0.378,0.0019755,0.0037404,0.011319,0.0070022,0.0043164,0.1,180.0,0.378,0.0010295,0.0020831,0.0061335,0.0038677,0.0022659,0.15,180.0,0.378,0.99
125,1.24,0.0024829,0.0047085,0.014241,0.0088143,0.0054269,0.1,180.0,0.378,0.0019513,0.0037049,0.0112,0.0069345,0.0042659,0.1,180.0,0.378,0.0010159,0.0020604,0.0060621,0.003825,0.0022371,0.15,180.0,0.378,0.99
126,1.25,0.0024524,0.0046638,0.014092,0.0087289,0.0053632,0.1,180.0,0.378,0.0019272,0.0036697,0.011083,0.0068673,0.0042157,0.1,180.0,0.378,0.0010025,0.0020379,0.0059913,0.0037827,0.0022086,0.15,180.0,0.378,0.99
127,1.26,0.002422,0.0046194,0.013944,0.0086441,0.0052998,0.1,180.0,0.378,0.0019033,0.0036348,0.010966,0.0068006,0.0041658,0.1,180.0,0.378,0.00098912,0.0020157,0.0059211,0.0037408,0.0021803,0.15,180.0,0.378,0.99
128,1.27,0.0023918,0.0045754,0.013797,0.0085599,0.0052369,0.1,180.0,0.378,0.0018795,0.0036001,0.01085,0.0067343,0.0041162,0.1,180.0,0.378,0.00097589,0.0019936,0.0058515,0.0036992,0.0021522,0.15,180.0,0.378,0.99
129,1.28,0.0023618,0.0045316,0.01365,0.0084763,0.0051742,0.1,180.0,0.378,0.0018558,0.0035656,0.010735,0.0066685,0.0040668,0.1,180.0,0.378,0.00096275,0.0019717,0.0057825,0.0036581,0.0021244,0.15,180.0,0.378,0.99
130,1.29,0.0023319,0.0044882,0.013505,0.0083933,0.0051119,0.1,180.0,0.378,0.0018323,0.0035314,0.010621,0.0066032,0.0040177,0.1,180.0,0.378,0.00094971,0.0019501,0.0057141,0.0036174,0.0020967,0.15,180.0,0.378,0.99
131,1.3,0.0023022,0.004445,0.013361,0.0083108,0.00505,0.1,180.0,0.378,0.0018089,0.0034974,0.010507,0.0065383,0.0039689,0.1,180.0,0.378,0.00093677,0.0019286,0.0056463,0.003577,0.0020693,0.15,180.0,0.378,0.99
132,1.31,0.0022726,0.0044022,0.013217,0.008229,0.0049884,0.1,180.0,0.378,0.0017856,0.0034637,0.010394,0.0064738,0.0039204,0.1,180.0,0.378,0.00092393,0.0019073,0.0055791,0.003537,0.0020421,0.15,180.0,0.378,0.99
133,1.32,0.0022432,0.0043597,0.013075,0.0081477,0.0049272,0.1,180.0,0.378,0.0017624,0.0034302,0.010282,0.0064098,0.0038722,0.1,180.0,0.378,0.00091118,0.0018863,0.0055124,0.0034973,0.0020151,0.15,180.0,0.378,0.99
134,1.33,0.002214,0.0043174,0.012933,0.0080669,0.0048663,0.1,180.0,0.378,0.0017394,0.0033969,0.01017,0.0063462,0.0038242,0.1,180.0,0.378,0.00089853,0.0018654,0.0054464,0.003458,0.0019883,0.15,180.0,0.378,0.99
135,1.34,0.0021849,0.0042754,0.012792,0.0079867,0.0048057,0.1,180.0,0.378,0.0017164,0.0033639,0.01006,0.0062831,0.0037765,0.1,180.0,0.378,0.00088596,0.0018447,0.0053808,0.0034191,0.0019618,0.15,180.0,0.378,0.99
136,1.35,0.002156,0.0042338,0.012653,0.0079071,0.0047455,0.1,180.0,0.378,0.0016936,0.003331,0.0099493,0.0062204,0.003729,0.1,180.0,0.378,0.00087349,0.0018242,0.0053159,0.0033805,0.0019354,0.15,180.0,0.378,0.99
137,1.36,0.0021271,0.0041924,0.012514,0.007828,0.0046856,0.1,180.0,0.378,0.0016709,0.0032984,0.0098398,0.006158,0.0036818,0.1,180.0,0.378,0.00086111,0.0018039,0.0052515,0.0033423,0.0019092,0.15,180.0,0.378,0.99
138,1.37,0.0020985,0.0041513,0.012375,0.0077494,0.004626,0.1,180.0,0.378,0.0016483,0.0032661,0.0097309,0.0060962,0.0036348,0.1,180.0,0.378,0.00084881,0.0017838,0.0051876,0.0033044,0.0018832,0.15,180.0,0.378,0.99
139,1.38,0.00207,0.0041105,0.012238,0.0076714,0.0045667,0.1,180.0,0.378,0.0016258,0.0032339,0.0096228,0.0060347,0.0035881,0.1,180.0,0.378,0.0008366,0.0017639,0.0051243,0.0032668,0.0018575,0.15,180.0,0.378,0.99
140,1.39,0.0020416,0.0040699,0.012102,0.0075939,0.0045078,0.1,180.0,0.378,0.0016035,0.003202,0.0095152,0.0059736,0.0035416,0.1,180.0,0.378,0.00082448,0.0017441,0.0050614,0.0032296,0.0018319,0.15,180.0,0.378,0.99
141,1.4,0.0020133,0.0040296,0.011966,0.0075168,0.0044491,0.1,180.0,0.378,0.0015812,0.0031702,0.0094083,0.005913,0.0034954,0.1,180.0,0.378,0.00081245,0.0017245,0.0049992,0.0031927,0.0018065,0.15,180.0,0.378,0.99
142,1.41,0.0019852,0.0039896,0.011831,0.0074403,0.0043908,0.1,180.0,0.378,0.001559,0.0031387,0.0093021,0.0058527,0.0034494,0.1,180.0,0.378,0.00080049,0.0017051,0.0049374,0.0031561,0.0017812,0.15,180.0,0.378,0.99
143,1.42,0.0019573,0.0039499,0.011697,0.0073644,0.0043327,0.1,180.0,0.378,0.001537,0.0031074,0.0091964,0.0057928,0.0034036,0.1,180.0,0.378,0.00078862,0.0016859,0.0048761,0.0031199,0.0017562,0.15,180.0,0.378,0.99
144,1.43,0.0019295,0.0039105,0.011564,0.0072889,0.004275,0.1,180.0,0.378,0.001515,0.0030763,0.0090915,0.0057334,0.0033581,0.1,180.0,0.378,0.00077683,0.0016668,0.0048154,0.003084,0.0017314,0.15,180.0,0.378,0.99
145,1.44,0.0019017,0.0038713,0.011431,0.0072139,0.0042175,0.1,180.0,0.378,0.0014932,0.0030455,0.0089871,0.0056743,0.0033128,0.1,180.0,0.378,0.00076512,0.0016479,0.0047551,0.0030484,0.0017067,0.15,180.0,0.378,0.99
146,1.45,0.0018742,0.0038323,0.0113,0.0071394,0.0041603,0.1,180.0,0.378,0.0014714,0.0030148,0.0088833,0.0056156,0.0032677,0.1,180.0,0.378,0.00075349,0.0016292,0.0046953,0.0030131,0.0016822,0.15,180.0,0.378,0.99
147,1.46,0.0018467,0.0037936,0.011169,0.0070653,0.0041034,0.1,180.0,0.378,0.0014498,0.0029843,0.0087802,0.0055573,0.0032229,0.1,180.0,0.378,0.00074194,0.0016107,0.0046361,0.0029781,0.0016579,0.15,180.0,0.378,0.99
148,1.47,0.0018194,0.0037552,0.011039,0.0069918,0.0040468,0.1,180.0,0.378,0.0014283,0.002954,0.0086776,0.0054994,0.0031782,0.1,180.0,0.378,0.00073046,0.0015923,0.0045772,0.0029435,0.0016338,0.15,180.0,0.378,0.99
149,1.48,0.0017922,0.003717,0.010909,0.0069187,0.0039905,0.1,180.0,0.378,0.0014068,0.002924,0.0085756,0.0054418,0.0031338,0.1,180.0,0.378,0.00071907,0.0015741,0.0045189,0.0029091,0.0016098,0.15,180.0,0.378,0.99
150,1.49,0.0017651,0.0036791,0.010781,0.0068461,0.0039345,0.1,180.0,0.378,0.0013855,0.0028941,0.0084743,0.0053846,0.0030897,0.1,180.0,0.378,0.00070774,0.001556,0.0044611,0.002875,0.001586,0.15,180.0,0.378,0.99
151,1.5,0.0017382,0.0036414,0.010653,0.006774,0.0038787,0.1,180.0,0.378,0.0013642,0.0028644,0.0083735,0.0053278,0.0030457,0.1,180.0,0.378,0.00069648,0.0015381,0.0044037,0.0028413,0.0015624,0.15,180.0,0.378,0.99
152,1.51,0.0017113,0.003604,0.010526,0.0067024,0.0038233,0.1,180.0,0.378,0.001343,0.0028349,0.0082733,0.0052713,0.003002,0.1,180.0,0.378,0.0006853,0.0015204,0.0043468,0.0028078,0.0015389,0.15,180.0,0.378,0.99
153,1.52,0.0016846,0.0035668,0.010399,0.0066311,0.0037681,0.1,180.0,0.378,0.001322,0.0028056,0.0081736,0.0052152,0.0029584,0.1,180.0,0.378,0.0006742,0.0015028,0.0042903,0.0027746,0.0015157,0.15,180.0,0.378,0.99
154,1.53,0.001658,0.0035299,0.010274,0.0065604,0.0037131,0.1,180.0,0.378,0.001301,0.0027765,0.0080746,0.0051595,0.0029151,0.1,180.0,0.378,0.00066316,0.0014854,0.0042343,0.0027417,0.0014926,0.15,180.0,0.378,0.99
155,1.54,0.0016315,0.0034932,0.010149,0.0064901,0.0036585,0.1,180.0,0.378,0.0012801,0.0027476,0.0079761,0.0051041,0.002872,0.1,180.0,0.378,0.00065219,0.0014681,0.0041788,0.0027092,0.0014696,0.15,180.0,0.378,0.99
156,1.55,0.0016051,0.0034567,0.010024,0.0064203,0.0036041,0.1,180.0,0.378,0.0012593,0.0027189,0.0078782,0.005049,0.0028292,0.1,180.0,0.378,0.0006413,0.001451,0.0041237,0.0026768,0.0014468,0.15,180.0,0.378,0.99
157,1.56,0.0015789,0.0034205,0.0099009,0.0063509,0.0035501,0.1,180.0,0.378,0.0012386,0.0026903,0.0077809,0.0049944,0.0027865,0.1,180.0,0.378,0.00063047,0.001434,0.0040691,0.0026448,0.0014243,0.15,180.0,0.378,0.99
158,1.57,0.0015527,0.0033845,0.0097782,0.006282,0.0034963,0.1,180.0,0.378,0.001218,0.002662,0.0076841,0.00494,0.0027441,0.1,180.0,0.378,0.00061971,0.0014172,0.0040149,0.0026131,0.0014018,0.15,180.0,0.378,0.99
159,1.58,0.0015267,0.0033488,0.0096563,0.0062135,0.0034428,0.1,180.0,0.378,0.0011974,0.0026338,0.007588,0.0048861,0.0027019,0.1,180.0,0.378,0.00060902,0.0014005,0.0039612,0.0025816,0.0013796,0.15,180.0,0.378,0.99
160,1.59,0.0015008,0.0033133,0.0095352,0.0061455,0.0033897,0.1,180.0,0.378,0.001177,0.0026058,0.0074926,0.0048325,0.0026601,0.1,180.0,0.378,0.0005984,0.001384,0.003908,0.0025504,0.0013575,0.15,180.0,0.378,0.99
161,1.6,0.0014747,0.0032778,0.0094143,0.0060776,0.0033367,0.1,200.0,0.42,0.0011564,0.0025779,0.0073972,0.004779,0.0026182,0.1,200.0,0.42,0.00058773,0.0013675,0.0038553,0.0025195,0.0013358,0.15,200.0,0.42,0.99
162,1.61,0.0014458,0.0032395,0.0092822,0.0060048,0.0032774,0.1,200.0,0.42,0.0011336,0.0025477,0.0072931,0.0047216,0.0025715,0.1,200.0,0.42,0.00057586,0.0013499,0.0037977,0.0024866,0.0013112,0.15,200.0,0.42,0.99
163,1.62,0.001417,0.0032014,0.0091502,0.005932,0.0032183,0.1,200.0,0.42,0.0011108,0.0025177,0.007189,0.0046642,0.0025248,0.1,200.0,0.42,0.00056403,0.0013324,0.0037403,0.0024537,0.0012866,0.15,200.0,0.42,0.99
164,1.63,0.0013882,0.0031636,0.0090187,0.0058594,0.0031593,0.1,200.0,0.42,0.0010882,0.0024879,0.0070853,0.0046071,0.0024783,0.1,200.0,0.42,0.00055225,0.0013151,0.0036832,0.002421,0.0012622,0.15,200.0,0.42,0.99
165,1.64,0.0013595,0.003126,0.0088877,0.0057872,0.0031005,0.1,200.0,0.42,0.0010655,0.0024582,0.0069821,0.0045502,0.0024319,0.1,200.0,0.42,0.00054054,0.0012979,0.0036264,0.0023884,0.0012379,0.15,200.0,0.42,0.99
166,1.65,0.001331,0.0030886,0.0087572,0.0057154,0.0030418,0.1,200.0,0.42,0.001043,0.0024288,0.0068792,0.0044935,0.0023857,0.1,200.0,0.42,0.00052887,0.0012808,0.0035699,0.0023562,0.0012137,0.15,200.0,0.42,0.99
167,1.66,0.0013025,0.0030514,0.0086273,0.0056439,0.0029834,0.1,200.0,0.42,0.0010205,0.0023995,0.0067768,0.0044372,0.0023396,0.1,200.0,0.42,0.00051727,0.0012639,0.0035138,0.0023241,0.0011897,0.15,200.0,0.42,0.99
168,1.67,0.0012741,0.0030145,0.008498,0.0055728,0.0029252,0.1,200.0,0.42,0.00099814,0.0023703,0.0066748,0.0043812,0.0022937,0.1,200.0,0.42,0.00050572,0.0012471,0.003458,0.0022923,0.0011657,0.15,200.0,0.42,0.99
169,1.68,0.0012458,0.0029777,0.0083693,0.0055021,0.0028672,0.1,200.0,0.42,0.00097581,0.0023414,0.0065734,0.0043254,0.0022479,0.1,200.0,0.42,0.00049422,0.0012305,0.0034027,0.0022607,0.0011419,0.15,200.0,0.42,0.99
170,1.69,0.0012176,0.0029412,0.0082412,0.0054318,0.0028094,0.1,200.0,0.42,0.00095355,0.0023126,0.0064723,0.00427,0.0022023,0.1,200.0,0.42,0.00048278,0.001214,0.0033477,0.0022294,0.0011183,0.15,200.0,0.42,0.99
171,1.7,0.0011894,0.0029049,0.0081137,0.0053618,0.0027518,0.1,200.0,0.42,0.00093136,0.002284,0.0063717,0.0042148,0.0021569,0.1,200.0,0.42,0.0004714,0.0011976,0.003293,0.0021983,0.0010947,0.15,200.0,0.42,0.99
172,1.71,0.0011614,0.0028688,0.0079867,0.0052922,0.0026945,0.1,200.0,0.42,0.00090924,0.0022556,0.0062716,0.00416,0.0021116,0.1,200.0,0.42,0.00046006,0.0011814,0.0032387,0.0021674,0.0010713,0.15,200.0,0.42,0.99
173,1.72,0.0011334,0.0028329,0.0078603,0.0052231,0.0026373,0.1,200.0,0.42,0.00088718,0.0022273,0.006172,0.0041055,0.0020665,0.1,200.0,0.42,0.00044878,0.0011653,0.0031849,0.0021368,0.001048,0.15,200.0,0.42,0.99
174,1.73,0.0011056,0.0027973,0.0077345,0.0051542,0.0025803,0.1,200.0,0.42,0.00086519,0.0021992,0.0060727,0.0040512,0.0020215,0.1,200.0,0.42,0.00043755,0.0011493,0.0031313,0.0021065,0.0010249,0.15,200.0,0.42,0.99
175,1.74,0.0010778,0.0027618,0.0076093,0.0050858,0.0025235,0.1,200.0,0.42,0.00084326,0.0021712,0.005974,0.0039973,0.0019768,0.1,200.0,0.42,0.00042637,0.0011335,0.0030782,0.0020763,0.0010018,0.15,200.0,0.42,0.99
176,1.75,0.0010501,0.0027266,0.0074847,0.0050177,0.002467,0.1,200.0,0.42,0.0008214,0.0021434,0.0058758,0.0039436,0.0019321,0.1,200.0,0.42,0.00041524,0.0011178,0.0030254,0.0020464,0.00097895,0.15,200.0,0.42,0.99
177,1.76,0.0010225,0.0026915,0.0073608,0.0049501,0.0024107,0.1,200.0,0.42,0.0007996,0.0021158,0.005778,0.0038903,0.0018877,0.1,200.0,0.42,0.00040416,0.0011022,0.002973,0.0020168,0.00095621,0.15,200.0,0.42,0.99
178,1.77,0.00099491,0.0026567,0.0072374,0.0048828,0.0023546,0.1,200.0,0.42,0.00077787,0.0020883,0.0056807,0.0038372,0.0018435,0.1,200.0,0.42,0.00039313,0.0010867,0.002921,0.0019874,0.00093364,0.15,200.0,0.42,0.99
179,1.78,0.00096746,0.002622,0.0071148,0.0048159,0.0022989,0.1,200.0,0.42,0.0007562,0.002061,0.005584,0.0037845,0.0017995,0.1,200.0,0.42,0.00038216,0.0010714,0.0028695,0.0019582,0.00091127,0.15,200.0,0.42,0.99
180,1.79,0.00094009,0.0025876,0.0069931,0.0047495,0.0022436,0.1,200.0,0.42,0.0007346,0.0020339,0.005488,0.0037322,0.0017558,0.1,200.0,0.42,0.00037124,0.0010562,0.0028186,0.0019294,0.00088918,0.15,200.0,0.42,0.99
181,1.8,0.00091209,0.0025527,0.0068702,0.0046824,0.0021878,0.1,300.0,0.63,0.00071248,0.0020063,0.0053909,0.0036791,0.0017117,0.1,300.0,0.63,0.00036009,0.0010409,0.0027675,0.0019004,0.00086709,0.15,300.0,0.63,0.99
182,1.81,0.00087016,0.0025039,0.0066922,0.0045895,0.0021027,0.1,300.0,0.63,0.00067939,0.0019679,0.0052505,0.0036059,0.0016446,0.1,300.0,0.63,0.00034319,0.0010199,0.0026939,0.0018612,0.00083274,0.15,300.0,0.63,0.99
183,1.82,0.00082817,0.0024553,0.0065127,0.0044957,0.0020171,0.1,300.0,0.63,0.00064626,0.0019296,0.0051089,0.0035319,0.001577,0.1,300.0,0.63,0.00032628,0.000999,0.0026196,0.0018215,0.00079811,0.15,300.0,0.63,0.99
184,1.83,0.00078617,0.0024069,0.0063328,0.0044016,0.0019312,0.1,300.0,0.63,0.00061311,0.0018914,0.0049669,0.0034577,0.0015092,0.1,300.0,0.63,0.00030936,0.00097821,0.002545,0.0017816,0.00076338,0.15,300.0,0.63,0.99
185,1.84,0.00074416,0.0023587,0.0061526,0.0043076,0.001845,0.1,300.0,0.63,0.00057996,0.0018533,0.0048248,0.0033836,0.0014412,0.1,300.0,0.63,0.00029245,0.00095753,0.0024704,0.0017418,0.00072855,0.15,300.0,0.63,0.99
186,1.85,0.00070214,0.0023106,0.0059723,0.0042136,0.0017586,0.1,300.0,0.63,0.0005468,0.0018154,0.0046825,0.0033095,0.001373,0.1,300.0,0.63,0.00027554,0.00093698,0.0023958,0.0017021,0.00069363,0.15,300.0,0.63,0.99
187,1.86,0.0006601,0.0022627,0.0057916,0.0041197,0.0016719,0.1,300.0,0.63,0.00051362,0.0017776,0.0045399,0.0032354,0.0013045,0.1,300.0,0.63,0.00025863,0.00091653,0.0023211,0.0016625,0.0006586,0.15,300.0,0.63,0.99
188,1.87,0.00061803,0.0022149,0.0056106,0.0040259,0.0015847,0.1,300.0,0.63,0.00048042,0.00174,0.0043971,0.0031614,0.0012357,0.1,300.0,0.63,0.00024173,0.0008962,0.0022464,0.001623,0.00062341,0.15,300.0,0.63,0.99
189,1.88,0.00057591,0.0021673,0.0054291,0.0039321,0.001497,0.1,300.0,0.63,0.00044717,0.0017024,0.0042538,0.0030874,0.0011664,0.1,300.0,0.63,0.0002248,0.00087597,0.0021716,0.0015836,0.00058803,0.15,300.0,0.63,0.99
190,1.89,0.00053372,0.0021197,0.0052469,0.0038383,0.0014086,0.1,300.0,0.63,0.00041385,0.0016649,0.00411,0.0030134,0.0010966,0.1,300.0,0.63,0.00020786,0.00085582,0.0020966,0.0015442,0.0005524,0.15,300.0,0.63,0.99
191,1.9,0.00049141,0.0020723,0.0050638,0.0037444,0.0013194,0.1,300.0,0.63,0.00038045,0.0016275,0.0039653,0.0029393,0.001026,0.1,300.0,0.63,0.00019088,0.00083576,0.0020213,0.0015049,0.00051642,0.15,300.0,0.63,0.99
192,1.91,0.00044896,0.0020249,0.0048793,0.0036503,0.001229,0.1,300.0,0.63,0.00034694,0.0015901,0.0038196,0.002865,0.00095461,0.1,300.0,0.63,0.00017385,0.00081575,0.0019455,0.0014655,0.00048002,0.15,300.0,0.63,0.99
193,1.92,0.00040632,0.0019774,0.004693,0.0035558,0.0011372,0.1,300.0,0.63,0.00031326,0.0015526,0.0036724,0.0027904,0.00088203,0.1,300.0,0.63,0.00015674,0.00079579,0.0018691,0.0014261,0.00044304,0.15,300.0,0.63,0.99
194,1.93,0.00036343,0.0019299,0.0045043,0.0034607,0.0010436,0.1,300.0,0.63,0.00027938,0.0015152,0.0035233,0.0027153,0.00080793,0.1,300.0,0.63,0.00013954,0.00077584,0.0017918,0.0013865,0.00040531,0.15,300.0,0.63,0.99
195,1.94,0.00032021,0.0018823,0.0043123,0.0033649,0.00094744,0.1,300.0,0.63,0.00024523,0.0014776,0.0033714,0.0026396,0.00073184,0.1,300.0,0.63,0.0001222,0.00075587,0.0017132,0.0013467,0.00036657,0.15,300.0,0.63,0.99
196,1.95,0.00027654,0.0018344,0.0041158,0.0032678,0.00084802,0.1,300.0,0.63,0.00021073,0.0014398,0.003216,0.0025629,0.00065305,0.1,300.0,0.63,0.00010469,0.00073584,0.0016329,0.0013064,0.00032647,0.15,300.0,0.63,0.99
197,1.96,0.00023227,0.0017862,0.0039129,0.003169,0.00074395,0.1,300.0,0.63,0.00017573,0.0014016,0.0030553,0.0024848,0.00057049,0.1,300.0,0.63,8.6918e-05,0.00071569,0.0015499,0.0012654,0.00028444,0.15,300.0,0.63,0.99
198,1.97,0.00018717,0.0017372,0.0037005,0.0030675,0.00063303,0.1,300.0,0.63,0.00014005,0.001363,0.0028868,0.0024044,0.00048233,0.1,300.0,0.63,6.8798e-05,0.00069531,0.001463,0.0012234,0.00023952,0.15,300.0,0.63,0.99
199,1.98,0.00014081,0.0016873,0.0034726,0.0029616,0.000511,0.1,300.0,0.63,0.00010334,0.0013235,0.0027055,0.0023205,0.00038507,0.1,300.0,0.63,5.0146e-05,0.00067453,0.0013695,0.0011796,0.0001899,0.15,300.0,0.63,0.99
200,1.99,9.2344e-05,0.0016355,0.0032142,0.0028471,0.00036715,0.1,300.0,0.63,6.4908e-05,0.0012824,0.0024992,0.0022295,0.00026979,0.1,300.0,0.63,3.059e-05,0.000653,0.0012631,0.0011322,0.00013089,0.15,300.0,0.63,0.99
201,2.0,4.1401e-05,0.0015789,0.0028474,0.0027006,0.00014676,0.06,0.1,0.00021,2.4048e-05,0.0012296,0.0021756,0.0020879,8.7786e-05,0.08,0.1,0.00021,9.8221e-06,0.00062806,0.0011035,0.0010667,3.6818e-05,0.1,0.1,0.00021,0.9
202,2.01,4.1319e-05,0.0015771,0.0028416,0.0026952,0.00014635,0.06,0.1,0.002296,2.3987e-05,0.0012278,0.0021702,0.0020827,8.747e-05,0.08,0.1,0.002296,9.7913e-06,0.00062696,0.0011001,0.0010635,3.6652e-05,0.1,0.1,0.002296,0.9
203,2.02,4.1237e-05,0.0015752,0.0028358,0.0026899,0.00014594,0.06,0.1,0.002296,2.3926e-05,0.001226,0.0021648,0.0020776,8.7161e-05,0.08,0.1,0.002296,9.7609e-06,0.00062586,0.0010968,0.0010603,3.649e-05,0.1,0.1,0.002296,0.9
