,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
109,1.08,0.0096191,0.020266,0.060033,0.038223,0.02181,0.095,125.0,0.265,0.0069861,0.014273,0.042694,0.026962,0.015733,0.095,125.0,0.265,0.0043161,0.010038,0.0288,0.018809,0.0099909,0.10466,125.0,0.265
110,1.09,0.009514,0.020104,0.059487,0.037904,0.021583,0.095,125.0,0.265,0.0069151,0.014162,0.042322,0.026743,0.015579,0.095,125.0,0.265,0.004259,0.0099508,0.028505,0.018637,0.0098682,0.10466,125.0,0.265
111,1.1,0.0094095,0.019943,0.058945,0.037588,0.021358,0.095,125.0,0.265,0.0068444,0.014051,0.041953,0.026526,0.015426,0.095,125.0,0.265,0.0042021,0.0098643,0.028213,0.018467,0.0097461,0.10466,125.0,0.265
112,1.11,0.0093055,0.019783,0.058408,0.037274,0.021133,0.095,125.0,0.265,0.0067741,0.013941,0.041586,0.026311,0.015274,0.095,125.0,0.265,0.0041456,0.0097784,0.027924,0.018299,0.0096247,0.10466,125.0,0.265
113,1.12,0.009202,0.019625,0.057874,0.036963,0.020911,0.095,125.0,0.265,0.0067043,0.013832,0.041221,0.026098,0.015124,0.095,125.0,0.265,0.0040893,0.009693,0.027636,0.018132,0.009504,0.10466,125.0,0.265
114,1.1300000000000001,0.009099,0.019467,0.057344,0.036655,0.020689,0.095,125.0,0.265,0.0066347,0.013723,0.04086,0.025886,0.014973,0.095,125.0,0.265,0.0040333,0.0096082,0.02735,0.017966,0.0093839,0.10466,125.0,0.265
115,1.1400000000000001,0.0089966,0.01931,0.056817,0.036349,0.020468,0.095,125.0,0.265,0.0065655,0.013616,0.0405,0.025676,0.014824,0.095,125.0,0.265,0.0039775,0.009524,0.027066,0.017801,0.0092643,0.10466,125.0,0.265
116,1.1500000000000001,0.0088946,0.019155,0.056294,0.036045,0.020249,0.095,125.0,0.265,0.0064967,0.013508,0.040143,0.025468,0.014676,0.095,125.0,0.265,0.003922,0.0094403,0.026783,0.017638,0.0091453,0.10466,125.0,0.265
117,1.16,0.0087931,0.019,0.055773,0.035742,0.020031,0.095,125.0,0.265,0.0064281,0.013402,0.039788,0.025261,0.014528,0.095,125.0,0.265,0.0038667,0.0093571,0.026502,0.017476,0.0090269,0.10466,125.0,0.265
118,1.17,0.008692,0.018846,0.055256,0.035443,0.019813,0.095,125.0,0.265,0.0063599,0.013296,0.039436,0.025055,0.014381,0.095,125.0,0.265,0.0038116,0.0092744,0.026223,0.017314,0.0089089,0.10466,125.0,0.265
119,1.18,0.0085914,0.018693,0.054742,0.035145,0.019597,0.095,125.0,0.265,0.0062921,0.013191,0.039085,0.024851,0.014234,0.095,125.0,0.265,0.0037567,0.0091922,0.025946,0.017154,0.0087914,0.10466,125.0,0.265
120,1.19,0.0084912,0.018541,0.054231,0.034849,0.019382,0.095,125.0,0.265,0.0062245,0.013086,0.038736,0.024648,0.014088,0.095,125.0,0.265,0.003702,0.0091106,0.02567,0.016995,0.0086744,0.10466,125.0,0.265
121,1.2,0.0083914,0.01839,0.053722,0.034555,0.019167,0.095,125.0,0.265,0.0061572,0.012983,0.038389,0.024446,0.013943,0.095,125.0,0.265,0.0036476,0.0090294,0.025395,0.016838,0.0085578,0.10466,125.0,0.265
122,1.21,0.0082921,0.01824,0.053216,0.034263,0.018953,0.095,125.0,0.265,0.0060903,0.012879,0.038044,0.024246,0.013799,0.095,125.0,0.265,0.0035933,0.0089487,0.025122,0.016681,0.0084416,0.10466,125.0,0.265
123,1.22,0.0081931,0.018091,0.052713,0.033973,0.01874,0.095,125.0,0.265,0.0060236,0.012777,0.037701,0.024046,0.013655,0.095,125.0,0.265,0.0035392,0.0088685,0.02485,0.016525,0.0083259,0.10466,125.0,0.265
124,1.23,0.0080945,0.017942,0.052212,0.033684,0.018528,0.095,125.0,0.265,0.0059572,0.012675,0.03736,0.023848,0.013511,0.095,125.0,0.265,0.0034853,0.0087887,0.02458,0.01637,0.0082105,0.10466,125.0,0.265
125,1.24,0.0079963,0.017795,0.051714,0.033397,0.018316,0.095,125.0,0.265,0.005891,0.012573,0.03702,0.023652,0.013368,0.095,125.0,0.265,0.0034316,0.0087094,0.024311,0.016215,0.0080953,0.10466,125.0,0.265
126,1.25,0.0078984,0.017648,0.051218,0.033112,0.018106,0.095,125.0,0.265,0.0058252,0.012472,0.036682,0.023456,0.013226,0.095,125.0,0.265,0.0033781,0.0086306,0.024043,0.016062,0.0079806,0.10466,125.0,0.265
127,1.26,0.0078009,0.017502,0.050724,0.032828,0.017895,0.095,125.0,0.265,0.0057595,0.012372,0.036345,0.023262,0.013084,0.095,125.0,0.265,0.0033247,0.0085522,0.023776,0.01591,0.0078661,0.10466,125.0,0.265
128,1.27,0.0077037,0.017357,0.050232,0.032546,0.017686,0.095,125.0,0.265,0.0056942,0.012272,0.03601,0.023068,0.012942,0.095,125.0,0.265,0.0032714,0.0084742,0.02351,0.015758,0.0077519,0.10466,125.0,0.265
129,1.28,0.0076068,0.017213,0.049742,0.032266,0.017476,0.095,125.0,0.265,0.005629,0.012173,0.035677,0.022876,0.012801,0.095,125.0,0.265,0.0032184,0.0083967,0.023245,0.015607,0.0076379,0.10466,125.0,0.265
130,1.29,0.0075103,0.017069,0.049254,0.031987,0.017268,0.095,125.0,0.265,0.0055641,0.012074,0.035344,0.022684,0.01266,0.095,125.0,0.265,0.0031654,0.0083196,0.022982,0.015457,0.0075241,0.10466,125.0,0.265
131,1.3,0.007414,0.016926,0.048768,0.031709,0.017059,0.095,125.0,0.265,0.0054994,0.011976,0.035013,0.022494,0.012519,0.095,125.0,0.265,0.0031126,0.0082429,0.022719,0.015308,0.0074105,0.10466,125.0,0.265
132,1.31,0.0073181,0.016784,0.048283,0.031433,0.016851,0.095,125.0,0.265,0.005435,0.011879,0.034683,0.022305,0.012379,0.095,125.0,0.265,0.00306,0.0081666,0.022457,0.01516,0.007297,0.10466,125.0,0.265
133,1.32,0.0072224,0.016643,0.0478,0.031158,0.016643,0.095,125.0,0.265,0.0053707,0.011782,0.034355,0.022116,0.012238,0.095,125.0,0.265,0.0030074,0.0080907,0.022195,0.015012,0.0071835,0.10466,125.0,0.265
134,1.33,0.0071269,0.016502,0.047318,0.030884,0.016435,0.095,125.0,0.265,0.0053066,0.011685,0.034026,0.021929,0.012098,0.095,125.0,0.265,0.002955,0.0080151,0.021935,0.014865,0.00707,0.10466,125.0,0.265
135,1.34,0.0070317,0.016362,0.046837,0.030611,0.016226,0.095,125.0,0.265,0.0052427,0.011589,0.033699,0.021742,0.011957,0.095,125.0,0.265,0.0029026,0.00794,0.021675,0.014718,0.0069564,0.10466,125.0,0.265
136,1.35,0.0069366,0.016223,0.046357,0.030339,0.016018,0.095,125.0,0.265,0.0051789,0.011493,0.033372,0.021556,0.011817,0.095,125.0,0.265,0.0028504,0.0078651,0.021415,0.014572,0.0068425,0.10466,125.0,0.265
137,1.36,0.0068418,0.016084,0.045877,0.030068,0.015809,0.095,125.0,0.265,0.0051153,0.011398,0.033046,0.02137,0.011676,0.095,125.0,0.265,0.0027982,0.0077907,0.021155,0.014427,0.0067284,0.10466,125.0,0.265
138,1.37,0.006747,0.015946,0.045397,0.029798,0.015598,0.095,125.0,0.265,0.0050517,0.011303,0.032719,0.021185,0.011534,0.095,125.0,0.265,0.002746,0.0077165,0.020896,0.014282,0.0066137,0.10466,125.0,0.265
139,1.3800000000000001,0.0066523,0.015809,0.044915,0.029529,0.015386,0.095,125.0,0.265,0.0049882,0.011209,0.032391,0.021,0.01139,0.095,125.0,0.265,0.0026939,0.0076427,0.020635,0.014137,0.006498,0.10466,125.0,0.265
140,1.3900000000000001,0.0065576,0.015671,0.044429,0.029259,0.01517,0.095,125.0,0.265,0.0049247,0.011115,0.032061,0.020816,0.011245,0.095,125.0,0.265,0.0026417,0.0075691,0.020374,0.013993,0.0063812,0.10466,125.0,0.265
141,1.4000000000000001,0.0064649,0.015536,0.04394,0.028989,0.014951,0.095,80.0,0.1696,0.004861,0.011019,0.031713,0.020621,0.011091,0.095,80.0,0.1696,0.0025899,0.0074954,0.020103,0.013844,0.0062595,0.10466,80.0,0.1696
142,1.41,0.0064094,0.015439,0.043613,0.028788,0.014825,0.095,80.0,0.1696,0.0048242,0.010953,0.031493,0.020485,0.011008,0.095,80.0,0.1696,0.0025589,0.0074434,0.019927,0.013737,0.00619,0.10466,80.0,0.1696
143,1.42,0.0063543,0.015343,0.043294,0.028594,0.014701,0.095,80.0,0.1696,0.0047877,0.010886,0.031277,0.020352,0.010925,0.095,80.0,0.1696,0.0025281,0.0073918,0.019755,0.013634,0.0061215,0.10466,80.0,0.1696
144,1.43,0.0062996,0.015247,0.04298,0.028402,0.014578,0.095,80.0,0.1696,0.0047515,0.01082,0.031063,0.020221,0.010843,0.095,80.0,0.1696,0.0024974,0.0073405,0.019585,0.013531,0.0060535,0.10466,80.0,0.1696
145,1.44,0.0062452,0.015152,0.04267,0.028214,0.014456,0.095,80.0,0.1696,0.0047155,0.010755,0.030852,0.020091,0.010762,0.095,80.0,0.1696,0.0024669,0.0072896,0.019416,0.01343,0.0059859,0.10466,80.0,0.1696
146,1.45,0.0061911,0.015058,0.042362,0.028027,0.014335,0.095,80.0,0.1696,0.0046797,0.01069,0.030644,0.019963,0.010681,0.095,80.0,0.1696,0.0024365,0.007239,0.019249,0.01333,0.0059187,0.10466,80.0,0.1696
147,1.46,0.0061372,0.014964,0.042056,0.027842,0.014214,0.095,80.0,0.1696,0.0046441,0.010625,0.030437,0.019836,0.010601,0.095,80.0,0.1696,0.0024062,0.0071886,0.019083,0.013231,0.0058517,0.10466,80.0,0.1696
148,1.47,0.0060836,0.01487,0.041753,0.027659,0.014094,0.095,80.0,0.1696,0.0046087,0.010561,0.030231,0.01971,0.010521,0.095,80.0,0.1696,0.002376,0.0071386,0.018918,0.013133,0.005785,0.10466,80.0,0.1696
149,1.48,0.0060302,0.014777,0.041452,0.027477,0.013975,0.095,80.0,0.1696,0.0045734,0.010497,0.030027,0.019585,0.010441,0.095,80.0,0.1696,0.0023459,0.0070888,0.018754,0.013036,0.0057185,0.10466,80.0,0.1696
150,1.49,0.005977,0.014685,0.041152,0.027296,0.013856,0.095,80.0,0.1696,0.0045383,0.010434,0.029824,0.019462,0.010362,0.095,80.0,0.1696,0.0023159,0.0070392,0.018591,0.012939,0.0056522,0.10466,80.0,0.1696
151,1.5,0.005924,0.014593,0.040854,0.027117,0.013737,0.095,80.0,0.1696,0.0045034,0.010371,0.029622,0.019339,0.010283,0.095,80.0,0.1696,0.002286,0.0069899,0.018429,0.012843,0.0055861,0.10466,80.0,0.1696
152,1.51,0.0058712,0.014501,0.040557,0.026939,0.013618,0.095,80.0,0.1696,0.0044686,0.010308,0.029421,0.019217,0.010204,0.095,80.0,0.1696,0.0022561,0.0069409,0.018267,0.012747,0.00552,0.10466,80.0,0.1696
153,1.52,0.0058185,0.01441,0.040262,0.026762,0.0135,0.095,80.0,0.1696,0.0044339,0.010245,0.029221,0.019095,0.010126,0.095,80.0,0.1696,0.0022264,0.0068921,0.018106,0.012652,0.005454,0.10466,80.0,0.1696
154,1.53,0.005766,0.01432,0.039967,0.026586,0.013382,0.095,80.0,0.1696,0.0043994,0.010183,0.029022,0.018975,0.010047,0.095,80.0,0.1696,0.0021967,0.0068436,0.017946,0.012558,0.005388,0.10466,80.0,0.1696
155,1.54,0.0057137,0.01423,0.039674,0.02641,0.013263,0.095,80.0,0.1696,0.004365,0.010121,0.028823,0.018855,0.0099685,0.095,80.0,0.1696,0.002167,0.0067952,0.017786,0.012464,0.005322,0.10466,80.0,0.1696
156,1.55,0.0056615,0.01414,0.039381,0.026236,0.013145,0.095,80.0,0.1696,0.0043306,0.01006,0.028625,0.018735,0.00989,0.095,80.0,0.1696,0.0021375,0.0067471,0.017626,0.01237,0.005256,0.10466,80.0,0.1696
157,1.56,0.0056095,0.014051,0.039089,0.026063,0.013026,0.095,80.0,0.1696,0.0042964,0.0099983,0.028428,0.018617,0.0098113,0.095,80.0,0.1696,0.0021079,0.0066992,0.017467,0.012277,0.0051898,0.10466,80.0,0.1696
158,1.57,0.0055575,0.013962,0.038797,0.02589,0.012907,0.095,80.0,0.1696,0.0042623,0.0099372,0.02823,0.018498,0.0097323,0.095,80.0,0.1696,0.0020784,0.0066515,0.017307,0.012184,0.0051233,0.10466,80.0,0.1696
159,1.58,0.0055056,0.013873,0.038505,0.025717,0.012787,0.095,80.0,0.1696,0.0042282,0.0098765,0.028033,0.01838,0.0096527,0.095,80.0,0.1696,0.002049,0.006604,0.017148,0.012091,0.0050565,0.10466,80.0,0.1696
160,1.59,0.0054538,0.013785,0.03821,0.025545,0.012665,0.095,80.0,0.1696,0.0041942,0.0098159,0.027834,0.018262,0.009572,0.095,80.0,0.1696,0.0020195,0.0065567,0.016988,0.011999,0.0049889,0.10466,80.0,0.1696
161,1.6,0.0054021,0.013697,0.03791,0.02537,0.01254,0.095,60.0,0.1272,0.0041611,0.0097561,0.027635,0.018144,0.0094905,0.095,60.0,0.1272,0.0019903,0.0065096,0.016826,0.011906,0.0049197,0.10466,60.0,0.1272
162,1.61,0.0053663,0.013625,0.037681,0.025224,0.012457,0.095,60.0,0.1272,0.004138,0.0097067,0.02748,0.018044,0.009436,0.095,60.0,0.1272,0.0019695,0.0064713,0.016701,0.011828,0.0048724,0.10466,60.0,0.1272
163,1.62,0.0053308,0.013554,0.037458,0.025082,0.012375,0.095,60.0,0.1272,0.004115,0.0096577,0.027329,0.017946,0.0093826,0.095,60.0,0.1272,0.0019488,0.0064332,0.016578,0.011752,0.0048258,0.10466,60.0,0.1272
164,1.6300000000000001,0.0052954,0.013483,0.037236,0.024942,0.012294,0.095,60.0,0.1272,0.0040922,0.0096091,0.02718,0.01785,0.0093296,0.095,60.0,0.1272,0.0019282,0.0063954,0.016457,0.011678,0.0047796,0.10466,60.0,0.1272
165,1.6400000000000001,0.0052603,0.013412,0.037017,0.024804,0.012214,0.095,60.0,0.1272,0.0040696,0.0095607,0.027032,0.017755,0.0092772,0.095,60.0,0.1272,0.0019077,0.0063577,0.016337,0.011603,0.0047336,0.10466,60.0,0.1272
166,1.6500000000000001,0.0052254,0.013342,0.0368,0.024667,0.012134,0.095,60.0,0.1272,0.004047,0.0095125,0.026886,0.017661,0.0092251,0.095,60.0,0.1272,0.0018873,0.0063203,0.016218,0.01153,0.0046879,0.10466,60.0,0.1272
167,1.6600000000000001,0.0051906,0.013273,0.036585,0.024531,0.012054,0.095,60.0,0.1272,0.0040247,0.0094647,0.026742,0.017568,0.0091735,0.095,60.0,0.1272,0.001867,0.006283,0.0161,0.011457,0.0046424,0.10466,60.0,0.1272
168,1.67,0.005156,0.013204,0.036371,0.024396,0.011975,0.095,60.0,0.1272,0.0040024,0.0094171,0.026598,0.017476,0.0091222,0.095,60.0,0.1272,0.0018467,0.0062459,0.015982,0.011385,0.0045972,0.10466,60.0,0.1272
169,1.68,0.0051215,0.013135,0.036159,0.024263,0.011896,0.095,60.0,0.1272,0.0039803,0.0093698,0.026455,0.017384,0.0090711,0.095,60.0,0.1272,0.0018265,0.0062091,0.015866,0.011314,0.0045521,0.10466,60.0,0.1272
170,1.69,0.0050872,0.013066,0.035947,0.02413,0.011818,0.095,60.0,0.1272,0.0039583,0.0093227,0.026314,0.017293,0.0090204,0.095,60.0,0.1272,0.0018063,0.0061724,0.01575,0.011243,0.0045072,0.10466,60.0,0.1272
171,1.7,0.005053,0.012998,0.035737,0.023998,0.011739,0.095,60.0,0.1272,0.0039364,0.0092759,0.026173,0.017203,0.00897,0.095,60.0,0.1272,0.0017863,0.0061359,0.015634,0.011172,0.0044625,0.10466,60.0,0.1272
172,1.71,0.0050189,0.01293,0.035529,0.023867,0.011662,0.095,60.0,0.1272,0.0039146,0.0092293,0.026033,0.017114,0.0089197,0.095,60.0,0.1272,0.0017662,0.0060995,0.01552,0.011102,0.004418,0.10466,60.0,0.1272
173,1.72,0.004985,0.012862,0.035321,0.023737,0.011584,0.095,60.0,0.1272,0.0038929,0.0091829,0.025895,0.017025,0.0088698,0.095,60.0,0.1272,0.0017462,0.0060634,0.015406,0.011032,0.0043736,0.10466,60.0,0.1272
174,1.73,0.0049512,0.012795,0.035114,0.023607,0.011507,0.095,60.0,0.1272,0.0038713,0.0091368,0.025756,0.016936,0.0088201,0.095,60.0,0.1272,0.0017263,0.0060274,0.015292,0.010963,0.0043296,0.10466,60.0,0.1272
175,1.74,0.0049176,0.012728,0.034908,0.023479,0.01143,0.095,60.0,0.1272,0.0038498,0.009091,0.025619,0.016849,0.0087706,0.095,60.0,0.1272,0.0017065,0.0059916,0.01518,0.010894,0.0042857,0.10466,60.0,0.1272
176,1.75,0.004884,0.012662,0.034703,0.023351,0.011353,0.095,60.0,0.1272,0.0038285,0.0090453,0.025483,0.016761,0.0087213,0.095,60.0,0.1272,0.0016867,0.0059559,0.015068,0.010825,0.0042421,0.10466,60.0,0.1272
177,1.76,0.0048506,0.012595,0.034499,0.023223,0.011276,0.095,60.0,0.1272,0.0038072,0.0089999,0.025347,0.016675,0.0086722,0.095,60.0,0.1272,0.0016669,0.0059205,0.014956,0.010757,0.0041989,0.10466,60.0,0.1272
178,1.77,0.0048173,0.012529,0.034296,0.023097,0.0112,0.095,60.0,0.1272,0.003786,0.0089547,0.025211,0.016588,0.0086232,0.095,60.0,0.1272,0.0016472,0.0058852,0.014846,0.01069,0.0041561,0.10466,60.0,0.1272
179,1.78,0.0047841,0.012464,0.034094,0.022971,0.011123,0.095,60.0,0.1272,0.0037649,0.0089097,0.025077,0.016502,0.0085745,0.095,60.0,0.1272,0.0016276,0.0058501,0.014737,0.010623,0.0041139,0.10466,60.0,0.1272
180,1.79,0.004751,0.012398,0.033892,0.022846,0.011047,0.095,60.0,0.1272,0.0037439,0.008865,0.024943,0.016417,0.0085259,0.095,60.0,0.1272,0.0016081,0.0058152,0.014629,0.010557,0.0040724,0.10466,60.0,0.1272
181,1.8,0.0047179,0.012333,0.033692,0.022721,0.010971,0.095,60.0,0.1272,0.003723,0.0088204,0.02481,0.016332,0.0084774,0.095,60.0,0.1272,0.0015887,0.0057811,0.014528,0.010493,0.0040346,0.051552,60.0,0.1272
182,1.81,0.004685,0.012268,0.033491,0.022597,0.010895,0.095,60.0,0.1272,0.0037022,0.0087761,0.024677,0.016248,0.0084291,0.095,60.0,0.1272,0.0015672,0.0057521,0.014431,0.010444,0.0039871,0.051552,60.0,0.1272
183,1.82,0.0046522,0.012204,0.033292,0.022473,0.010819,0.095,60.0,0.1272,0.0036814,0.008732,0.024545,0.016164,0.008381,0.095,60.0,0.1272,0.0015455,0.0057229,0.01433,0.010391,0.0039383,0.051552,60.0,0.1272
184,1.83,0.0046195,0.012139,0.033093,0.02235,0.010743,0.095,60.0,0.1272,0.0036608,0.0086881,0.024413,0.016081,0.0083329,0.095,60.0,0.1272,0.0015236,0.0056937,0.014226,0.010338,0.0038886,0.051552,60.0,0.1272
185,1.84,0.0045868,0.012075,0.032894,0.022228,0.010667,0.095,60.0,0.1272,0.0036402,0.0086444,0.024282,0.015997,0.0082849,0.095,60.0,0.1272,0.0015017,0.0056645,0.014122,0.010283,0.0038383,0.051552,60.0,0.1272
186,1.85,0.0045543,0.012012,0.032696,0.022106,0.010591,0.095,60.0,0.1272,0.0036197,0.0086008,0.024152,0.015915,0.008237,0.095,60.0,0.1272,0.0014797,0.0056353,0.014015,0.010228,0.0037873,0.051552,60.0,0.1272
187,1.86,0.0045218,0.011948,0.032499,0.021984,0.010514,0.095,60.0,0.1272,0.0035993,0.0085575,0.024022,0.015832,0.0081892,0.095,60.0,0.1272,0.0014576,0.005606,0.013908,0.010172,0.0037357,0.051552,60.0,0.1272
188,1.87,0.0044893,0.011885,0.032301,0.021863,0.010438,0.095,60.0,0.1272,0.0035789,0.0085144,0.023892,0.015751,0.0081414,0.095,60.0,0.1272,0.0014355,0.0055767,0.013799,0.010116,0.0036833,0.051552,60.0,0.1272
189,1.8800000000000001,0.004457,0.011822,0.032104,0.021743,0.010362,0.095,60.0,0.1272,0.0035586,0.0084715,0.023763,0.015669,0.0080936,0.095,60.0,0.1272,0.0014132,0.0055473,0.01369,0.010059,0.0036302,0.051552,60.0,0.1272
190,1.8900000000000001,0.0044246,0.011759,0.031907,0.021622,0.010285,0.095,60.0,0.1272,0.0035384,0.0084288,0.023633,0.015588,0.0080458,0.095,60.0,0.1272,0.0013908,0.0055179,0.013579,0.010002,0.0035763,0.051552,60.0,0.1272
191,1.9000000000000001,0.0043924,0.011697,0.031711,0.021503,0.010208,0.095,60.0,0.1272,0.0035182,0.0083862,0.023505,0.015507,0.0079979,0.095,60.0,0.1272,0.0013684,0.0054885,0.013466,0.0099448,0.0035215,0.051552,60.0,0.1272
192,1.9100000000000001,0.0043601,0.011635,0.031514,0.021383,0.010131,0.095,60.0,0.1272,0.0034981,0.0083438,0.023376,0.015426,0.0079499,0.095,60.0,0.1272,0.0013458,0.005459,0.013352,0.0098867,0.0034657,0.051552,60.0,0.1272
193,1.92,0.0043279,0.011573,0.031316,0.021264,0.010053,0.095,60.0,0.1272,0.0034781,0.0083016,0.023248,0.015346,0.0079018,0.095,60.0,0.1272,0.0013231,0.0054295,0.013237,0.0098282,0.0034088,0.051552,60.0,0.1272
194,1.93,0.0042958,0.011511,0.031119,0.021145,0.0099741,0.095,60.0,0.1272,0.0034581,0.0082596,0.023119,0.015266,0.0078534,0.095,60.0,0.1272,0.0013003,0.0053999,0.01312,0.0097691,0.0033506,0.051552,60.0,0.1272
195,1.94,0.0042636,0.011449,0.03092,0.021026,0.0098946,0.095,60.0,0.1272,0.0034381,0.0082177,0.022991,0.015186,0.0078046,0.095,60.0,0.1272,0.0012773,0.0053702,0.013,0.0097094,0.0032908,0.051552,60.0,0.1272
196,1.95,0.0042314,0.011388,0.030721,0.020907,0.009814,0.095,60.0,0.1272,0.0034181,0.008176,0.022862,0.015106,0.0077554,0.095,60.0,0.1272,0.0012542,0.0053404,0.012878,0.0096488,0.0032292,0.051552,60.0,0.1272
197,1.96,0.0041991,0.011326,0.03052,0.020788,0.0097319,0.095,60.0,0.1272,0.0033982,0.0081344,0.022732,0.015027,0.0077055,0.095,60.0,0.1272,0.0012309,0.0053105,0.012753,0.0095875,0.0031652,0.051552,60.0,0.1272
198,1.97,0.0041668,0.011265,0.030316,0.020669,0.0096477,0.095,60.0,0.1272,0.0033782,0.0080929,0.022602,0.014947,0.0076547,0.095,60.0,0.1272,0.0012073,0.0052804,0.012623,0.009525,0.0030983,0.051552,60.0,0.1272
199,1.98,0.0041343,0.011204,0.03011,0.020549,0.0095608,0.095,60.0,0.1272,0.0033583,0.0080515,0.022469,0.014867,0.0076025,0.095,60.0,0.1272,0.0011835,0.00525,0.012489,0.0094611,0.0030275,0.051552,60.0,0.1272
200,1.99,0.0041016,0.011143,0.029896,0.020428,0.0094681,0.095,60.0,0.1272,0.0033382,0.0080102,0.022333,0.014786,0.0075471,0.095,60.0,0.1272,0.0011592,0.0052194,0.012345,0.0093948,0.0029501,0.051552,60.0,0.1272
201,2.0,0.0040654,0.011072,0.029596,0.020263,0.0093332,0.0136,0.65,0.001378,0.0033161,0.0079643,0.022148,0.014682,0.0074653,0.01024,0.65,0.001378,0.0011354,0.0051867,0.012161,0.0093134,0.002848,0.034138,0.65,0.001378
202,2.0100000000000002,0.0040628,0.011066,0.029569,0.020243,0.0093262,0.0136,0.65,0.014911,0.0033143,0.0079603,0.02213,0.01467,0.0074605,0.01024,0.65,0.014911,0.001134,0.0051811,0.012139,0.0092955,0.0028435,0.034138,0.65,0.014911
203,2.02,0.0040601,0.011059,0.029542,0.020223,0.0093187,0.0136,0.65,0.014911,0.0033125,0.0079562,0.022113,0.014658,0.0074556,0.01024,0.65,0.014911,0.0011325,0.0051755,0.012117,0.009278,0.0028386,0.034138,0.65,0.014911
204,2.0300000000000002,0.0040574,0.011052,0.029515,0.020204,0.0093114,0.0136,0.65,0.014911,0.0033106,0.0079521,0.022096,0.014646,0.0074507,0.01024,0.65,0.014911,0.001131,0.0051699,0.012095,0.009261,0.0028339,0.034138,0.65,0.014911
205,2.04,0.0040547,0.011046,0.029489,0.020185,0.0093041,0.0136,0.65,0.014911,0.0033088,0.007948,0.02208,0.014634,0.0074459,0.01024,0.65,0.014911,0.0011295,0.0051643,0.012074,0.0092444,0.0028292,0.034138,0.65,0.014911
206,2.05,0.004052,0.011039,0.029463,0.020166,0.0092969,0.0136,0.65,0.014911,0.003307,0.0079439,0.022064,0.014623,0.0074411,0.01024,0.65,0.014911,0.001128,0.0051587,0.012053,0.0092282,0.0028246,0.034138,0.65,0.014911
207,2.06,0.0040493,0.011032,0.029438,0.020148,0.0092897,0.0136,0.65,0.014911,0.0033052,0.0079398,0.022048,0.014612,0.0074364,0.01024,0.65,0.014911,0.0011266,0.0051532,0.012032,0.0092124,0.0028201,0.034138,0.65,0.014911
208,2.07,0.0040467,0.011026,0.029413,0.020131,0.0092827,0.0136,0.65,0.014911,0.0033034,0.0079357,0.022033,0.014601,0.0074318,0.01024,0.65,0.014911,0.0011251,0.0051476,0.012013,0.0091969,0.0028156,0.034138,0.65,0.014911
209,2.08,0.004044,0.011019,0.029389,0.020113,0.0092757,0.0136,0.65,0.014911,0.0033016,0.0079317,0.022018,0.01459,0.0074272,0.01024,0.65,0.014911,0.0011237,0.0051421,0.011993,0.0091817,0.0028112,0.034138,0.65,0.014911
210,2.09,0.0040414,0.011012,0.029365,0.020096,0.0092688,0.0136,0.65,0.014911,0.0032998,0.0079277,0.022003,0.01458,0.0074226,0.01024,0.65,0.014911,0.0011222,0.0051366,0.011974,0.0091668,0.0028069,0.034138,0.65,0.014911
211,2.1,0.0040387,0.011006,0.029341,0.020079,0.0092619,0.0136,0.65,0.014911,0.003298,0.0079236,0.021988,0.01457,0.0074181,0.01024,0.65,0.014911,0.0011208,0.0051311,0.011955,0.0091521,0.0028026,0.034138,0.65,0.014911
212,2.11,0.0040361,0.010999,0.029317,0.020062,0.009255,0.0136,0.65,0.014911,0.0032962,0.0079196,0.021973,0.01456,0.0074136,0.01024,0.65,0.014911,0.0011194,0.0051256,0.011936,0.0091377,0.0027984,0.034138,0.65,0.014911
213,2.12,0.0040335,0.010992,0.029294,0.020046,0.0092483,0.0136,0.65,0.014911,0.0032944,0.0079156,0.021959,0.01455,0.0074092,0.01024,0.65,0.014911,0.001118,0.0051201,0.011918,0.0091235,0.0027942,0.034138,0.65,0.014911
214,2.13,0.0040309,0.010986,0.029271,0.02003,0.0092415,0.0136,0.65,0.014911,0.0032926,0.0079115,0.021945,0.01454,0.0074047,0.01024,0.65,0.014911,0.0011166,0.0051146,0.0119,0.0091095,0.0027901,0.034138,0.65,0.014911
215,2.14,0.0040282,0.010979,0.029249,0.020014,0.0092349,0.0136,0.65,0.014911,0.0032909,0.0079075,0.02193,0.01453,0.0074003,0.01024,0.65,0.014911,0.0011152,0.0051092,0.011882,0.0090957,0.002786,0.034138,0.65,0.014911
216,2.15,0.0040257,0.010972,0.029226,0.019998,0.0092282,0.0136,0.65,0.014911,0.0032891,0.0079035,0.021916,0.01452,0.0073959,0.01024,0.65,0.014911,0.0011138,0.0051037,0.011864,0.0090821,0.0027819,0.034138,0.65,0.014911
