,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
38,0.37,0.06458,0.072977,0.27862,0.043,1513.6,6.4178,0.047341,0.054664,0.20657,0.066613,1513.6,6.4178,0.029189,0.034999,0.12994,0.11822,1513.6,6.4178
39,0.38,0.062416,0.070696,0.26961,0.043,1513.6,6.4178,0.045473,0.052662,0.19874,0.066613,1513.6,6.4178,0.027732,0.033393,0.12374,0.11822,1513.6,6.4178
40,0.39,0.06028,0.068447,0.26073,0.043,1513.6,6.4178,0.043637,0.050696,0.19103,0.066613,1513.6,6.4178,0.026309,0.031828,0.11769,0.11822,1513.6,6.4178
41,0.4,0.058218,0.066275,0.25212,0.043,807.27,3.4228,0.041873,0.048806,0.1836,0.066613,807.27,3.4228,0.02495,0.030333,0.11187,0.11822,807.27,3.4228
42,0.41000000000000003,0.05713,0.06508,0.24748,0.043,807.27,3.4228,0.040951,0.047764,0.1796,0.066613,807.27,3.4228,0.024253,0.029505,0.10876,0.11822,807.27,3.4228
43,0.42,0.056058,0.063903,0.24292,0.043,807.27,3.4228,0.040047,0.046742,0.17569,0.066613,807.27,3.4228,0.023574,0.0287,0.10576,0.11822,807.27,3.4228
44,0.43,0.055001,0.062742,0.23842,0.043,807.27,3.4228,0.039159,0.045738,0.17186,0.066613,807.27,3.4228,0.022912,0.027915,0.10283,0.11822,807.27,3.4228
45,0.44,0.053957,0.061597,0.23399,0.043,807.27,3.4228,0.038286,0.044752,0.1681,0.066613,807.27,3.4228,0.022266,0.027149,0.099969,0.11822,807.27,3.4228
46,0.45,0.052926,0.060467,0.22962,0.043,807.27,3.4228,0.037427,0.043784,0.1644,0.066613,807.27,3.4228,0.021636,0.026402,0.097181,0.11822,807.27,3.4228
47,0.46,0.051909,0.059352,0.2253,0.043,807.27,3.4228,0.036584,0.042832,0.16076,0.066613,807.27,3.4228,0.02102,0.025673,0.09446,0.11822,807.27,3.4228
48,0.47000000000000003,0.050904,0.058252,0.22104,0.043,807.27,3.4228,0.035754,0.041897,0.15719,0.066613,807.27,3.4228,0.020418,0.024962,0.091804,0.11822,807.27,3.4228
49,0.48,0.049912,0.057167,0.21683,0.043,807.27,3.4228,0.034938,0.040978,0.15368,0.066613,807.27,3.4228,0.019831,0.024267,0.089211,0.11822,807.27,3.4228
50,0.49,0.048932,0.056095,0.21267,0.043,807.27,3.4228,0.034136,0.040074,0.15023,0.066613,807.27,3.4228,0.019257,0.023589,0.086678,0.11822,807.27,3.4228
51,0.5,0.047965,0.055037,0.20857,0.043,807.27,3.4228,0.033346,0.039186,0.14683,0.066613,807.27,3.4228,0.018696,0.022928,0.084204,0.11822,807.27,3.4228
52,0.51,0.047009,0.053993,0.20452,0.043,807.27,3.4228,0.032569,0.038313,0.14349,0.066613,807.27,3.4228,0.018148,0.022281,0.081788,0.11822,807.27,3.4228
53,0.52,0.046065,0.052962,0.20052,0.043,807.27,3.4228,0.031805,0.037454,0.1402,0.066613,807.27,3.4228,0.017612,0.02165,0.079428,0.11822,807.27,3.4228
54,0.53,0.045132,0.051944,0.19657,0.043,807.27,3.4228,0.031053,0.03661,0.13697,0.066613,807.27,3.4228,0.017088,0.021034,0.077121,0.11822,807.27,3.4228
55,0.54,0.04421,0.050939,0.19267,0.043,807.27,3.4228,0.030313,0.03578,0.13379,0.066613,807.27,3.4228,0.016576,0.020432,0.074868,0.11822,807.27,3.4228
56,0.55,0.0433,0.049947,0.18882,0.043,807.27,3.4228,0.029584,0.034964,0.13067,0.066613,807.27,3.4228,0.016075,0.019844,0.072665,0.11822,807.27,3.4228
57,0.56,0.042399,0.048966,0.18501,0.043,807.27,3.4228,0.028867,0.034161,0.12759,0.066613,807.27,3.4228,0.015585,0.01927,0.070511,0.11822,807.27,3.4228
58,0.5700000000000001,0.04151,0.047998,0.18125,0.043,807.27,3.4228,0.02816,0.03337,0.12456,0.066613,807.27,3.4228,0.015106,0.018709,0.068406,0.11822,807.27,3.4228
59,0.58,0.04063,0.047042,0.17753,0.043,807.27,3.4228,0.027465,0.032593,0.12157,0.066613,807.27,3.4228,0.014637,0.01816,0.066346,0.11822,807.27,3.4228
60,0.59,0.03976,0.046097,0.17385,0.043,807.27,3.4228,0.026779,0.031828,0.11864,0.066613,807.27,3.4228,0.014177,0.017624,0.064329,0.11822,807.27,3.4228
61,0.6,0.0389,0.045162,0.17021,0.043,807.27,3.4228,0.026103,0.031074,0.11573,0.066613,807.27,3.4228,0.013727,0.017098,0.062345,0.11822,807.27,3.4228
62,0.61,0.038258,0.044449,0.16745,0.043,605.45,2.5671,0.025603,0.030498,0.11354,0.066613,605.45,2.5671,0.013398,0.016697,0.060857,0.11822,605.45,2.5671
63,0.62,0.037636,0.043756,0.16479,0.043,605.45,2.5671,0.025121,0.029941,0.11144,0.066613,605.45,2.5671,0.013083,0.01631,0.059436,0.11822,605.45,2.5671
64,0.63,0.037021,0.04307,0.16215,0.043,605.45,2.5671,0.024646,0.029392,0.10936,0.066613,605.45,2.5671,0.012775,0.015933,0.058048,0.11822,605.45,2.5671
65,0.64,0.036413,0.042394,0.15955,0.043,605.45,2.5671,0.024178,0.028853,0.10732,0.066613,605.45,2.5671,0.012473,0.015564,0.056691,0.11822,605.45,2.5671
66,0.65,0.035812,0.041725,0.15698,0.043,605.45,2.5671,0.023717,0.028321,0.10531,0.066613,605.45,2.5671,0.012178,0.015203,0.055364,0.11822,605.45,2.5671
67,0.66,0.035218,0.041063,0.15444,0.043,605.45,2.5671,0.023263,0.027798,0.10333,0.066613,605.45,2.5671,0.011889,0.014849,0.054066,0.11822,605.45,2.5671
68,0.67,0.03463,0.04041,0.15192,0.043,605.45,2.5671,0.022816,0.027282,0.10139,0.066613,605.45,2.5671,0.011607,0.014504,0.052795,0.11822,605.45,2.5671
69,0.68,0.034048,0.039764,0.14944,0.043,605.45,2.5671,0.022375,0.026775,0.099467,0.066613,605.45,2.5671,0.01133,0.014165,0.051552,0.11822,605.45,2.5671
70,0.6900000000000001,0.033473,0.039125,0.14698,0.043,605.45,2.5671,0.021941,0.026275,0.097577,0.066613,605.45,2.5671,0.011059,0.013834,0.050335,0.11822,605.45,2.5671
71,0.7000000000000001,0.032904,0.038494,0.14455,0.043,605.45,2.5671,0.021513,0.025783,0.095715,0.066613,605.45,2.5671,0.010794,0.01351,0.049144,0.11822,605.45,2.5671
72,0.71,0.032341,0.037869,0.14215,0.043,605.45,2.5671,0.021091,0.025298,0.09388,0.066613,605.45,2.5671,0.010534,0.013194,0.047978,0.11822,605.45,2.5671
73,0.72,0.031784,0.037252,0.13977,0.043,605.45,2.5671,0.020675,0.024821,0.092072,0.066613,605.45,2.5671,0.01028,0.012883,0.046836,0.11822,605.45,2.5671
74,0.73,0.031233,0.036642,0.13742,0.043,605.45,2.5671,0.020265,0.02435,0.090291,0.066613,605.45,2.5671,0.010031,0.01258,0.045719,0.11822,605.45,2.5671
75,0.74,0.030688,0.036038,0.13509,0.043,605.45,2.5671,0.019861,0.023887,0.088536,0.066613,605.45,2.5671,0.0097874,0.012282,0.044625,0.11822,605.45,2.5671
76,0.75,0.030149,0.035441,0.13279,0.043,605.45,2.5671,0.019463,0.02343,0.086806,0.066613,605.45,2.5671,0.0095485,0.011992,0.043554,0.11822,605.45,2.5671
77,0.76,0.029615,0.034851,0.13052,0.043,605.45,2.5671,0.01907,0.022981,0.085101,0.066613,605.45,2.5671,0.0093146,0.011707,0.042505,0.11822,605.45,2.5671
78,0.77,0.029086,0.034267,0.12826,0.043,605.45,2.5671,0.018683,0.022538,0.083421,0.066613,605.45,2.5671,0.0090854,0.011428,0.041478,0.11822,605.45,2.5671
79,0.78,0.028563,0.033689,0.12604,0.043,605.45,2.5671,0.018301,0.022101,0.081765,0.066613,605.45,2.5671,0.0088609,0.011155,0.040473,0.11822,605.45,2.5671
80,0.79,0.028046,0.033118,0.12383,0.043,605.45,2.5671,0.017925,0.021671,0.080132,0.066613,605.45,2.5671,0.008641,0.010888,0.039487,0.11822,605.45,2.5671
81,0.8,0.027533,0.032553,0.12165,0.043,605.45,2.5671,0.017554,0.021247,0.078522,0.066613,605.45,2.5671,0.0084254,0.010626,0.038523,0.11822,605.45,2.5671
82,0.81,0.027026,0.031994,0.11949,0.043,605.45,2.5671,0.017187,0.020829,0.076935,0.066613,605.45,2.5671,0.0082142,0.01037,0.037578,0.11822,605.45,2.5671
83,0.8200000000000001,0.026523,0.031441,0.11735,0.043,605.45,2.5671,0.016826,0.020417,0.07537,0.066613,605.45,2.5671,0.0080071,0.010119,0.036652,0.11822,605.45,2.5671
84,0.8300000000000001,0.026026,0.030893,0.11524,0.043,605.45,2.5671,0.016469,0.02001,0.073827,0.066613,605.45,2.5671,0.0078042,0.0098738,0.035745,0.11822,605.45,2.5671
85,0.84,0.025533,0.030352,0.11314,0.043,605.45,2.5671,0.016118,0.01961,0.072305,0.066613,605.45,2.5671,0.0076053,0.0096332,0.034856,0.11822,605.45,2.5671
86,0.85,0.025045,0.029816,0.11107,0.043,605.45,2.5671,0.01577,0.019215,0.070803,0.066613,605.45,2.5671,0.0074103,0.0093975,0.033985,0.11822,605.45,2.5671
87,0.86,0.024562,0.029285,0.10902,0.043,605.45,2.5671,0.015428,0.018826,0.069322,0.066613,605.45,2.5671,0.007219,0.0091667,0.033132,0.11822,605.45,2.5671
88,0.87,0.024083,0.02876,0.10699,0.043,605.45,2.5671,0.01509,0.018442,0.067861,0.066613,605.45,2.5671,0.0070314,0.0089405,0.032295,0.11822,605.45,2.5671
89,0.88,0.023609,0.028241,0.10497,0.043,605.45,2.5671,0.014756,0.018064,0.06642,0.066613,605.45,2.5671,0.0068475,0.0087189,0.031475,0.11822,605.45,2.5671
90,0.89,0.023139,0.027726,0.10298,0.043,605.45,2.5671,0.014426,0.017691,0.064997,0.066613,605.45,2.5671,0.0066671,0.0085018,0.030671,0.11822,605.45,2.5671
91,0.9,0.022673,0.027217,0.10101,0.043,605.45,2.5671,0.014101,0.017323,0.063593,0.066613,605.45,2.5671,0.0064901,0.008289,0.029883,0.11822,605.45,2.5671
92,0.91,0.022212,0.026712,0.099051,0.043,605.45,2.5671,0.013779,0.016959,0.062208,0.066613,605.45,2.5671,0.0063164,0.0080805,0.02911,0.11822,605.45,2.5671
93,0.92,0.021755,0.026213,0.097114,0.043,605.45,2.5671,0.013462,0.016601,0.060841,0.066613,605.45,2.5671,0.0061459,0.0078761,0.028353,0.11822,605.45,2.5671
94,0.93,0.021301,0.025719,0.095196,0.043,605.45,2.5671,0.013148,0.016248,0.05949,0.066613,605.45,2.5671,0.0059786,0.0076758,0.027609,0.11822,605.45,2.5671
95,0.9400000000000001,0.020852,0.025229,0.093295,0.043,605.45,2.5671,0.012839,0.015899,0.058157,0.066613,605.45,2.5671,0.0058144,0.0074794,0.02688,0.11822,605.45,2.5671
96,0.9500000000000001,0.020407,0.024744,0.091411,0.043,605.45,2.5671,0.012532,0.015554,0.056841,0.066613,605.45,2.5671,0.0056531,0.0072868,0.026164,0.11822,605.45,2.5671
97,0.96,0.019965,0.024263,0.089544,0.043,605.45,2.5671,0.01223,0.015214,0.055541,0.066613,605.45,2.5671,0.0054947,0.0070979,0.025462,0.11822,605.45,2.5671
98,0.97,0.019527,0.023787,0.087693,0.043,605.45,2.5671,0.011931,0.014879,0.054257,0.066613,605.45,2.5671,0.0053392,0.0069127,0.024773,0.11822,605.45,2.5671
99,0.98,0.019093,0.023316,0.085859,0.043,605.45,2.5671,0.011635,0.014548,0.052989,0.066613,605.45,2.5671,0.0051864,0.0067311,0.024097,0.11822,605.45,2.5671
100,0.99,0.018662,0.022849,0.084041,0.043,605.45,2.5671,0.011343,0.014221,0.051736,0.066613,605.45,2.5671,0.0050362,0.0065529,0.023433,0.11822,605.45,2.5671
101,1.0,0.018234,0.022386,0.082238,0.043,605.45,2.5671,0.011054,0.013898,0.050498,0.066613,605.45,2.5671,0.0048886,0.006378,0.022781,0.11822,605.45,2.5671
102,1.01,0.01781,0.021927,0.080451,0.043,605.45,2.5671,0.010769,0.013579,0.049274,0.066613,605.45,2.5671,0.0047435,0.0062064,0.02214,0.11822,605.45,2.5671
103,1.02,0.01739,0.021472,0.078679,0.043,605.45,2.5671,0.010486,0.013264,0.048065,0.066613,605.45,2.5671,0.0046008,0.0060379,0.021511,0.11822,605.45,2.5671
104,1.03,0.016972,0.021021,0.076921,0.043,605.45,2.5671,0.010206,0.012953,0.046869,0.066613,605.45,2.5671,0.0044606,0.0058726,0.020894,0.11822,605.45,2.5671
105,1.04,0.016558,0.020574,0.075177,0.043,605.45,2.5671,0.0099296,0.012645,0.045687,0.066613,605.45,2.5671,0.0043225,0.0057103,0.020286,0.11822,605.45,2.5671
106,1.05,0.016147,0.020131,0.073447,0.043,605.45,2.5671,0.0096557,0.012342,0.044518,0.066613,605.45,2.5671,0.0041867,0.0055509,0.019689,0.11822,605.45,2.5671
107,1.06,0.015738,0.019692,0.071731,0.043,605.45,2.5671,0.0093846,0.012041,0.043361,0.066613,605.45,2.5671,0.0040531,0.0053943,0.019103,0.11822,605.45,2.5671
108,1.07,0.015333,0.019256,0.070029,0.043,605.45,2.5671,0.0091162,0.011745,0.042217,0.066613,605.45,2.5671,0.0039215,0.0052405,0.018526,0.11822,605.45,2.5671
109,1.08,0.014931,0.018824,0.068339,0.043,605.45,2.5671,0.0088505,0.011451,0.041086,0.066613,605.45,2.5671,0.0037919,0.0050894,0.017958,0.11822,605.45,2.5671
110,1.09,0.014531,0.018395,0.066662,0.043,605.45,2.5671,0.0085873,0.011161,0.039966,0.066613,605.45,2.5671,0.0036643,0.0049409,0.0174,0.11822,605.45,2.5671
111,1.1,0.014134,0.01797,0.064997,0.043,605.45,2.5671,0.0083266,0.010874,0.038858,0.066613,605.45,2.5671,0.0035386,0.004795,0.01685,0.11822,605.45,2.5671
112,1.11,0.013739,0.017548,0.063344,0.043,605.45,2.5671,0.0080683,0.01059,0.037761,0.066613,605.45,2.5671,0.0034146,0.0046515,0.01631,0.11822,605.45,2.5671
113,1.12,0.013348,0.01713,0.061703,0.043,605.45,2.5671,0.0078122,0.01031,0.036674,0.066613,605.45,2.5671,0.0032924,0.0045103,0.015777,0.11822,605.45,2.5671
114,1.1300000000000001,0.012958,0.016714,0.060073,0.043,605.45,2.5671,0.0075585,0.010032,0.035598,0.066613,605.45,2.5671,0.0031719,0.0043715,0.015253,0.11822,605.45,2.5671
115,1.1400000000000001,0.012571,0.016301,0.058454,0.043,605.45,2.5671,0.0073069,0.0097569,0.034533,0.066613,605.45,2.5671,0.0030531,0.0042349,0.014736,0.11822,605.45,2.5671
116,1.1500000000000001,0.012186,0.015892,0.056846,0.043,605.45,2.5671,0.0070574,0.0094848,0.033477,0.066613,605.45,2.5671,0.0029357,0.0041005,0.014227,0.11822,605.45,2.5671
117,1.16,0.011804,0.015486,0.055249,0.043,605.45,2.5671,0.0068099,0.0092154,0.032431,0.066613,605.45,2.5671,0.0028199,0.0039682,0.013725,0.11822,605.45,2.5671
118,1.17,0.011424,0.015082,0.053662,0.043,605.45,2.5671,0.0065643,0.0089486,0.031394,0.066613,605.45,2.5671,0.0027055,0.0038379,0.01323,0.11822,605.45,2.5671
119,1.18,0.011045,0.014681,0.052084,0.043,605.45,2.5671,0.0063206,0.0086844,0.030365,0.066613,605.45,2.5671,0.0025924,0.0037095,0.012741,0.11822,605.45,2.5671
120,1.19,0.010669,0.014283,0.050514,0.043,605.45,2.5671,0.0060786,0.0084225,0.029344,0.066613,605.45,2.5671,0.0024806,0.0035829,0.012258,0.11822,605.45,2.5671
121,1.2,0.010294,0.013887,0.048949,0.043,605.45,2.5671,0.0058379,0.0081627,0.028327,0.066613,605.45,2.5671,0.0023698,0.0034579,0.011778,0.11822,605.45,2.5671
122,1.21,0.010042,0.013614,0.047881,0.043,403.64,1.7114,0.0056771,0.0079833,0.027634,0.066613,403.64,1.7114,0.0022967,0.0033711,0.011452,0.11822,403.64,1.7114
123,1.22,0.0097983,0.01335,0.046851,0.043,403.64,1.7114,0.0055218,0.0078098,0.026967,0.066613,403.64,1.7114,0.0022265,0.0032875,0.01114,0.11822,403.64,1.7114
124,1.23,0.0095557,0.013087,0.045827,0.043,403.64,1.7114,0.0053677,0.007638,0.026307,0.066613,403.64,1.7114,0.0021572,0.0032052,0.010833,0.11822,403.64,1.7114
125,1.24,0.0093143,0.012826,0.04481,0.043,403.64,1.7114,0.0052147,0.0074677,0.025653,0.066613,403.64,1.7114,0.0020887,0.0031241,0.01053,0.11822,403.64,1.7114
126,1.25,0.0090741,0.012567,0.043799,0.043,403.64,1.7114,0.0050627,0.0072989,0.025004,0.066613,403.64,1.7114,0.0020209,0.0030441,0.010231,0.11822,403.64,1.7114
127,1.26,0.008835,0.012309,0.042793,0.043,403.64,1.7114,0.0049117,0.0071315,0.024359,0.066613,403.64,1.7114,0.0019538,0.0029651,0.0099362,0.11822,403.64,1.7114
128,1.27,0.008597,0.012053,0.041793,0.043,403.64,1.7114,0.0047617,0.0069654,0.02372,0.066613,403.64,1.7114,0.0018874,0.0028871,0.0096445,0.11822,403.64,1.7114
129,1.28,0.0083601,0.011799,0.040798,0.043,403.64,1.7114,0.0046126,0.0068008,0.023085,0.066613,403.64,1.7114,0.0018217,0.0028101,0.0093561,0.11822,403.64,1.7114
130,1.29,0.0081242,0.011546,0.039808,0.043,403.64,1.7114,0.0044644,0.0066374,0.022455,0.066613,403.64,1.7114,0.0017565,0.0027341,0.009071,0.11822,403.64,1.7114
131,1.3,0.0078894,0.011294,0.038824,0.043,403.64,1.7114,0.004317,0.0064753,0.021829,0.066613,403.64,1.7114,0.001692,0.0026591,0.008789,0.11822,403.64,1.7114
132,1.31,0.0076555,0.011043,0.037843,0.043,403.64,1.7114,0.0041704,0.0063144,0.021207,0.066613,403.64,1.7114,0.0016281,0.0025849,0.0085099,0.11822,403.64,1.7114
133,1.32,0.0074225,0.010794,0.036868,0.043,403.64,1.7114,0.0040247,0.0061548,0.020589,0.066613,403.64,1.7114,0.0015647,0.0025116,0.0082338,0.11822,403.64,1.7114
134,1.33,0.0071904,0.010547,0.035897,0.043,403.64,1.7114,0.0038797,0.0059963,0.019975,0.066613,403.64,1.7114,0.0015018,0.0024392,0.0079604,0.11822,403.64,1.7114
135,1.34,0.0069593,0.0103,0.03493,0.043,403.64,1.7114,0.0037355,0.005839,0.019365,0.066613,403.64,1.7114,0.0014395,0.0023676,0.0076897,0.11822,403.64,1.7114
136,1.35,0.006729,0.010055,0.033968,0.043,403.64,1.7114,0.003592,0.0056828,0.018758,0.066613,403.64,1.7114,0.0013776,0.0022968,0.0074215,0.11822,403.64,1.7114
137,1.36,0.0064995,0.0098115,0.033009,0.043,403.64,1.7114,0.0034491,0.0055276,0.018155,0.066613,403.64,1.7114,0.0013162,0.0022268,0.0071557,0.11822,403.64,1.7114
138,1.37,0.0062707,0.0095688,0.032054,0.043,403.64,1.7114,0.0033068,0.0053735,0.017554,0.066613,403.64,1.7114,0.0012552,0.0021575,0.0068919,0.11822,403.64,1.7114
139,1.3800000000000001,0.0060426,0.0093271,0.031101,0.043,403.64,1.7114,0.003165,0.0052202,0.016956,0.066613,403.64,1.7114,0.0011946,0.0020889,0.0066299,0.11822,403.64,1.7114
140,1.3900000000000001,0.0058151,0.0090864,0.030151,0.043,403.64,1.7114,0.0030238,0.0050679,0.01636,0.066613,403.64,1.7114,0.0011342,0.0020208,0.0063689,0.11822,403.64,1.7114
141,1.4000000000000001,0.0055936,0.008852,0.029219,0.043,201.82,0.85571,0.0028863,0.0049196,0.015775,0.066613,201.82,0.85571,0.0010756,0.0019547,0.0061121,0.11822,201.82,0.85571
142,1.41,0.0054828,0.0087288,0.028741,0.043,201.82,0.85571,0.0028181,0.004841,0.015474,0.066613,201.82,0.85571,0.001047,0.001919,0.0059797,0.11822,201.82,0.85571
143,1.42,0.0053726,0.0086063,0.028268,0.043,201.82,0.85571,0.0027503,0.004763,0.015177,0.066613,201.82,0.85571,0.0010188,0.0018838,0.0058503,0.11822,201.82,0.85571
