,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
239,2.38,6.425e-05,0.0014704,0.002181,0.002032,0.00014892,1.1,7.5,0.04815,0.0002657,0.0037436,0.0060213,0.0054132,0.00060814,0.75,7.5,0.04815,0.00012123,0.0021198,0.003279,0.0030007,0.00027834,0.9,7.5,0.04815
240,2.39,6.4178e-05,0.0014465,0.0021467,0.0019987,0.00014796,1.1,7.5,0.04815,0.00026553,0.0036986,0.0059529,0.0053473,0.00060554,0.75,7.5,0.04815,0.00012115,0.0020904,0.0032356,0.0029587,0.00027693,0.9,7.5,0.04815
241,2.4,6.4126e-05,0.001423,0.002113,0.001966,0.00014704,1.1,7.5,0.04815,0.00026541,0.0036541,0.0058853,0.0052823,0.00060304,0.75,7.5,0.04815,0.0001211,0.0020614,0.0031928,0.0029172,0.00027559,0.9,7.5,0.04815
242,2.41,6.4094e-05,0.0013999,0.00208,0.0019338,0.00014618,1.1,7.5,0.04815,0.00026533,0.0036101,0.0058187,0.0052181,0.00060066,0.75,7.5,0.04815,0.00012108,0.0020329,0.0031507,0.0028764,0.00027432,0.9,7.5,0.04815
243,2.42,6.4081e-05,0.0013772,0.0020475,0.0019021,0.00014536,1.1,7.5,0.04815,0.0002653,0.0035667,0.0057531,0.0051547,0.00059838,0.75,7.5,0.04815,0.00012108,0.0020047,0.0031093,0.0028362,0.00027312,0.9,7.5,0.04815
244,2.43,6.4089e-05,0.0013549,0.0020156,0.001871,0.00014459,1.1,7.5,0.04815,0.00026531,0.0035238,0.0056883,0.0050921,0.00059622,0.75,7.5,0.04815,0.00012111,0.001977,0.0030685,0.0027965,0.00027198,0.9,7.5,0.04815
245,2.44,6.4117e-05,0.0013329,0.0019843,0.0018404,0.00014387,1.1,7.5,0.04815,0.00026538,0.0034815,0.0056244,0.0050303,0.00059417,0.75,7.5,0.04815,0.00012117,0.0019496,0.0030283,0.0027574,0.00027091,0.9,7.5,0.04815
246,2.45,6.4165e-05,0.0013113,0.0019535,0.0018103,0.00014319,1.1,7.5,0.04815,0.00026548,0.0034396,0.0055615,0.0049692,0.00059224,0.75,7.5,0.04815,0.00012126,0.0019226,0.0029888,0.0027189,0.00026991,0.9,7.5,0.04815
247,2.46,6.4234e-05,0.0012901,0.0019233,0.0017808,0.00014257,1.1,7.5,0.04815,0.00026563,0.0033983,0.0054994,0.004909,0.00059041,0.75,7.5,0.04815,0.00012138,0.001896,0.0029499,0.002681,0.00026897,0.9,7.5,0.04815
248,2.47,6.4322e-05,0.0012692,0.0018937,0.0017517,0.00014199,1.1,7.5,0.04815,0.00026583,0.0033575,0.0054382,0.0048495,0.0005887,0.75,7.5,0.04815,0.00012152,0.0018698,0.0029117,0.0026436,0.0002681,0.9,7.5,0.04815
249,2.48,6.4431e-05,0.0012486,0.0018645,0.0017231,0.00014146,1.1,7.5,0.04815,0.00026608,0.0033172,0.0053779,0.0047908,0.0005871,0.75,7.5,0.04815,0.0001217,0.0018439,0.002874,0.0026067,0.0002673,0.9,7.5,0.04815
250,2.49,6.4561e-05,0.0012284,0.0018359,0.001695,0.00014098,1.1,7.5,0.04815,0.00026637,0.0032774,0.0053184,0.0047328,0.00058561,0.75,7.5,0.04815,0.0001219,0.0018184,0.0028369,0.0025704,0.00026657,0.9,7.5,0.04815
251,2.5,6.4711e-05,0.0012085,0.0018079,0.0016673,0.00014055,1.1,7.5,0.04815,0.00026671,0.003238,0.0052598,0.0046756,0.00058423,0.75,7.5,0.04815,0.00012213,0.0017933,0.0028005,0.0025346,0.0002659,0.9,7.5,0.04815
252,2.5100000000000002,6.4883e-05,0.0011889,0.0017803,0.0016401,0.00014016,1.1,7.5,0.04815,0.0002671,0.0031992,0.0052021,0.0046191,0.00058298,0.75,7.5,0.04815,0.00012239,0.0017685,0.0027646,0.0024993,0.00026531,0.9,7.5,0.04815
253,2.52,6.5075e-05,0.0011697,0.0017532,0.0016134,0.00013983,1.1,7.5,0.04815,0.00026753,0.0031608,0.0051451,0.0045633,0.00058183,0.75,7.5,0.04815,0.00012267,0.0017441,0.0027293,0.0024645,0.00026478,0.9,7.5,0.04815
254,2.5300000000000002,6.5289e-05,0.0011508,0.0017267,0.0015871,0.00013954,1.1,7.5,0.04815,0.00026802,0.003123,0.005089,0.0045082,0.0005808,0.75,7.5,0.04815,0.00012299,0.00172,0.0026946,0.0024302,0.00026432,0.9,7.5,0.04815
255,2.54,6.5524e-05,0.0011321,0.0017006,0.0015613,0.00013931,1.1,7.5,0.04815,0.00026855,0.0030855,0.0050337,0.0044538,0.00057989,0.75,7.5,0.04815,0.00012334,0.0016963,0.0026604,0.0023965,0.00026393,0.9,7.5,0.04815
256,2.5500000000000003,6.5781e-05,0.0011138,0.001675,0.0015359,0.00013912,1.1,7.5,0.04815,0.00026913,0.0030486,0.0049792,0.0044001,0.00057909,0.75,7.5,0.04815,0.00012371,0.0016729,0.0026268,0.0023632,0.00026361,0.9,7.5,0.04815
257,2.56,6.6059e-05,0.0010958,0.0016499,0.0015109,0.00013898,1.1,7.5,0.04815,0.00026976,0.0030121,0.0049255,0.0043471,0.00057841,0.75,7.5,0.04815,0.00012412,0.0016498,0.0025937,0.0023304,0.00026337,0.9,7.5,0.04815
258,2.57,6.636e-05,0.0010781,0.0016253,0.0014864,0.0001389,1.1,7.5,0.04815,0.00027043,0.002976,0.0048726,0.0042948,0.00057785,0.75,7.5,0.04815,0.00012455,0.001627,0.0025612,0.002298,0.00026319,0.9,7.5,0.04815
259,2.58,6.6683e-05,0.0010607,0.0016011,0.0014622,0.00013887,1.1,7.5,0.04815,0.00027116,0.0029404,0.0048205,0.0042431,0.00057741,0.75,7.5,0.04815,0.00012502,0.0016046,0.0025292,0.0022662,0.00026309,0.9,7.5,0.04815
260,2.59,6.7028e-05,0.0010436,0.0015774,0.0014385,0.00013889,1.1,7.5,0.04815,0.00027194,0.0029052,0.0047691,0.004192,0.00057709,0.75,7.5,0.04815,0.00012552,0.0015825,0.0024978,0.0022348,0.00026306,0.9,7.5,0.04815
261,2.6,6.7396e-05,0.0010267,0.0015541,0.0014151,0.00013896,1.1,7.5,0.04815,0.00027276,0.0028705,0.0047186,0.0041417,0.00057689,0.75,7.5,0.04815,0.00012604,0.0015607,0.0024669,0.0022038,0.0002631,0.9,7.5,0.04815
262,2.61,6.7788e-05,0.0010101,0.0015313,0.0013922,0.00013909,1.1,7.5,0.04815,0.00027364,0.0028361,0.0046687,0.0040919,0.00057681,0.75,7.5,0.04815,0.0001266,0.0015392,0.0024365,0.0021733,0.00026321,0.9,7.5,0.04815
263,2.62,6.8202e-05,0.00099383,0.0015089,0.0013696,0.00013927,1.1,7.5,0.04815,0.00027457,0.0028022,0.0046197,0.0040428,0.00057686,0.75,7.5,0.04815,0.00012719,0.001518,0.0024067,0.0021432,0.00026341,0.9,7.5,0.04815
264,2.63,6.8641e-05,0.00097779,0.0014869,0.0013474,0.0001395,1.1,7.5,0.04815,0.00027555,0.0027688,0.0045714,0.0039943,0.00057703,0.75,7.5,0.04815,0.00012782,0.0014971,0.0023773,0.0021136,0.00026368,0.9,7.5,0.04815
265,2.64,6.9103e-05,0.00096202,0.0014654,0.0013256,0.00013979,1.1,7.5,0.04815,0.00027658,0.0027357,0.0045238,0.0039465,0.00057734,0.75,7.5,0.04815,0.00012847,0.0014765,0.0023484,0.0020844,0.00026403,0.9,7.5,0.04815
266,2.65,6.959e-05,0.0009465,0.0014443,0.0013041,0.00014014,1.1,7.5,0.04815,0.00027766,0.002703,0.004477,0.0038992,0.00057777,0.75,7.5,0.04815,0.00012916,0.0014561,0.0023201,0.0020556,0.00026445,0.9,7.5,0.04815
267,2.66,7.0102e-05,0.00093124,0.0014236,0.001283,0.00014055,1.1,7.5,0.04815,0.0002788,0.0026708,0.0044309,0.0038526,0.00057833,0.75,7.5,0.04815,0.00012988,0.0014361,0.0022922,0.0020273,0.00026496,0.9,7.5,0.04815
268,2.67,7.0638e-05,0.00091623,0.0014033,0.0012623,0.00014101,1.1,7.5,0.04815,0.00027999,0.0026389,0.0043855,0.0038065,0.00057903,0.75,7.5,0.04815,0.00013064,0.0014164,0.0022649,0.0019993,0.00026555,0.9,7.5,0.04815
269,2.68,7.1201e-05,0.00090147,0.0013835,0.0012419,0.00014154,1.1,7.5,0.04815,0.00028124,0.0026074,0.0043409,0.003761,0.00057986,0.75,7.5,0.04815,0.00013143,0.0013969,0.002238,0.0019718,0.00026622,0.9,7.5,0.04815
270,2.69,7.1789e-05,0.00088695,0.001364,0.0012219,0.00014213,1.1,7.5,0.04815,0.00028254,0.0025763,0.004297,0.0037161,0.00058083,0.75,7.5,0.04815,0.00013225,0.0013777,0.0022116,0.0019447,0.00026698,0.9,7.5,0.04815
271,2.7,7.2404e-05,0.00087267,0.0013449,0.0012022,0.00014278,1.1,7.5,0.04815,0.00028389,0.0025456,0.0042537,0.0036718,0.00058194,0.75,7.5,0.04815,0.00013311,0.0013588,0.0021857,0.0019179,0.00026783,0.9,7.5,0.04815
272,2.71,7.3046e-05,0.00085862,0.0013263,0.0011828,0.0001435,1.1,7.5,0.04815,0.00028531,0.0025153,0.0042112,0.0036281,0.00058319,0.75,7.5,0.04815,0.00013401,0.0013401,0.0021603,0.0018916,0.00026876,0.9,7.5,0.04815
273,2.72,7.3715e-05,0.0008448,0.001308,0.0011637,0.00014428,1.1,7.5,0.04815,0.00028677,0.0024854,0.0041694,0.0035849,0.00058458,0.75,7.5,0.04815,0.00013494,0.0013217,0.0021354,0.0018656,0.00026979,0.9,7.5,0.04815
274,2.73,7.4413e-05,0.00083121,0.0012901,0.001145,0.00014513,1.1,7.5,0.04815,0.0002883,0.0024558,0.0041283,0.0035422,0.00058613,0.75,7.5,0.04815,0.00013591,0.0013036,0.0021109,0.00184,0.0002709,0.9,7.5,0.04815
275,2.74,7.5139e-05,0.00081784,0.0012726,0.0011266,0.00014605,1.1,7.5,0.04815,0.00028989,0.0024266,0.0040879,0.0035001,0.00058783,0.75,7.5,0.04815,0.00013692,0.0012857,0.0020869,0.0018148,0.00027212,0.9,7.5,0.04815
276,2.75,7.5894e-05,0.00080469,0.0012555,0.0011085,0.00014705,1.1,7.5,0.04815,0.00029154,0.0023977,0.0040482,0.0034586,0.00058968,0.75,7.5,0.04815,0.00013796,0.0012681,0.0020633,0.0017899,0.00027343,0.9,7.5,0.04815
277,2.7600000000000002,7.668e-05,0.00079176,0.0012388,0.0010907,0.00014812,1.1,7.5,0.04815,0.00029324,0.0023692,0.0040092,0.0034175,0.00059169,0.75,7.5,0.04815,0.00013904,0.0012507,0.0020403,0.0017654,0.00027484,0.9,7.5,0.04815
278,2.77,7.7496e-05,0.00077904,0.0012224,0.0010732,0.00014927,1.1,7.5,0.04815,0.00029501,0.002341,0.0039709,0.003377,0.00059386,0.75,7.5,0.04815,0.00014017,0.0012336,0.0020176,0.0017413,0.00027636,0.9,7.5,0.04815
279,2.7800000000000002,7.8344e-05,0.00076653,0.0012065,0.001056,0.00015049,1.1,7.5,0.04815,0.00029684,0.0023132,0.0039333,0.0033371,0.00059621,0.75,7.5,0.04815,0.00014133,0.0012167,0.0019955,0.0017175,0.00027799,0.9,7.5,0.04815
280,2.79,7.9223e-05,0.00075422,0.0011909,0.0010391,0.00015181,1.1,7.5,0.04815,0.00029874,0.0022858,0.0038964,0.0032976,0.00059873,0.75,7.5,0.04815,0.00014254,0.0012,0.0019738,0.0016941,0.00027972,0.9,7.5,0.04815
281,2.8000000000000003,8.0136e-05,0.00074212,0.0011756,0.0010224,0.00015321,1.1,7.5,0.04815,0.00030069,0.0022587,0.0038601,0.0032587,0.00060143,0.75,7.5,0.04815,0.00014379,0.0011836,0.0019526,0.001671,0.00028158,0.9,7.5,0.04815
282,2.81,8.1083e-05,0.00073022,0.0011608,0.0010061,0.0001547,1.1,7.5,0.04815,0.00030272,0.0022319,0.0038246,0.0032202,0.00060431,0.75,7.5,0.04815,0.00014508,0.0011674,0.0019318,0.0016483,0.00028355,0.9,7.5,0.04815
283,2.82,8.2065e-05,0.00071851,0.0011463,0.00099004,0.00015629,1.1,7.5,0.04815,0.00030481,0.0022054,0.0037897,0.0031823,0.00060738,0.75,7.5,0.04815,0.00014641,0.0011515,0.0019115,0.0016259,0.00028565,0.9,7.5,0.04815
284,2.83,8.3083e-05,0.000707,0.0011322,0.00097426,0.00015797,1.1,7.5,0.04815,0.00030697,0.0021793,0.0037555,0.0031449,0.00061066,0.75,7.5,0.04815,0.0001478,0.0011357,0.0018917,0.0016038,0.00028788,0.9,7.5,0.04815
285,2.84,8.4138e-05,0.00069568,0.0011185,0.00095875,0.00015977,1.1,7.5,0.04815,0.00030921,0.0021535,0.0037221,0.0031079,0.00061414,0.75,7.5,0.04815,0.00014922,0.0011202,0.0018723,0.0015821,0.00029025,0.9,7.5,0.04815
286,2.85,8.5232e-05,0.00068454,0.0011052,0.00094351,0.00016167,1.1,7.5,0.04815,0.00031151,0.002128,0.0036893,0.0030715,0.00061783,0.75,7.5,0.04815,0.0001507,0.0011049,0.0018534,0.0015606,0.00029276,0.9,7.5,0.04815
287,2.86,8.6364e-05,0.00067359,0.0010922,0.00092853,0.0001637,1.1,7.5,0.04815,0.00031389,0.0021028,0.0036573,0.0030355,0.00062176,0.75,7.5,0.04815,0.00015223,0.0010899,0.001835,0.0015396,0.00029543,0.9,7.5,0.04815
288,2.87,8.7538e-05,0.00066282,0.0010797,0.00091382,0.00016585,1.1,7.5,0.04815,0.00031634,0.002078,0.0036259,0.003,0.00062592,0.75,7.5,0.04815,0.00015381,0.001075,0.001817,0.0015188,0.00029825,0.9,7.5,0.04815
289,2.88,8.8756e-05,0.00065223,0.0010675,0.00089936,0.00016814,1.1,7.5,0.04815,0.00031887,0.0020534,0.0035953,0.002965,0.00063033,0.75,7.5,0.04815,0.00015544,0.0010604,0.0017996,0.0014983,0.00030125,0.9,7.5,0.04815
290,2.89,9.0018e-05,0.00064181,0.0010557,0.00088517,0.00017057,1.1,7.5,0.04815,0.00032148,0.0020292,0.0035654,0.0029304,0.000635,0.75,7.5,0.04815,0.00015712,0.001046,0.0017826,0.0014782,0.00030443,0.9,7.5,0.04815
291,2.9,9.1326e-05,0.00063157,0.0010444,0.00087122,0.00017316,1.1,7.5,0.04815,0.00032418,0.0020053,0.0035363,0.0028964,0.00063995,0.75,7.5,0.04815,0.00015886,0.0010317,0.0017662,0.0014584,0.0003078,0.9,7.5,0.04815
292,2.91,9.2681e-05,0.0006215,0.0010334,0.00085753,0.00017591,1.1,7.5,0.04815,0.00032696,0.0019816,0.003508,0.0028628,0.0006452,0.75,7.5,0.04815,0.00016066,0.0010177,0.0017503,0.0014389,0.00031138,0.9,7.5,0.04815
293,2.92,9.4089e-05,0.0006116,0.0010229,0.00084409,0.00017886,1.1,7.5,0.04815,0.00032982,0.0019583,0.0034804,0.0028296,0.00065076,0.75,7.5,0.04815,0.00016252,0.0010039,0.0017349,0.0014197,0.00031519,0.9,7.5,0.04815
294,2.93,9.5549e-05,0.00060186,0.0010129,0.00083089,0.000182,1.1,7.5,0.04815,0.00033278,0.0019352,0.0034536,0.0027969,0.00065666,0.75,7.5,0.04815,0.00016445,0.00099027,0.00172,0.0014008,0.00031924,0.9,7.5,0.04815
295,2.94,9.7065e-05,0.00059229,0.0010033,0.00081795,0.00018537,1.1,7.5,0.04815,0.00033582,0.0019125,0.0034276,0.0027647,0.00066293,0.75,7.5,0.04815,0.00016644,0.00097685,0.0017058,0.0013822,0.00032356,0.9,7.5,0.04815
296,2.95,9.8642e-05,0.00058288,0.00099425,0.00080525,0.00018899,1.1,7.5,0.04815,0.00033897,0.00189,0.0034026,0.002733,0.0006696,0.75,7.5,0.04815,0.0001685,0.00096363,0.0016921,0.0013639,0.00032818,0.9,7.5,0.04815
297,2.96,0.00010028,0.00057363,0.00098572,0.00079281,0.00019291,1.1,7.5,0.04815,0.00034222,0.0018679,0.0033784,0.0027017,0.00067672,0.75,7.5,0.04815,0.00017064,0.00095059,0.0016791,0.001346,0.00033314,0.9,7.5,0.04815
298,2.97,0.00010199,0.00056454,0.00097783,0.00078063,0.0001972,1.1,7.5,0.04815,0.00034558,0.001846,0.0033553,0.0026709,0.00068436,0.75,7.5,0.04815,0.00017285,0.00093775,0.0016669,0.0013283,0.00033852,0.9,7.5,0.04815
299,2.98,0.00010378,0.00055561,0.00097075,0.00076874,0.00020201,1.1,7.5,0.04815,0.00034906,0.0018244,0.0033333,0.0026406,0.00069266,0.75,7.5,0.04815,0.00017515,0.00092511,0.0016555,0.001311,0.0003445,0.9,7.5,0.04815
300,2.99,0.00010565,0.00054684,0.00096492,0.00075719,0.00020773,1.1,7.5,0.04815,0.00035266,0.0018031,0.0033128,0.0026109,0.00070192,0.75,7.5,0.04815,0.00017755,0.00091266,0.0016456,0.0012942,0.00035141,0.9,7.5,0.04815
301,3.0,0.00010765,0.00053825,0.00096147,0.00074617,0.0002153,1.1,7.5,0.04815,0.00035641,0.001782,0.0032946,0.0025818,0.00071281,0.75,7.5,0.04815,0.00018008,0.00090042,0.0016381,0.0012779,0.00036017,0.9,7.5,0.04815
