,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
71,0.7000000000000001,0.017254,0.028195,0.090691,0.053682,0.037008,0.043,350.0,0.735,0.013509,0.022832,0.072432,0.043319,0.029113,0.065,350.0,0.735,0.0079896,0.014873,0.045405,0.027943,0.017462,0.133,350.0,0.735
72,0.71,0.016925,0.027827,0.089297,0.052956,0.036341,0.043,350.0,0.735,0.013234,0.022511,0.071241,0.042688,0.028552,0.065,350.0,0.735,0.0077964,0.01462,0.044518,0.027454,0.017063,0.133,350.0,0.735
73,0.72,0.016596,0.02746,0.087908,0.052233,0.035675,0.043,350.0,0.735,0.012959,0.02219,0.070055,0.042061,0.027994,0.065,350.0,0.735,0.0076044,0.014369,0.043637,0.02697,0.016667,0.133,350.0,0.735
74,0.73,0.016268,0.027095,0.086523,0.051512,0.035011,0.043,350.0,0.735,0.012686,0.021872,0.068875,0.041437,0.027438,0.065,350.0,0.735,0.0074137,0.014121,0.042764,0.02649,0.016274,0.133,350.0,0.735
75,0.74,0.015941,0.026731,0.085143,0.050795,0.034348,0.043,350.0,0.735,0.012414,0.021556,0.0677,0.040816,0.026884,0.065,350.0,0.735,0.0072242,0.013875,0.041898,0.026015,0.015883,0.133,350.0,0.735
76,0.75,0.015615,0.026368,0.083767,0.050079,0.033687,0.043,350.0,0.735,0.012143,0.021241,0.06653,0.040198,0.026331,0.065,350.0,0.735,0.0070359,0.013632,0.041038,0.025543,0.015494,0.133,350.0,0.735
77,0.76,0.015289,0.026007,0.082394,0.049367,0.033028,0.043,350.0,0.735,0.011873,0.020928,0.065364,0.039584,0.025781,0.065,350.0,0.735,0.0068486,0.01339,0.040183,0.025076,0.015107,0.133,350.0,0.735
78,0.77,0.014964,0.025647,0.081025,0.048656,0.032369,0.043,350.0,0.735,0.011603,0.020616,0.064203,0.038972,0.025231,0.065,350.0,0.735,0.0066624,0.013151,0.039334,0.024613,0.014722,0.133,350.0,0.735
79,0.78,0.01464,0.025288,0.079659,0.047948,0.031711,0.043,350.0,0.735,0.011335,0.020306,0.063045,0.038363,0.024682,0.065,350.0,0.735,0.0064771,0.012914,0.03849,0.024153,0.014337,0.133,350.0,0.735
80,0.79,0.014317,0.024931,0.078294,0.047241,0.031052,0.043,350.0,0.735,0.011067,0.019998,0.061888,0.037756,0.024132,0.065,350.0,0.735,0.0062926,0.012679,0.037648,0.023696,0.013952,0.133,350.0,0.735
81,0.8,0.013998,0.024579,0.076943,0.046544,0.0304,0.043,250.0,0.525,0.010803,0.019694,0.060744,0.037157,0.023587,0.065,250.0,0.525,0.0061115,0.012448,0.036812,0.023244,0.013568,0.133,250.0,0.525
82,0.81,0.013772,0.02432,0.075965,0.046027,0.029938,0.043,250.0,0.525,0.010617,0.019469,0.059913,0.036709,0.023204,0.065,250.0,0.525,0.0059859,0.012274,0.036204,0.0229,0.013305,0.133,250.0,0.525
83,0.8200000000000001,0.013546,0.024062,0.074994,0.045515,0.029479,0.043,250.0,0.525,0.010432,0.019245,0.059092,0.036267,0.022825,0.065,250.0,0.525,0.0058614,0.012102,0.035608,0.022563,0.013045,0.133,250.0,0.525
84,0.8300000000000001,0.013321,0.023804,0.074028,0.045007,0.029021,0.043,250.0,0.525,0.010247,0.019023,0.058276,0.035829,0.022447,0.065,250.0,0.525,0.0057378,0.011932,0.035019,0.022232,0.012787,0.133,250.0,0.525
85,0.84,0.013096,0.023548,0.073066,0.044502,0.028564,0.043,250.0,0.525,0.010064,0.018801,0.057466,0.035394,0.022071,0.065,250.0,0.525,0.0056151,0.011763,0.034436,0.021904,0.012532,0.133,250.0,0.525
86,0.85,0.012872,0.023293,0.072107,0.043998,0.028109,0.043,250.0,0.525,0.0098807,0.018581,0.056659,0.034962,0.021697,0.065,250.0,0.525,0.0054932,0.011595,0.033858,0.02158,0.012278,0.133,250.0,0.525
