,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
28,0.27,0.050505,0.065309,0.23432,0.043,303.0,1.2847,0.039684,0.052913,0.1872,0.066613,303.0,1.2847,0.027313,0.038519,0.13286,0.11822,303.0,1.2847
29,0.28,0.049764,0.064468,0.23111,0.043,303.0,1.2847,0.039037,0.052143,0.18433,0.066613,303.0,1.2847,0.026788,0.037838,0.13043,0.11822,303.0,1.2847
30,0.29,0.049028,0.063633,0.22793,0.043,303.0,1.2847,0.038397,0.051381,0.18149,0.066613,303.0,1.2847,0.02627,0.037168,0.12803,0.11822,303.0,1.2847
31,0.3,0.048296,0.062804,0.22477,0.043,303.0,1.2847,0.037762,0.050626,0.17868,0.066613,303.0,1.2847,0.025759,0.036507,0.12566,0.11822,303.0,1.2847
32,0.31,0.047569,0.061981,0.22163,0.043,303.0,1.2847,0.037132,0.049879,0.1759,0.066613,303.0,1.2847,0.025255,0.035856,0.12333,0.11822,303.0,1.2847
33,0.32,0.046846,0.061164,0.21852,0.043,303.0,1.2847,0.036509,0.049139,0.17314,0.066613,303.0,1.2847,0.024758,0.035215,0.12103,0.11822,303.0,1.2847
34,0.33,0.046128,0.060353,0.21542,0.043,303.0,1.2847,0.03589,0.048406,0.1704,0.066613,303.0,1.2847,0.024267,0.034582,0.11876,0.11822,303.0,1.2847
35,0.34,0.045414,0.059547,0.21235,0.043,303.0,1.2847,0.035277,0.04768,0.1677,0.066613,303.0,1.2847,0.023782,0.033958,0.11652,0.11822,303.0,1.2847
36,0.35000000000000003,0.044705,0.058747,0.20929,0.043,303.0,1.2847,0.034668,0.046961,0.16501,0.066613,303.0,1.2847,0.023304,0.033344,0.11431,0.11822,303.0,1.2847
37,0.36,0.043999,0.057952,0.20626,0.043,303.0,1.2847,0.034065,0.046249,0.16235,0.066613,303.0,1.2847,0.022832,0.032737,0.11214,0.11822,303.0,1.2847
38,0.37,0.043298,0.057163,0.20324,0.043,303.0,1.2847,0.033467,0.045544,0.15972,0.066613,303.0,1.2847,0.022365,0.03214,0.10999,0.11822,303.0,1.2847
39,0.38,0.042601,0.056379,0.20025,0.043,303.0,1.2847,0.032873,0.044845,0.15711,0.066613,303.0,1.2847,0.021904,0.03155,0.10787,0.11822,303.0,1.2847
40,0.39,0.041907,0.055601,0.19727,0.043,303.0,1.2847,0.032285,0.044152,0.15452,0.066613,303.0,1.2847,0.021449,0.030969,0.10578,0.11822,303.0,1.2847
41,0.4,0.041218,0.054827,0.19431,0.043,303.0,1.2847,0.031701,0.043466,0.15195,0.066613,303.0,1.2847,0.021,0.030396,0.10371,0.11822,303.0,1.2847
42,0.41000000000000003,0.040532,0.054059,0.19137,0.043,303.0,1.2847,0.031121,0.042787,0.1494,0.066613,303.0,1.2847,0.020556,0.02983,0.10168,0.11822,303.0,1.2847
43,0.42,0.03985,0.053295,0.18844,0.043,303.0,1.2847,0.030546,0.042113,0.14688,0.066613,303.0,1.2847,0.020117,0.029273,0.099666,0.11822,303.0,1.2847
44,0.43,0.039172,0.052537,0.18554,0.043,303.0,1.2847,0.029976,0.041446,0.14438,0.066613,303.0,1.2847,0.019683,0.028722,0.097681,0.11822,303.0,1.2847
45,0.44,0.038498,0.051784,0.18265,0.043,303.0,1.2847,0.02941,0.040784,0.1419,0.066613,303.0,1.2847,0.019255,0.02818,0.095721,0.11822,303.0,1.2847
46,0.45,0.037827,0.051035,0.17978,0.043,303.0,1.2847,0.028848,0.040129,0.13944,0.066613,303.0,1.2847,0.018831,0.027644,0.093786,0.11822,303.0,1.2847
47,0.46,0.03716,0.050291,0.17692,0.043,303.0,1.2847,0.02829,0.039479,0.13699,0.066613,303.0,1.2847,0.018413,0.027116,0.091875,0.11822,303.0,1.2847
48,0.47000000000000003,0.036496,0.049552,0.17408,0.043,303.0,1.2847,0.027737,0.038835,0.13457,0.066613,303.0,1.2847,0.017999,0.026594,0.089987,0.11822,303.0,1.2847
49,0.48,0.035835,0.048817,0.17126,0.043,303.0,1.2847,0.027187,0.038197,0.13217,0.066613,303.0,1.2847,0.01759,0.02608,0.088123,0.11822,303.0,1.2847
50,0.49,0.035178,0.048087,0.16845,0.043,303.0,1.2847,0.026641,0.037564,0.12979,0.066613,303.0,1.2847,0.017185,0.025572,0.086282,0.11822,303.0,1.2847
51,0.5,0.034524,0.047362,0.16566,0.043,303.0,1.2847,0.026099,0.036937,0.12743,0.066613,303.0,1.2847,0.016784,0.025071,0.084463,0.11822,303.0,1.2847
52,0.51,0.033874,0.04664,0.16289,0.043,303.0,1.2847,0.025561,0.036314,0.12508,0.066613,303.0,1.2847,0.016389,0.024576,0.082665,0.11822,303.0,1.2847
53,0.52,0.033226,0.045923,0.16013,0.043,303.0,1.2847,0.025027,0.035698,0.12275,0.066613,303.0,1.2847,0.015997,0.024088,0.080889,0.11822,303.0,1.2847
54,0.53,0.032582,0.045211,0.15738,0.043,303.0,1.2847,0.024496,0.035086,0.12044,0.066613,303.0,1.2847,0.015609,0.023606,0.079133,0.11822,303.0,1.2847
55,0.54,0.03194,0.044502,0.15465,0.043,303.0,1.2847,0.023969,0.03448,0.11815,0.066613,303.0,1.2847,0.015225,0.02313,0.077399,0.11822,303.0,1.2847
56,0.55,0.031302,0.043798,0.15193,0.043,303.0,1.2847,0.023445,0.033878,0.11588,0.066613,303.0,1.2847,0.014846,0.022659,0.075684,0.11822,303.0,1.2847
57,0.56,0.030666,0.043098,0.14923,0.043,303.0,1.2847,0.022925,0.033281,0.11362,0.066613,303.0,1.2847,0.01447,0.022195,0.073989,0.11822,303.0,1.2847
58,0.5700000000000001,0.030034,0.042402,0.14654,0.043,303.0,1.2847,0.022408,0.032689,0.11138,0.066613,303.0,1.2847,0.014098,0.021737,0.072312,0.11822,303.0,1.2847
59,0.58,0.029404,0.04171,0.14387,0.043,303.0,1.2847,0.021894,0.032102,0.10915,0.066613,303.0,1.2847,0.013729,0.021284,0.070654,0.11822,303.0,1.2847
60,0.59,0.028777,0.041021,0.14121,0.043,303.0,1.2847,0.021384,0.03152,0.10694,0.066613,303.0,1.2847,0.013364,0.020836,0.069015,0.11822,303.0,1.2847
61,0.6,0.028152,0.040337,0.13856,0.043,303.0,1.2847,0.020876,0.030942,0.10475,0.066613,303.0,1.2847,0.013003,0.020394,0.067393,0.11822,303.0,1.2847
62,0.61,0.02753,0.039656,0.13592,0.043,303.0,1.2847,0.020372,0.030368,0.10257,0.066613,303.0,1.2847,0.012645,0.019957,0.065789,0.11822,303.0,1.2847
63,0.62,0.026911,0.038979,0.1333,0.043,303.0,1.2847,0.01987,0.029799,0.1004,0.066613,303.0,1.2847,0.01229,0.019526,0.064201,0.11822,303.0,1.2847
64,0.63,0.026294,0.038306,0.13069,0.043,303.0,1.2847,0.019371,0.029234,0.098254,0.066613,303.0,1.2847,0.011938,0.019099,0.06263,0.11822,303.0,1.2847
65,0.64,0.02568,0.037636,0.12809,0.043,303.0,1.2847,0.018875,0.028674,0.096118,0.066613,303.0,1.2847,0.011589,0.018677,0.061075,0.11822,303.0,1.2847
66,0.65,0.025068,0.036969,0.12551,0.043,303.0,1.2847,0.018382,0.028117,0.093996,0.066613,303.0,1.2847,0.011244,0.01826,0.059536,0.11822,303.0,1.2847
67,0.66,0.024458,0.036306,0.12293,0.043,303.0,1.2847,0.017891,0.027565,0.091887,0.066613,303.0,1.2847,0.010901,0.017848,0.058011,0.11822,303.0,1.2847
68,0.67,0.023851,0.035647,0.12037,0.043,303.0,1.2847,0.017403,0.027016,0.089791,0.066613,303.0,1.2847,0.010561,0.01744,0.056502,0.11822,303.0,1.2847
69,0.68,0.023246,0.03499,0.11781,0.043,303.0,1.2847,0.016918,0.026472,0.087708,0.066613,303.0,1.2847,0.010223,0.017037,0.055007,0.11822,303.0,1.2847
70,0.6900000000000001,0.022643,0.034337,0.11527,0.043,303.0,1.2847,0.016435,0.025931,0.085637,0.066613,303.0,1.2847,0.0098885,0.016638,0.053525,0.11822,303.0,1.2847
71,0.7000000000000001,0.022042,0.033687,0.11274,0.043,303.0,1.2847,0.015954,0.025394,0.083578,0.066613,303.0,1.2847,0.0095561,0.016243,0.052057,0.11822,303.0,1.2847
72,0.71,0.021442,0.03304,0.11022,0.043,303.0,1.2847,0.015475,0.02486,0.08153,0.066613,303.0,1.2847,0.0092261,0.015853,0.050601,0.11822,303.0,1.2847
73,0.72,0.020845,0.032396,0.1077,0.043,303.0,1.2847,0.014999,0.02433,0.079493,0.066613,303.0,1.2847,0.0088984,0.015466,0.049157,0.11822,303.0,1.2847
74,0.73,0.02025,0.031755,0.1052,0.043,303.0,1.2847,0.014524,0.023803,0.077465,0.066613,303.0,1.2847,0.0085729,0.015083,0.047724,0.11822,303.0,1.2847
