,Angle [deg],PF [1/sr]
0,0.0,1283.7128276605338
1,0.018001800180018002,1274.1230818356926
2,0.036003600360036005,1246.0213570961596
3,0.05400540054005401,1201.3392093917118
4,0.07200720072007201,1143.0687527738044
5,0.09000900090009001,1074.9535994513558
6,0.10801080108010802,1001.1144949946116
7,0.126012601260126,925.657169157625
8,0.14401440144014402,852.3101381919469
9,0.16201620162016203,784.1335901973022
10,0.18001800180018002,723.3283688464784
11,0.19801980198019803,671.1585799154284
12,0.21602160216021604,627.9850533399231
13,0.23402340234023403,593.3923514416673
14,0.252025202520252,566.3813213161477
15,0.27002700270027,545.5936647492778
16,0.28802880288028804,529.5350114767909
17,0.30603060306030605,516.7679597090411
18,0.32403240324032406,506.0551549625344
19,0.342034203420342,496.44291271757277
20,0.36003600360036003,487.28624200725267
21,0.37803780378037805,478.22472218019914
22,0.39603960396039606,469.12435672009696
23,0.41404140414041407,460.00276480054197
24,0.4320432043204321,450.95403147779257
25,0.45004500450045004,442.0859362031924
26,0.46804680468046805,433.47718518986755
27,0.48604860486048607,425.1568619818106
28,0.504050405040504,417.1036298487216
29,0.5220522052205221,409.25900793714624
30,0.54005400540054,401.5476337749659
31,0.5580558055805581,393.897742720989
32,0.5760576057605761,386.2567356140712
33,0.594059405940594,378.5990692609127
34,0.6120612061206121,370.92614959080714
35,0.6300630063006301,363.259892599073
36,0.6480648064806481,355.6327990720754
37,0.6660666066606661,348.07765920442966
38,0.684068406840684,340.61947776857016
39,0.7020702070207021,333.27116345820014
40,0.7200720072007201,326.03330213425716
41,0.7380738073807381,318.8972580022653
42,0.7560756075607561,311.85015286648667
43,0.774077407740774,304.8800640237086
44,0.7920792079207921,297.98002441378605
45,0.8100810081008101,291.14996755302803
46,0.8280828082808281,284.3964423217995
47,0.8460846084608461,277.7305366665152
48,0.8640864086408642,271.1648498816162
49,0.8820882088208821,264.71047163322476
50,0.9000900090009001,258.37477547136035
51,0.9180918091809182,252.16049506073884
52,0.9360936093609361,246.06613928567018
53,0.9540954095409542,240.08743611548473
54,0.9720972097209721,234.21926423248794
55,0.9900990099009901,228.4574776502249
56,1.008100810081008,222.80014142977308
57,1.0261026102610262,217.24792328886554
58,1.0441044104410442,211.80365054516056
59,1.0621062106210621,206.47126854460376
60,1.08010801080108,201.25456956227237
61,1.098109810981098,196.15607643741154
62,1.1161116111611162,191.17637371715963
63,1.1341134113411342,186.31401901489713
64,1.1521152115211521,181.56599061935987
65,1.17011701170117,176.92848431790358
66,1.188118811881188,172.39779799507974
67,1.2061206120612062,167.97104912146668
68,1.2241224122412242,163.64654651759773
69,1.2421242124212422,159.42375475291385
70,1.2601260126012601,155.30291033196443
71,1.278127812781278,151.28443960581322
72,1.2961296129612963,147.36836728293358
73,1.3141314131413142,143.55388634746876
74,1.3321332133213322,139.83919627861744
75,1.3501350135013501,136.22162937415348
76,1.368136813681368,132.69800145589193
77,1.3861386138613863,129.2650662504802
78,1.4041404140414042,125.91993553905874
79,1.4221422142214222,122.66035056540075
80,1.4401440144014401,119.48474356003355
81,1.458145814581458,116.39209363105876
82,1.4761476147614763,113.38163910353
83,1.4941494149414942,110.45254309760482
84,1.5121512151215122,107.60361313180442
85,1.5301530153015301,104.8331505895856
86,1.548154815481548,102.13896175960235
87,1.5661566156615663,99.51851311521838
88,1.5841584158415842,96.96917389016696
89,1.6021602160216022,94.48846921640268
90,1.6201620162016201,92.0742709525492
91,1.638163816381638,89.72487764537283
92,1.6561656165616563,87.43897109494858
93,1.6741674167416742,85.21547344706403
94,1.6921692169216922,83.05335516740034
95,1.7101710171017102,80.95145397265938
96,1.7281728172817283,78.90835644075332
97,1.7461746174617463,76.92237151538453
98,1.7641764176417642,74.99159609066339
99,1.7821782178217822,73.11404618602016
100,1.8001800180018002,71.287810372457
101,1.8181818181818183,69.51117914190485
102,1.8361836183618363,67.78271456440618
103,1.8541854185418543,66.10124470082847
104,1.8721872187218722,64.4657902797735
105,1.8901890189018902,62.87545022253885
106,1.9081908190819084,61.32928249897876
107,1.9261926192619263,59.82621535175802
108,1.9441944194419443,58.36501241127495
109,1.9621962196219622,56.944297727746694
110,1.9801980198019802,55.56262879046657
111,1.9981998199819984,54.21859243731246
112,2.016201620162016,52.91089366390947
113,2.0342034203420343,51.63841155625208
114,2.0522052205220525,50.400208024610684
115,2.07020702070207,49.1954898691112
116,2.0882088208820884,48.023538392246024
117,2.106210621062106,46.88362937718105
118,2.1242124212421243,45.774967598668326
119,2.1422142214221425,44.696654211692085
120,2.16021602160216,43.64769453580817
121,2.1782178217821784,42.62704140727608
122,2.196219621962196,41.63365910657742
123,2.2142214221422143,40.66658771978902
124,2.2322232223222325,39.72498884876475
125,2.25022502250225,38.808160158279854
126,2.2682268226822684,37.91551608330081
127,2.286228622862286,37.04654204997043
128,2.3042304230423043,36.20073685548613
129,2.3222322232223225,35.37756044350041
130,2.34023402340234,34.5764017309471
131,2.3582358235823584,33.79657444969184
132,2.376237623762376,33.03734035573076
133,2.3942394239423943,32.29795125105713
134,2.4122412241224125,31.577696317970027
135,2.43024302430243,30.87594054569531
136,2.4482448244824484,30.19214349207727
137,2.466246624662466,29.52585401115646
138,2.4842484248424843,28.876683855129155
139,2.5022502250225025,28.24426905193551
140,2.5202520252025202,27.628230996079402
141,2.5382538253825384,27.028148558826807
142,2.556255625562556,26.443548624985247
143,2.5742574257425743,25.873916628393683
144,2.5922592259225925,25.318722705947977
145,2.6102610261026102,24.777454768144516
146,2.6282628262826284,24.249648263216113
147,2.646264626462646,23.734903975103894
148,2.6642664266426643,23.232889207477676
149,2.6822682268226825,22.74332285037823
150,2.7002700270027002,22.265949529552483
151,2.7182718271827184,21.800510946285463
152,2.736273627362736,21.34672287605612
153,2.7542754275427543,20.904264145547884
154,2.7722772277227725,20.472780023113685
155,2.7902790279027903,20.051898077090776
156,2.8082808280828084,19.64125099726454
157,2.826282628262826,19.240499139139793
158,2.8442844284428443,18.84934604924455
159,2.8622862286228625,18.467542691524795
160,2.8802880288028803,18.09487968519853
161,2.8982898289828984,17.731170460316537
162,2.916291629162916,17.37623077473684
163,2.9342934293429344,17.029860821269857
164,2.9522952295229525,16.691835047920723
165,2.9702970297029703,16.36190224611111
166,2.9882988298829884,16.039795271396905
167,3.006300630063006,15.725246929138528
168,3.0243024302430244,15.418006907372646
169,3.0423042304230425,15.117854600884945
170,3.0603060306030603,14.82460417269978
171,3.0783078307830785,14.538100715478233
172,3.096309630963096,14.25820910242505
173,3.1143114311431144,13.984799229535058
174,3.1323132313231326,13.717732245344218
175,3.1503150315031503,13.456851832060115
176,3.1683168316831685,13.201982870342617
177,3.186318631863186,12.95293746647684
178,3.2043204320432044,12.709526082158293
179,3.2223222322232226,12.471570054143012
180,3.2403240324032403,12.238911528268073
181,3.2583258325832585,12.011417789562504
182,3.276327632763276,11.788978808396486
183,3.2943294329432944,11.571498950918947
184,3.3123312331233126,11.358885564990773
185,3.3303330333033303,11.151038029517705
186,3.3483348334833485,10.947840610537009
187,3.366336633663366,10.749161212556043
188,3.3843384338433844,10.554856259730096
189,3.4023402340234026,10.364780066409178
190,3.4203420342034203,10.17879572649874
191,3.4383438343834385,9.99678415097714
192,3.4563456345634567,9.818648507990293
193,3.4743474347434744,9.644312756166158
194,3.4923492349234926,9.473714759100483
195,3.5103510351035103,9.306796082696156
196,3.5283528352835285,9.143491532002429
197,3.5463546354635467,8.98372151349677
198,3.5643564356435644,8.827389426301178
199,3.5823582358235826,8.674384773820329
200,3.6003600360036003,8.524591004995358
201,3.6183618361836185,8.37789573790192
202,3.6363636363636367,8.234200374462487
203,3.6543654365436544,8.093426351061552
204,3.6723672367236726,7.955516292666867
205,3.6903690369036903,7.820429829282426
206,3.7083708370837085,7.688135350005088
207,3.7263726372637267,7.558600076069779
208,3.7443744374437444,7.431781228209773
209,3.7623762376237626,7.30762065905744
210,3.7803780378037803,7.18604426429873
211,3.7983798379837985,7.066966103649019
212,3.8163816381638167,6.950295860839636
213,3.8343834383438344,6.83594741608504
214,3.8523852385238526,6.7238461164180325
215,3.8703870387038704,6.613932829091888
216,3.8883888388838885,6.506163873875583
217,3.9063906390639067,6.40050713725145
218,3.9243924392439244,6.296935721395878
219,3.9423942394239426,6.195421083344393
220,3.9603960396039604,6.095927629420556
221,3.9783978397839785,5.998410179667205
222,3.9963996399639967,5.902814798840862
223,4.014401440144015,5.809082491442617
224,4.032403240324032,5.717154471207245
225,4.05040504050405,5.626977354102539
226,4.0684068406840685,5.5385067648039215
227,4.086408640864087,5.451708415229283
228,4.104410441044105,5.366556515275125
229,4.122412241224122,5.283030159884163
230,4.14041404140414,5.201108874230642
231,4.158415841584159,5.12076864916499
232,4.176417641764177,5.041979545577071
233,4.194419441944195,4.96470539385043
234,4.212421242124212,4.888905450354916
235,4.23042304230423,4.814537305133543
236,4.248424842484249,4.741560028432372
237,4.266426642664267,4.6699365725824835
238,4.284428442844285,4.599634776195671
239,4.302430243024302,4.53062682495017
240,4.32043204320432,4.462887535488528
241,4.338433843384339,4.396392183331619
242,4.356435643564357,4.33111468883895
243,4.374437443744375,4.2670267927630245
244,4.392439243924392,4.204098469628656
245,4.41044104410441,4.1422993792049105
246,4.428442844284429,4.081600795094482
247,4.446444644464447,4.021977292364221
248,4.464446444644465,3.9634075699008706
249,4.482448244824482,3.9058740906619227
250,4.5004500450045,3.849361637368595
251,4.518451845184519,3.7938552619315624
252,4.536453645364537,3.739338325920095
253,4.554455445544555,3.6857913125830963
254,4.572457245724572,3.633191841832779
255,4.59045904590459,3.581515918047809
256,4.608460846084609,3.530740017097936
257,4.626462646264627,3.4808433130565497
258,4.644464446444645,3.4318092603916224
259,4.662466246624662,3.3836259185391695
260,4.68046804680468,3.336284786065206
261,4.698469846984699,3.2897783868363897
262,4.716471647164717,3.244097273399748
263,4.734473447344735,3.1992273479895017
264,4.752475247524752,3.155148368377784
265,4.77047704770477,3.1118342034788284
266,4.788478847884789,3.0692549135743956
267,4.806480648064807,3.0273801927110178
268,4.824482448244825,2.9861832847415686
269,4.842484248424842,2.945644299362165
270,4.86048604860486,2.9057519723085607
271,4.878487848784879,2.8665033095993637
272,4.896489648964897,2.827901123337734
273,4.914491449144915,2.7899500487572073
274,4.932493249324932,2.752652064946169
275,4.9504950495049505,2.716002701227707
276,4.968496849684969,2.6799889492462934
277,4.986498649864987,2.644589458676066
278,5.004500450045005,2.6097769913371542
279,5.022502250225022,2.575522508223737
280,5.0405040504050405,2.5417998293063837
281,5.058505850585059,2.5085896537435333
282,5.076507650765077,2.475881897486506
283,5.094509450945095,2.443675747962471
284,5.112511251125112,2.411977430559076
285,5.1305130513051305,2.380796269322375
286,5.148514851485149,2.350140050281597
287,5.166516651665167,2.3200108525019187
288,5.184518451845185,2.290402365912515
289,5.202520252025202,2.2612993135001087
290,5.2205220522052205,2.2326790512176795
291,5.238523852385239,2.204514877454556
292,5.256525652565257,2.176780183637887
293,5.274527452745275,2.149452413852797
294,5.292529252925292,2.1225159035303243
295,5.3105310531053105,2.0959629943947875
296,5.328532853285329,2.069793278733251
297,5.346534653465347,2.044011287588358
298,5.364536453645365,2.0186232886564666
299,5.382538253825382,1.993634021072012
300,5.4005400540054005,1.9690441409110544
301,5.418541854185419,1.9448489145965364
302,5.436543654365437,1.9210383523526944
303,5.454545454545455,1.8975986154795894
304,5.472547254725472,1.8745142483191852
305,5.4905490549054905,1.8517706387972683
306,5.508550855085509,1.8293561201774167
307,5.526552655265527,1.8072632701329296
308,5.544554455445545,1.7854891902269288
309,5.562556255625562,1.7640347951300546
310,5.5805580558055805,1.7429033473822362
311,5.598559855985599,1.7220986004425107
312,5.616561656165617,1.7016229463081756
313,5.634563456345635,1.681475914536466
314,5.652565256525652,1.661653263888953
315,5.6705670567056705,1.6421467784811328
316,5.688568856885689,1.6229447554863194
317,5.706570657065707,1.6040330692506328
318,5.724572457245725,1.5853966242401465
319,5.742574257425742,1.5670209659568834
320,5.7605760576057605,1.5488938017743736
321,5.778577857785779,1.5310061914922497
322,5.796579657965797,1.5133532028188232
323,5.814581458145815,1.4959338940448474
324,5.832583258325832,1.4787505858064123
325,5.8505850585058505,1.4618075087799176
326,5.868586858685869,1.445109045980897
327,5.886588658865887,1.4286578988488836
328,5.904590459045905,1.412453563533364
329,5.922592259225922,1.396491481530047
330,5.9405940594059405,1.3807631165922454
