,Angle [deg],PF [1/sr]
0,0.0001,24037.946788523695
1,0.3608210420841683,892.6745560494824
2,0.7215420841683367,191.161045523092
3,1.0822631262525049,79.16051665218191
4,1.4429841683366733,59.463737603510985
5,1.8037052104208418,48.07570188072065
6,2.16442625250501,34.72241049898114
7,2.5251472945891784,27.160941716410722
8,2.885868336673347,23.019116349115563
9,3.2465893787575153,18.454790898423376
10,3.6073104208416837,13.980120515650633
11,3.9680314629258517,11.034430483146618
12,4.328752505010019,9.015468300368093
13,4.689473547094188,7.220396001372083
14,5.050194589178356,5.706578210797011
15,5.410915631262525,4.549295305153395
16,5.771636673346693,3.7881979705920483
17,6.132357715430861,3.0305716717825666
18,6.49307875751503,2.524108202668746
19,6.853799799599198,2.1386802262418745
20,7.214520841683367,1.6963573923094344
21,7.575241883767535,1.4815957949619039
22,7.935962925851703,1.202093833440597
23,8.296683967935872,1.0220525184676037
24,8.657405010020039,0.9070146209166519
25,9.018126052104208,0.7100170086395134
26,9.378847094188377,0.6830191620940548
27,9.739568136272545,0.5275188472685418
28,10.100289178356713,0.5181384334922736
29,10.461010220440881,0.40710085062512924
30,10.82173126252505,0.41184654577444285
31,11.182452304609217,0.3301893457923947
32,11.543173346693386,0.3155373417281786
33,11.903894388777555,0.2578490228718743
34,12.264615430861722,0.2241326590863524
35,12.625336472945891,0.21022370921820918
36,12.98605751503006,0.17690879747507193
37,13.346778557114227,0.1850049851140011
38,13.707499599198396,0.13719796823077088
39,14.068220641282565,0.12380973858174069
40,14.428941683366734,0.1393650405568361
41,14.789662725450901,0.09819075655451734
42,15.15038376753507,0.08495798409525418
43,15.511104809619239,0.09760925131892392
44,15.871825851703406,0.07526632435387366
45,16.232546893787575,0.06665584568155394
46,16.593267935871744,0.07691332409910619
47,16.953988977955913,0.05869497042088562
48,17.314710020040078,0.04981910060929787
49,17.675431062124247,0.05154877638936635
50,18.036152104208416,0.04657465929641444
51,18.396873146292585,0.039154626783091354
52,18.757594188376753,0.03424794158775042
53,19.118315230460922,0.03697709421444854
54,19.47903627254509,0.028946270753903935
55,19.839757314629257,0.03182477091870569
56,20.200478356713425,0.027004134660199335
57,20.561199398797594,0.0272384495550722
58,20.921920440881763,0.021117946290209747
59,21.282641482965932,0.02221777332515222
60,21.6433625250501,0.018696450727169186
61,22.004083567134266,0.01841269248643657
62,22.364804609218435,0.015335860913309142
63,22.725525651302604,0.016447241999386394
64,23.086246693386773,0.014013274037634698
65,23.446967735470942,0.014007450353054602
66,23.80768877755511,0.01313579523073329
67,24.16840981963928,0.010391021244226783
68,24.529130861723445,0.011830149005605533
69,24.889851903807614,0.008983236717993446
70,25.250572945891783,0.009955252850486531
71,25.61129398797595,0.008833860924931674
72,25.97201503006012,0.00743139608330494
73,26.33273607214429,0.009266746359737996
74,26.693457114228455,0.0069905265356006874
75,27.054178156312624,0.007682952743943231
76,27.414899198396792,0.006942153592417591
77,27.77562024048096,0.006076714952019188
78,28.13634128256513,0.007183482433882454
79,28.4970623246493,0.005275006010083339
80,28.857783366733468,0.005201035798434052
81,29.218504408817633,0.00566099451835526
82,29.579225450901802,0.005064568969253738
83,29.93994649298597,0.0037475212783553507
84,30.30066753507014,0.005214522546272904
85,30.66138857715431,0.003428171373923161
86,31.022109619238478,0.0037146787539196857
87,31.382830661322643,0.004318653525639627
88,31.743551703406812,0.003919129682673416
89,32.10427274549099,0.002782941923268919
90,32.46499378757515,0.004217906017067938
91,32.82571482965932,0.0031855606841050734
92,33.18643587174349,0.002937254072789278
93,33.547156913827656,0.003387640048565705
94,33.90787795591183,0.0031129947116388525
95,34.268598997995994,0.0028817909603881327
96,34.62932004008016,0.002722717345573208
97,34.99004108216433,0.0032173522021633144
98,35.3507621242485,0.0023313284668957817
99,35.71148316633267,0.002397133578015345
100,36.072204208416835,0.0028197589629871942
101,36.43292525050101,0.0024909073105680466
102,36.79364629258517,0.0025443960349600028
103,37.15436733466934,0.0022737120421481897
104,37.51508837675351,0.002743459788394426
105,37.875809418837676,0.0021745588231922163
106,38.23653046092185,0.002616112200091148
107,38.597251503006014,0.0025810081957151555
108,38.957972545090186,0.0025115313171973535
109,39.31869358717435,0.0027584559659100116
110,39.67941462925852,0.0024857825097819508
111,40.04013567134269,0.002866056140769566
112,40.400856713426855,0.0029415167450399017
113,40.76157775551103,0.0027080438818169825
114,41.12229879759519,0.0032908422518493846
115,41.483019839679365,0.0029203804537676526
116,41.84374088176353,0.0028063777206312566
117,42.204461923847695,0.0034190764618627738
118,42.56518296593187,0.003429624101565823
119,42.92590400801603,0.0032597749310851257
120,43.286625050100206,0.003782155480500157
121,43.64734609218437,0.0036994150972996026
122,44.008067134268536,0.003851204467864434
123,44.36878817635271,0.004050163642415574
124,44.729509218436874,0.004397452777535536
125,45.09023026052105,0.004200698320866816
126,45.45095130260521,0.004765483551678062
127,45.811672344689384,0.004460510719046171
128,46.17239338677355,0.004484167102548685
129,46.533114428857715,0.004605913143493723
130,46.89383547094189,0.004741747992286906
131,47.25455651302605,0.0046074802128009155
132,47.615277555110225,0.004561627229592562
133,47.97599859719439,0.004397497080336729
134,48.33671963927856,0.004246157660535479
135,48.69744068136273,0.004087178844126281
136,49.058161723446894,0.003889644836998436
137,49.418882765531066,0.003487693159316757
138,49.77960380761523,0.0035261517239176996
139,50.140324849699404,0.0033098138547023644
140,50.50104589178357,0.0029593443203426123
141,50.861766933867735,0.002756244239807806
142,51.22248797595191,0.0027094202025320885
143,51.58320901803607,0.0025105918480153176
144,51.943930060120245,0.002341954215257023
145,52.30465110220441,0.0020947843359374403
146,52.66537214428858,0.0021320340794436865
147,53.02609318637275,0.0018350872625990473
148,53.38681422845691,0.0014507736734175995
149,53.747535270541086,0.0015243753447911194
150,54.10825631262525,0.0015287474328487846
151,54.46897735470942,0.0013023953958726147
152,54.82969839679359,0.0012274585922727962
153,55.19041943887776,0.0011572025556284287
154,55.55114048096193,0.0011246645095174064
155,55.91186152304609,0.0010802120329866543
156,56.272582565130264,0.0009291406501148677
157,56.63330360721443,0.0010415488061647936
158,56.9940246492986,0.001053520522194588
159,57.35474569138277,0.0008718766873478922
160,57.71546673346694,0.000933698828496923
161,58.076187775551105,0.0008979989995937957
162,58.43690881763527,0.0008173555170124283
163,58.79762985971944,0.0007581822789459036
164,59.15835090180361,0.0007903335606185568
165,59.51907194388778,0.0006571927293133088
166,59.879792985971946,0.0006915223494223187
167,60.24051402805611,0.0007021076533928312
168,60.601235070140284,0.0006118880584045363
169,60.96195611222445,0.0005693159988459521
170,61.32267715430862,0.0005809186397949667
171,61.68339819639279,0.0004716514703589834
172,62.04411923847696,0.00048384294869835556
173,62.404840280561125,0.0005087020729620125
174,62.76556132264529,0.0004824797959648029
175,63.12628236472946,0.00044693266642070495
176,63.48700340681363,0.0004416658616537065
177,63.8477244488978,0.00043856127871597816
178,64.20844549098197,0.0003901487241476579
179,64.56916653306614,0.0004017654693848576
180,64.9298875751503,0.0004261547810818916
181,65.29060861723447,0.0004611679548016337
182,65.65132965931863,0.0004105062677221538
183,66.01205070140281,0.0004942236334910909
184,66.37277174348698,0.0004116435425399526
185,66.73349278557114,0.0004972745562472822
186,67.09421382765531,0.0004566861317431393
187,67.45493486973947,0.0004451555710603014
188,67.81565591182365,0.0003822595975806508
189,68.17637695390782,0.0004323425867880657
190,68.53709799599199,0.00044932338861281576
191,68.89781903807615,0.0004066059982993503
192,69.25854008016032,0.00045637014431842185
193,69.6192611222445,0.0004626428281550917
194,69.97998216432866,0.00042875749331099046
195,70.34070320641283,0.0004875374124661432
196,70.70142424849699,0.0004859757857114995
197,71.06214529058117,0.00046900041066268524
198,71.42286633266534,0.0004609969889047773
199,71.7835873747495,0.00048374347800166756
200,72.14430841683367,0.0005251674335343635
201,72.50502945891783,0.0005309253366577777
202,72.86575050100201,0.0005382360369875846
203,73.22647154308618,0.0005291012503901711
204,73.58719258517034,0.0005200230002002233
205,73.94791362725451,0.0005421059032641415
206,74.30863466933867,0.0005128553200951555
207,74.66935571142285,0.0005406792283349636
208,75.03007675350702,0.0005348597958341776
209,75.39079779559118,0.00047541054168241193
210,75.75151883767535,0.0004734730202116517
211,76.11223987975953,0.00048561334151122845
212,76.4729609218437,0.0004584892784652119
213,76.83368196392786,0.000469394215661895
214,77.19440300601202,0.0004430032838116301
215,77.55512404809619,0.0004573336215013364
