,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
19,0.18,0.0067318,0.016427,0.046027,0.030395,0.015632,0.15,180.0,2.3814,5.4879,0.0056035,0.014366,0.039646,0.026497,0.013149,0.18,180.0,2.3814,5.7199,0.0042453,0.011933,0.032045,0.021882,0.010162,0.25,180.0,2.3814,6.1645,0.94
20,0.19,0.0058981,0.015527,0.04245,0.028592,0.013858,0.15,180.0,2.3814,5.8421,0.0048514,0.013545,0.036394,0.024854,0.011539,0.18,180.0,2.3814,6.1024,0.003588,0.011199,0.029156,0.020416,0.0087398,0.25,180.0,2.3814,6.5997,0.94
21,0.2,0.0050691,0.014636,0.038637,0.026752,0.011885,0.15,70.0,0.9261,0.74098,0.0041017,0.012732,0.032901,0.023171,0.0097299,0.18,70.0,0.9261,0.81608,0.0029298,0.010471,0.026011,0.018904,0.0071064,0.25,70.0,0.9261,0.97728,0.99
22,0.21,0.0050219,0.014531,0.038279,0.026511,0.011768,0.15,70.0,0.147,0.71271,0.0040601,0.012631,0.032561,0.022937,0.0096242,0.18,70.0,0.147,0.78613,0.002895,0.010371,0.02568,0.018668,0.0070126,0.25,70.0,0.147,0.94566,0.99
23,0.22,0.0049759,0.014428,0.037948,0.026289,0.011659,0.15,70.0,0.147,0.70984,0.0040196,0.012532,0.032249,0.022723,0.0095256,0.18,70.0,0.147,0.77963,0.0028616,0.010274,0.025382,0.018455,0.006927,0.25,70.0,0.147,0.9379,0.99
24,0.23,0.0049306,0.014326,0.037626,0.026074,0.011552,0.15,70.0,0.147,0.7071,0.0039799,0.012435,0.031947,0.022517,0.0094299,0.18,70.0,0.147,0.77838,0.0028289,0.010178,0.025095,0.018251,0.0068446,0.25,70.0,0.147,0.93474,0.99
25,0.24,0.0048858,0.014225,0.037312,0.025865,0.011447,0.15,70.0,0.147,0.70925,0.0039408,0.012339,0.031653,0.022317,0.0093365,0.18,70.0,0.147,0.77796,0.0027968,0.010084,0.024818,0.018054,0.0067646,0.25,70.0,0.147,0.93026,0.99
26,0.25,0.0048416,0.014125,0.037005,0.02566,0.011344,0.15,70.0,0.147,0.70717,0.0039021,0.012243,0.031366,0.022121,0.0092449,0.18,70.0,0.147,0.77529,0.0027653,0.0099906,0.024549,0.017863,0.0066868,0.25,70.0,0.147,0.92735,0.99
27,0.26,0.0047978,0.014026,0.036703,0.02546,0.011243,0.15,70.0,0.147,0.70192,0.003864,0.012149,0.031085,0.02193,0.009155,0.18,70.0,0.147,0.77332,0.0027343,0.0098986,0.024287,0.017676,0.0066107,0.25,70.0,0.147,0.92354,0.99
28,0.27,0.0047544,0.013928,0.036406,0.025263,0.011143,0.15,70.0,0.147,0.70341,0.0038262,0.012055,0.030809,0.021743,0.0090665,0.18,70.0,0.147,0.77171,0.0027038,0.0098077,0.02403,0.017494,0.0065362,0.25,70.0,0.147,0.92294,0.99
