,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
60,0.59,0.0052335,0.015226,0.039551,0.0273,0.01225,1.4,650.0,1.365,0.0063907,0.017484,0.046387,0.031553,0.014834,1.2,650.0,1.365,0.0054365,0.015201,0.040016,0.027357,0.012659,1.3,650.0,1.365
61,0.6,0.0048624,0.014339,0.037257,0.025733,0.011524,0.4,325.0,0.6825,0.0059648,0.016541,0.043891,0.029877,0.014015,0.3,325.0,0.6825,0.0050724,0.014354,0.037834,0.025864,0.01197,0.3,325.0,0.6825
62,0.61,0.0046451,0.013975,0.036209,0.025126,0.011083,0.4,325.0,0.6825,0.0057123,0.016158,0.042748,0.02924,0.013509,0.3,325.0,0.6825,0.0048513,0.014021,0.03685,0.02532,0.01153,0.3,325.0,0.6825
63,0.62,0.0044267,0.013614,0.035122,0.02449,0.010632,0.4,325.0,0.6825,0.0054578,0.015777,0.041554,0.028566,0.012988,0.3,325.0,0.6825,0.004628,0.013689,0.035813,0.024738,0.011075,0.3,325.0,0.6825
64,0.63,0.0042087,0.013258,0.034028,0.023851,0.010178,0.4,325.0,0.6825,0.0052032,0.0154,0.040347,0.027883,0.012464,0.3,325.0,0.6825,0.0044042,0.013359,0.034761,0.024146,0.010616,0.3,325.0,0.6825
65,0.64,0.0039915,0.012907,0.032936,0.023212,0.0097242,0.4,325.0,0.6825,0.0049488,0.015026,0.039136,0.027198,0.011938,0.3,325.0,0.6825,0.0041804,0.013032,0.033704,0.02355,0.010154,0.3,325.0,0.6825
66,0.65,0.0037751,0.012561,0.031849,0.022578,0.009271,0.4,325.0,0.6825,0.004695,0.014657,0.037926,0.026515,0.011411,0.3,325.0,0.6825,0.0039568,0.012709,0.032645,0.022954,0.0096907,0.3,325.0,0.6825
67,0.66,0.0035598,0.01222,0.030769,0.02195,0.0088188,0.4,325.0,0.6825,0.0044419,0.014292,0.036719,0.025834,0.010884,0.3,325.0,0.6825,0.0037337,0.01239,0.031587,0.022361,0.0092269,0.3,325.0,0.6825
68,0.67,0.0033454,0.011885,0.029696,0.021329,0.0083674,0.4,325.0,0.6825,0.0041894,0.013931,0.035516,0.025159,0.010357,0.3,325.0,0.6825,0.003511,0.012074,0.030532,0.02177,0.0087624,0.3,325.0,0.6825
69,0.68,0.0031319,0.011555,0.028631,0.020714,0.0079166,0.4,325.0,0.6825,0.0039376,0.013574,0.034317,0.024487,0.0098298,0.3,325.0,0.6825,0.0032887,0.011762,0.02948,0.021183,0.0082971,0.3,325.0,0.6825
70,0.6900000000000001,0.0029191,0.01123,0.027572,0.020106,0.0074657,0.4,325.0,0.6825,0.0036862,0.013222,0.033122,0.023821,0.0093011,0.3,325.0,0.6825,0.0030667,0.011453,0.02843,0.020599,0.0078304,0.3,325.0,0.6825
71,0.7000000000000001,0.002707,0.010909,0.026519,0.019505,0.007014,0.4,325.0,0.6825,0.0034352,0.012873,0.03193,0.023159,0.0087707,0.3,325.0,0.6825,0.0028449,0.011147,0.027381,0.02002,0.0073616,0.3,325.0,0.6825
72,0.71,0.0024951,0.010594,0.02547,0.01891,0.0065605,0.4,325.0,0.6825,0.0031843,0.012528,0.03074,0.022502,0.0082373,0.3,325.0,0.6825,0.002623,0.010845,0.026333,0.019443,0.0068896,0.3,325.0,0.6825
73,0.72,0.0022834,0.010282,0.024424,0.01832,0.0061038,0.4,325.0,0.6825,0.0029333,0.012187,0.029549,0.021849,0.0076995,0.3,325.0,0.6825,0.0024009,0.010545,0.025283,0.01887,0.0064132,0.3,325.0,0.6825
74,0.73,0.0020715,0.0099746,0.023378,0.017736,0.0056421,0.4,325.0,0.6825,0.0026819,0.011849,0.028354,0.021199,0.0071553,0.3,325.0,0.6825,0.0021782,0.010248,0.024229,0.018299,0.0059305,0.3,325.0,0.6825
75,0.74,0.0018589,0.0096706,0.022328,0.017155,0.0051728,0.4,325.0,0.6825,0.0024295,0.011513,0.027152,0.020551,0.0066019,0.3,325.0,0.6825,0.0019545,0.0099537,0.023168,0.017729,0.0054388,0.3,325.0,0.6825
76,0.75,0.0016451,0.0093696,0.021269,0.016577,0.0046924,0.4,325.0,0.6825,0.0021756,0.01118,0.025938,0.019902,0.0060353,0.3,325.0,0.6825,0.0017293,0.0096606,0.022093,0.017158,0.0049344,0.3,325.0,0.6825
77,0.76,0.0014293,0.0090709,0.020193,0.015998,0.0041953,0.4,325.0,0.6825,0.0019194,0.010847,0.024701,0.019252,0.0054494,0.3,325.0,0.6825,0.0015018,0.0093684,0.020996,0.016585,0.0044116,0.3,325.0,0.6825
78,0.77,0.0012104,0.0087735,0.019088,0.015415,0.0036726,0.4,325.0,0.6825,0.0016597,0.010516,0.023429,0.018594,0.0048346,0.3,325.0,0.6825,0.0012708,0.0090762,0.019865,0.016004,0.0038609,0.3,325.0,0.6825
79,0.78,0.00098662,0.0084756,0.017929,0.014822,0.0031078,0.4,325.0,0.6825,0.0013945,0.010182,0.022096,0.017923,0.0041725,0.3,325.0,0.6825,0.0010346,0.0087821,0.018675,0.01541,0.0032649,0.3,325.0,0.6825
80,0.79,0.0007542,0.008174,0.016662,0.014202,0.0024604,0.4,325.0,0.6825,0.0011199,0.0098433,0.020641,0.017221,0.0034198,0.3,325.0,0.6825,0.00078918,0.0084826,0.017366,0.014785,0.002581,0.3,325.0,0.6825
81,0.8,0.00051567,0.0078539,0.015027,0.013458,0.0015691,0.4,5.0,0.0105,0.00083947,0.0094824,0.018787,0.016378,0.0024088,0.3,5.0,0.0105,0.0005371,0.0081585,0.015652,0.014015,0.001637,0.4,5.0,0.0105
82,0.81,0.00051046,0.0077889,0.014822,0.013278,0.0015445,0.4,5.0,0.0321,0.00083334,0.0094201,0.018586,0.016205,0.0023816,0.3,5.0,0.0321,0.00053165,0.0080907,0.015438,0.013827,0.0016112,0.4,5.0,0.0321
83,0.8200000000000001,0.00050522,0.0077247,0.014634,0.013113,0.0015208,0.4,5.0,0.0321,0.00082711,0.0093584,0.018399,0.016045,0.0023549,0.3,5.0,0.0321,0.00052615,0.0080238,0.015241,0.013655,0.0015864,0.4,5.0,0.0321
84,0.8300000000000001,0.00050023,0.0076615,0.014459,0.012959,0.0014993,0.4,5.0,0.0321,0.00082113,0.0092975,0.018225,0.015894,0.0023303,0.3,5.0,0.0321,0.00052091,0.007958,0.015057,0.013493,0.0015638,0.4,5.0,0.0321
85,0.84,0.00049544,0.0075992,0.014292,0.012813,0.0014793,0.4,5.0,0.0321,0.00081535,0.0092372,0.018058,0.015751,0.0023072,0.3,5.0,0.0321,0.00051588,0.007893,0.014883,0.01334,0.0015428,0.4,5.0,0.0321
86,0.85,0.0004908,0.0075377,0.014132,0.012672,0.0014604,0.4,5.0,0.0321,0.00080973,0.0091777,0.017897,0.015612,0.0022852,0.3,5.0,0.0321,0.00051102,0.0078289,0.014716,0.013193,0.001523,0.4,5.0,0.0321
87,0.86,0.00048631,0.007477,0.013978,0.012536,0.0014424,0.4,5.0,0.0321,0.00080425,0.0091187,0.017742,0.015478,0.002264,0.3,5.0,0.0321,0.00050631,0.0077657,0.014554,0.01305,0.001504,0.4,5.0,0.0321
88,0.87,0.00048194,0.007417,0.013828,0.012403,0.001425,0.4,5.0,0.0321,0.0007989,0.0090604,0.01759,0.015347,0.0022436,0.3,5.0,0.0321,0.00050173,0.0077032,0.014397,0.012911,0.0014858,0.4,5.0,0.0321
89,0.88,0.00047768,0.0073577,0.013682,0.012274,0.0014083,0.4,5.0,0.0321,0.00079368,0.0090026,0.017442,0.015218,0.0022238,0.3,5.0,0.0321,0.00049726,0.0076414,0.014244,0.012776,0.0014682,0.4,5.0,0.0321
90,0.89,0.00047353,0.0072991,0.01354,0.012148,0.0013921,0.4,5.0,0.0321,0.00078855,0.0089453,0.017297,0.015093,0.0022045,0.3,5.0,0.0321,0.00049291,0.0075804,0.014095,0.012644,0.0014512,0.4,5.0,0.0321
91,0.9,0.00046948,0.0072411,0.013401,0.012024,0.0013765,0.4,5.0,0.0321,0.00078354,0.0088886,0.017156,0.01497,0.0021858,0.3,5.0,0.0321,0.00048866,0.00752,0.013949,0.012515,0.0014348,0.4,5.0,0.0321
92,0.91,0.00046552,0.0071838,0.013265,0.011904,0.0013613,0.4,5.0,0.0321,0.00077863,0.0088325,0.017017,0.014849,0.0021676,0.3,5.0,0.0321,0.00048452,0.0074604,0.013807,0.012388,0.0014188,0.4,5.0,0.0321
93,0.92,0.00046166,0.0071271,0.013132,0.011785,0.0013465,0.4,5.0,0.0321,0.00077381,0.0087768,0.01688,0.014731,0.0021498,0.3,5.0,0.0321,0.00048047,0.0074013,0.013668,0.012265,0.0014033,0.4,5.0,0.0321
94,0.93,0.00045788,0.0070711,0.013001,0.011669,0.0013321,0.4,5.0,0.0321,0.00076908,0.0087216,0.016746,0.014614,0.0021324,0.3,5.0,0.0321,0.0004765,0.007343,0.013532,0.012143,0.0013882,0.4,5.0,0.0321
95,0.9400000000000001,0.00045417,0.0070156,0.012874,0.011556,0.0013181,0.4,5.0,0.0321,0.00076444,0.0086669,0.016615,0.0145,0.0021154,0.3,5.0,0.0321,0.00047263,0.0072852,0.013398,0.012024,0.0013735,0.4,5.0,0.0321
96,0.9500000000000001,0.00045055,0.0069607,0.012748,0.011444,0.0013045,0.4,5.0,0.0321,0.00075989,0.0086127,0.016486,0.014387,0.0020988,0.3,5.0,0.0321,0.00046883,0.0072281,0.013267,0.011908,0.0013592,0.4,5.0,0.0321
97,0.96,0.00044701,0.0069064,0.012626,0.011334,0.0012912,0.4,5.0,0.0321,0.00075541,0.008559,0.016359,0.014276,0.0020826,0.3,5.0,0.0321,0.00046511,0.0071715,0.013138,0.011793,0.0013453,0.4,5.0,0.0321
98,0.97,0.00044353,0.0068527,0.012505,0.011227,0.0012783,0.4,5.0,0.0321,0.00075101,0.0085057,0.016233,0.014167,0.0020667,0.3,5.0,0.0321,0.00046147,0.0071156,0.013012,0.01168,0.0013317,0.4,5.0,0.0321
99,0.98,0.00044013,0.0067995,0.012386,0.011121,0.0012656,0.4,5.0,0.0321,0.00074669,0.0084528,0.01611,0.014059,0.0020511,0.3,5.0,0.0321,0.00045791,0.0070602,0.012888,0.01157,0.0013184,0.4,5.0,0.0321
100,0.99,0.00043679,0.0067468,0.01227,0.011017,0.0012533,0.4,5.0,0.0321,0.00074244,0.0084004,0.015989,0.013953,0.0020358,0.3,5.0,0.0321,0.00045441,0.0070054,0.012766,0.011461,0.0013055,0.4,5.0,0.0321
101,1.0,0.00043352,0.0066947,0.012156,0.010914,0.0012412,0.4,5.0,0.0321,0.00073826,0.0083484,0.015869,0.013849,0.0020208,0.3,5.0,0.0321,0.00045098,0.0069511,0.012647,0.011354,0.0012928,0.4,5.0,0.0321
102,1.01,0.00043031,0.0066431,0.012043,0.010814,0.0012294,0.4,5.0,0.0321,0.00073415,0.0082969,0.015752,0.013746,0.0020061,0.3,5.0,0.0321,0.00044762,0.0068974,0.012529,0.011248,0.0012804,0.4,5.0,0.0321
103,1.02,0.00042715,0.0065919,0.011932,0.010714,0.0012178,0.4,5.0,0.0321,0.0007301,0.0082457,0.015636,0.013644,0.0019917,0.3,5.0,0.0321,0.00044432,0.0068442,0.012413,0.011145,0.0012683,0.4,5.0,0.0321
104,1.03,0.00042406,0.0065413,0.011823,0.010617,0.0012065,0.4,5.0,0.0321,0.00072612,0.008195,0.015521,0.013544,0.0019776,0.3,5.0,0.0321,0.00044108,0.0067915,0.012299,0.011043,0.0012564,0.4,5.0,0.0321
105,1.04,0.00042102,0.0064912,0.011716,0.010521,0.0011954,0.4,5.0,0.0321,0.0007222,0.0081447,0.015408,0.013445,0.0019637,0.3,5.0,0.0321,0.0004379,0.0067393,0.012187,0.010942,0.0012448,0.4,5.0,0.0321
106,1.05,0.00041804,0.0064415,0.01161,0.010426,0.0011846,0.4,5.0,0.0321,0.00071834,0.0080948,0.015297,0.013347,0.00195,0.3,5.0,0.0321,0.00043478,0.0066876,0.012077,0.010843,0.0012335,0.4,5.0,0.0321
107,1.06,0.00041511,0.0063924,0.011506,0.010332,0.0011739,0.4,5.0,0.0321,0.00071454,0.0080453,0.015187,0.013251,0.0019366,0.3,5.0,0.0321,0.00043171,0.0066365,0.011968,0.010746,0.0012223,0.4,5.0,0.0321
108,1.07,0.00041223,0.0063436,0.011404,0.01024,0.0011635,0.4,5.0,0.0321,0.0007108,0.0079961,0.015079,0.013155,0.0019234,0.3,5.0,0.0321,0.0004287,0.0065858,0.011861,0.010649,0.0012114,0.4,5.0,0.0321
109,1.08,0.0004094,0.0062954,0.011303,0.010149,0.0011533,0.4,5.0,0.0321,0.00070711,0.0079473,0.014972,0.013061,0.0019105,0.3,5.0,0.0321,0.00042574,0.0065356,0.011755,0.010555,0.0012007,0.4,5.0,0.0321
110,1.09,0.00040662,0.0062476,0.011203,0.01006,0.0011433,0.4,5.0,0.0321,0.00070348,0.0078989,0.014866,0.012968,0.0018977,0.3,5.0,0.0321,0.00042284,0.0064859,0.011651,0.010461,0.0011902,0.4,5.0,0.0321
