,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
27,0.26,0.036832,0.041007,0.15764,0.043,1070.0,4.5368,9.9594e-05,0.003031,0.0056115,0.066613,1070.0,4.5368,1.5975e-05,0.0021779,0.0038111,0.11822,1070.0,4.5368
28,0.27,0.036084,0.040193,0.15448,0.043,1070.0,4.5368,9.8288e-05,0.0029913,0.005538,0.066613,1070.0,4.5368,1.5688e-05,0.0021388,0.0037426,0.11822,1070.0,4.5368
29,0.28,0.035349,0.039392,0.15137,0.043,1070.0,4.5368,9.6966e-05,0.0029511,0.0054634,0.066613,1070.0,4.5368,1.5398e-05,0.0020993,0.0036734,0.11822,1070.0,4.5368
30,0.29,0.034625,0.038604,0.1483,0.043,1070.0,4.5368,9.5633e-05,0.0029105,0.0053883,0.066613,1070.0,4.5368,1.5105e-05,0.0020593,0.0036037,0.11822,1070.0,4.5368
31,0.3,0.033912,0.037828,0.14529,0.043,1070.0,4.5368,9.4288e-05,0.0028696,0.0053125,0.066613,1070.0,4.5368,1.481e-05,0.0020191,0.0035332,0.11822,1070.0,4.5368
32,0.31,0.033211,0.037065,0.14232,0.043,1070.0,4.5368,9.2934e-05,0.0028284,0.0052362,0.066613,1070.0,4.5368,1.4513e-05,0.0019786,0.0034623,0.11822,1070.0,4.5368
33,0.32,0.03252,0.036314,0.1394,0.043,1070.0,4.5368,9.1572e-05,0.0027869,0.0051595,0.066613,1070.0,4.5368,1.4215e-05,0.0019381,0.0033913,0.11822,1070.0,4.5368
34,0.33,0.031839,0.035575,0.13653,0.043,1070.0,4.5368,9.0205e-05,0.0027453,0.0050825,0.066613,1070.0,4.5368,1.3917e-05,0.0018974,0.0033202,0.11822,1070.0,4.5368
35,0.34,0.03117,0.034847,0.1337,0.043,1070.0,4.5368,8.8834e-05,0.0027036,0.0050053,0.066613,1070.0,4.5368,1.362e-05,0.0018568,0.0032493,0.11822,1070.0,4.5368
36,0.35000000000000003,0.03051,0.034131,0.13091,0.043,1070.0,4.5368,8.746e-05,0.0026618,0.0049278,0.066613,1070.0,4.5368,1.3322e-05,0.0018163,0.0031783,0.11822,1070.0,4.5368
37,0.36,0.02986,0.033426,0.12817,0.043,1070.0,4.5368,8.6085e-05,0.0026199,0.0048504,0.066613,1070.0,4.5368,1.3027e-05,0.001776,0.0031077,0.11822,1070.0,4.5368
38,0.37,0.02922,0.032732,0.12547,0.043,1070.0,4.5368,8.471e-05,0.0025781,0.0047729,0.066613,1070.0,4.5368,1.2732e-05,0.0017359,0.0030376,0.11822,1070.0,4.5368
39,0.38,0.02859,0.032048,0.12281,0.043,1070.0,4.5368,8.3337e-05,0.0025363,0.0046955,0.066613,1070.0,4.5368,1.244e-05,0.001696,0.0029678,0.11822,1070.0,4.5368
40,0.39,0.027969,0.031375,0.12018,0.043,1070.0,4.5368,8.1967e-05,0.0024946,0.0046184,0.066613,1070.0,4.5368,1.215e-05,0.0016565,0.0028986,0.11822,1070.0,4.5368
41,0.4,0.027357,0.030713,0.1176,0.043,1070.0,4.5368,8.0601e-05,0.002453,0.0045414,0.066613,1070.0,4.5368,1.1863e-05,0.0016174,0.0028302,0.11822,1070.0,4.5368
42,0.41000000000000003,0.026754,0.03006,0.11506,0.043,1070.0,4.5368,7.924e-05,0.0024116,0.0044646,0.066613,1070.0,4.5368,1.1579e-05,0.0015787,0.0027624,0.11822,1070.0,4.5368
43,0.42,0.026159,0.029417,0.11255,0.043,1070.0,4.5368,7.7886e-05,0.0023704,0.0043885,0.066613,1070.0,4.5368,1.1299e-05,0.0015404,0.0026955,0.11822,1070.0,4.5368
44,0.43,0.025574,0.028783,0.11009,0.043,1070.0,4.5368,7.6538e-05,0.0023294,0.0043124,0.066613,1070.0,4.5368,1.1021e-05,0.0015026,0.0026293,0.11822,1070.0,4.5368
45,0.44,0.024996,0.02816,0.10765,0.043,1070.0,4.5368,7.5199e-05,0.0022886,0.004237,0.066613,1070.0,4.5368,1.0748e-05,0.0014653,0.0025642,0.11822,1070.0,4.5368
46,0.45,0.024427,0.027545,0.10525,0.043,1070.0,4.5368,7.3869e-05,0.0022481,0.0041621,0.066613,1070.0,4.5368,1.0479e-05,0.0014286,0.0024999,0.11822,1070.0,4.5368
47,0.46,0.023866,0.026939,0.10289,0.043,1070.0,4.5368,7.255e-05,0.002208,0.0040877,0.066613,1070.0,4.5368,1.0213e-05,0.0013925,0.0024366,0.11822,1070.0,4.5368
48,0.47000000000000003,0.023312,0.026342,0.10056,0.043,1070.0,4.5368,7.1241e-05,0.0021682,0.004014,0.066613,1070.0,4.5368,9.9528e-06,0.0013569,0.0023744,0.11822,1070.0,4.5368
49,0.48,0.022766,0.025754,0.098263,0.043,1070.0,4.5368,6.9944e-05,0.0021287,0.0039409,0.066613,1070.0,4.5368,9.6962e-06,0.001322,0.0023132,0.11822,1070.0,4.5368
50,0.49,0.022228,0.025174,0.095998,0.043,1070.0,4.5368,6.8659e-05,0.0020896,0.0038685,0.066613,1070.0,4.5368,9.4449e-06,0.0012876,0.0022533,0.11822,1070.0,4.5368
51,0.5,0.021696,0.024602,0.093764,0.043,1070.0,4.5368,6.7386e-05,0.0020508,0.0037968,0.066613,1070.0,4.5368,9.1975e-06,0.001254,0.0021942,0.11822,1070.0,4.5368
52,0.51,0.021172,0.024038,0.091561,0.043,1070.0,4.5368,6.6127e-05,0.0020125,0.0037258,0.066613,1070.0,4.5368,8.9551e-06,0.0012209,0.0021364,0.11822,1070.0,4.5368
53,0.52,0.020655,0.023482,0.089388,0.043,1070.0,4.5368,6.4882e-05,0.0019746,0.0036557,0.066613,1070.0,4.5368,8.7175e-06,0.0011885,0.0020797,0.11822,1070.0,4.5368
54,0.53,0.020145,0.022934,0.087244,0.043,1070.0,4.5368,6.3651e-05,0.0019372,0.0035864,0.066613,1070.0,4.5368,8.4847e-06,0.0011568,0.0020242,0.11822,1070.0,4.5368
55,0.54,0.019641,0.022393,0.085128,0.043,1070.0,4.5368,6.2435e-05,0.0019002,0.0035178,0.066613,1070.0,4.5368,8.2567e-06,0.0011257,0.0019698,0.11822,1070.0,4.5368
56,0.55,0.019143,0.02186,0.08304,0.043,1070.0,4.5368,6.1234e-05,0.0018636,0.0034502,0.066613,1070.0,4.5368,8.0338e-06,0.0010953,0.0019166,0.11822,1070.0,4.5368
57,0.56,0.018652,0.021334,0.08098,0.043,1070.0,4.5368,6.0048e-05,0.0018275,0.0033834,0.066613,1070.0,4.5368,7.8155e-06,0.0010655,0.0018645,0.11822,1070.0,4.5368
58,0.5700000000000001,0.018167,0.020814,0.078945,0.043,1070.0,4.5368,5.8879e-05,0.0017919,0.0033175,0.066613,1070.0,4.5368,7.6022e-06,0.0010365,0.0018136,0.11822,1070.0,4.5368
59,0.58,0.017687,0.020302,0.076936,0.043,1070.0,4.5368,5.7725e-05,0.0017568,0.0032525,0.066613,1070.0,4.5368,7.3937e-06,0.001008,0.0017639,0.11822,1070.0,4.5368
60,0.59,0.017214,0.019796,0.074953,0.043,1070.0,4.5368,5.6587e-05,0.0017222,0.0031883,0.066613,1070.0,4.5368,7.1901e-06,0.00098027,0.0017153,0.11822,1070.0,4.5368
61,0.6,0.016746,0.019296,0.072994,0.043,1070.0,4.5368,5.5466e-05,0.0016881,0.0031252,0.066613,1070.0,4.5368,6.9911e-06,0.00095315,0.0016679,0.11822,1070.0,4.5368
62,0.61,0.016284,0.018803,0.071059,0.043,1070.0,4.5368,5.4361e-05,0.0016544,0.0030629,0.066613,1070.0,4.5368,6.797e-06,0.00092668,0.0016215,0.11822,1070.0,4.5368
63,0.62,0.015827,0.018316,0.069147,0.043,1070.0,4.5368,5.3274e-05,0.0016213,0.0030017,0.066613,1070.0,4.5368,6.6075e-06,0.00090085,0.0015763,0.11822,1070.0,4.5368
64,0.63,0.015375,0.017835,0.067257,0.043,1070.0,4.5368,5.2203e-05,0.0015887,0.0029413,0.066613,1070.0,4.5368,6.4228e-06,0.00087565,0.0015323,0.11822,1070.0,4.5368
65,0.64,0.014928,0.01736,0.065389,0.043,1070.0,4.5368,5.1148e-05,0.0015566,0.0028818,0.066613,1070.0,4.5368,6.2424e-06,0.00085109,0.0014892,0.11822,1070.0,4.5368
66,0.65,0.014486,0.01689,0.063544,0.043,1070.0,4.5368,5.011e-05,0.0015251,0.0028234,0.066613,1070.0,4.5368,6.0668e-06,0.00082712,0.0014474,0.11822,1070.0,4.5368
67,0.66,0.014049,0.016426,0.061718,0.043,1070.0,4.5368,4.9089e-05,0.001494,0.0027659,0.066613,1070.0,4.5368,5.8955e-06,0.00080378,0.0014065,0.11822,1070.0,4.5368
68,0.67,0.013616,0.015967,0.059913,0.043,1070.0,4.5368,4.8085e-05,0.0014634,0.0027093,0.066613,1070.0,4.5368,5.7288e-06,0.00078102,0.0013667,0.11822,1070.0,4.5368
69,0.68,0.013188,0.015514,0.058127,0.043,1070.0,4.5368,4.7098e-05,0.0014334,0.0026536,0.066613,1070.0,4.5368,5.566e-06,0.00075885,0.0013279,0.11822,1070.0,4.5368
70,0.6900000000000001,0.012764,0.015066,0.05636,0.043,1070.0,4.5368,4.6127e-05,0.0014038,0.002599,0.066613,1070.0,4.5368,5.4076e-06,0.00073726,0.0012901,0.11822,1070.0,4.5368
71,0.7000000000000001,0.012344,0.014622,0.054612,0.043,1070.0,4.5368,4.5173e-05,0.0013748,0.0025452,0.066613,1070.0,4.5368,5.2535e-06,0.00071623,0.0012533,0.11822,1070.0,4.5368
72,0.71,0.011928,0.014183,0.052882,0.043,1070.0,4.5368,4.4237e-05,0.0013463,0.0024924,0.066613,1070.0,4.5368,5.1035e-06,0.00069577,0.0012175,0.11822,1070.0,4.5368
73,0.72,0.011516,0.013749,0.051169,0.043,1070.0,4.5368,4.3316e-05,0.0013183,0.0024406,0.066613,1070.0,4.5368,4.9571e-06,0.00067584,0.0011826,0.11822,1070.0,4.5368
74,0.73,0.011108,0.01332,0.049472,0.043,1070.0,4.5368,4.2412e-05,0.0012908,0.0023896,0.066613,1070.0,4.5368,4.8149e-06,0.00065645,0.0011487,0.11822,1070.0,4.5368
75,0.74,0.010704,0.012894,0.047792,0.043,1070.0,4.5368,4.1525e-05,0.0012638,0.0023396,0.066613,1070.0,4.5368,4.6766e-06,0.00063759,0.0011157,0.11822,1070.0,4.5368
76,0.75,0.010303,0.012473,0.046127,0.043,1070.0,4.5368,4.0653e-05,0.0012372,0.0022906,0.066613,1070.0,4.5368,4.5418e-06,0.00061923,0.0010835,0.11822,1070.0,4.5368
77,0.76,0.0099052,0.012056,0.044477,0.043,1070.0,4.5368,3.9798e-05,0.0012112,0.0022424,0.066613,1070.0,4.5368,4.411e-06,0.00060138,0.0010523,0.11822,1070.0,4.5368
78,0.77,0.0095107,0.011643,0.042841,0.043,1070.0,4.5368,3.8958e-05,0.0011857,0.0021951,0.066613,1070.0,4.5368,4.2836e-06,0.00058401,0.0010219,0.11822,1070.0,4.5368
79,0.78,0.0091192,0.011234,0.041218,0.043,1070.0,4.5368,3.8134e-05,0.0011606,0.0021486,0.066613,1070.0,4.5368,4.1597e-06,0.00056713,0.00099239,0.11822,1070.0,4.5368
80,0.79,0.0087302,0.010828,0.039604,0.043,1070.0,4.5368,3.7326e-05,0.001136,0.0021031,0.066613,1070.0,4.5368,4.0393e-06,0.0005507,0.00096364,0.11822,1070.0,4.5368
81,0.8,0.0083571,0.010437,0.038039,0.043,281.0,1.1914,3.6556e-05,0.0011126,0.0020597,0.066613,281.0,1.1914,3.9253e-06,0.00053523,0.00093649,0.11822,281.0,1.1914
82,0.81,0.0082612,0.010325,0.03761,0.043,281.0,1.1914,3.63e-05,0.0011052,0.0020454,0.066613,281.0,1.1914,3.8856e-06,0.00053017,0.0009272,0.11822,281.0,1.1914
83,0.8200000000000001,0.0081664,0.010214,0.03719,0.043,281.0,1.1914,3.6046e-05,0.0010977,0.0020311,0.066613,281.0,1.1914,3.8464e-06,0.00052505,0.00091798,0.11822,281.0,1.1914
84,0.8300000000000001,0.0080725,0.010104,0.036776,0.043,281.0,1.1914,3.5792e-05,0.0010901,0.0020169,0.066613,281.0,1.1914,3.8076e-06,0.00051989,0.0009088,0.11822,281.0,1.1914
85,0.84,0.0079795,0.0099956,0.036366,0.043,281.0,1.1914,3.5537e-05,0.0010825,0.0020026,0.066613,281.0,1.1914,3.7687e-06,0.0005147,0.00089957,0.11822,281.0,1.1914
86,0.85,0.0078871,0.0098878,0.03596,0.043,281.0,1.1914,3.5283e-05,0.0010748,0.0019883,0.066613,281.0,1.1914,3.7299e-06,0.00050947,0.00089035,0.11822,281.0,1.1914
87,0.86,0.0077956,0.0097809,0.035558,0.043,281.0,1.1914,3.5027e-05,0.0010671,0.0019739,0.066613,281.0,1.1914,3.6911e-06,0.00050423,0.00088112,0.11822,281.0,1.1914
88,0.87,0.0077048,0.0096749,0.035159,0.043,281.0,1.1914,3.4771e-05,0.0010593,0.0019595,0.066613,281.0,1.1914,3.6522e-06,0.00049898,0.00087186,0.11822,281.0,1.1914
89,0.88,0.0076146,0.0095697,0.034763,0.043,281.0,1.1914,3.4515e-05,0.0010516,0.001945,0.066613,281.0,1.1914,3.6134e-06,0.00049371,0.00086261,0.11822,281.0,1.1914
90,0.89,0.0075252,0.0094654,0.034371,0.043,281.0,1.1914,3.4257e-05,0.0010438,0.0019305,0.066613,281.0,1.1914,3.5746e-06,0.00048844,0.00085338,0.11822,281.0,1.1914
91,0.9,0.0074363,0.009362,0.033982,0.043,281.0,1.1914,3.3999e-05,0.0010359,0.001916,0.066613,281.0,1.1914,3.5358e-06,0.00048316,0.00084413,0.11822,281.0,1.1914
92,0.91,0.0073482,0.0092594,0.033596,0.043,281.0,1.1914,3.3741e-05,0.0010281,0.0019015,0.066613,281.0,1.1914,3.497e-06,0.00047788,0.00083488,0.11822,281.0,1.1914
93,0.92,0.0072607,0.0091575,0.033212,0.043,281.0,1.1914,3.3482e-05,0.0010202,0.0018869,0.066613,281.0,1.1914,3.4583e-06,0.0004726,0.00082563,0.11822,281.0,1.1914
94,0.93,0.0071739,0.0090565,0.032832,0.043,281.0,1.1914,3.3224e-05,0.0010123,0.0018723,0.066613,281.0,1.1914,3.4197e-06,0.00046733,0.00081642,0.11822,281.0,1.1914
95,0.9400000000000001,0.0070876,0.0089562,0.032455,0.043,281.0,1.1914,3.2963e-05,0.0010044,0.0018577,0.066613,281.0,1.1914,3.381e-06,0.00046206,0.0008072,0.11822,281.0,1.1914
96,0.9500000000000001,0.007002,0.0088568,0.03208,0.043,281.0,1.1914,3.2704e-05,0.00099651,0.001843,0.066613,281.0,1.1914,3.3424e-06,0.0004568,0.000798,0.11822,281.0,1.1914
97,0.96,0.006917,0.0087581,0.031709,0.043,281.0,1.1914,3.2444e-05,0.00098859,0.0018284,0.066613,281.0,1.1914,3.3041e-06,0.00045156,0.00078885,0.11822,281.0,1.1914
98,0.97,0.0068326,0.0086601,0.03134,0.043,281.0,1.1914,3.2183e-05,0.00098067,0.0018137,0.066613,281.0,1.1914,3.2658e-06,0.00044633,0.0007797,0.11822,281.0,1.1914
99,0.98,0.0067488,0.0085629,0.030974,0.043,281.0,1.1914,3.1923e-05,0.00097274,0.0017991,0.066613,281.0,1.1914,3.2276e-06,0.00044111,0.00077058,0.11822,281.0,1.1914
100,0.99,0.0066655,0.0084665,0.03061,0.043,281.0,1.1914,3.1663e-05,0.00096481,0.0017844,0.066613,281.0,1.1914,3.1895e-06,0.00043591,0.0007615,0.11822,281.0,1.1914
101,1.0,0.0065828,0.0083707,0.030249,0.043,281.0,1.1914,3.1403e-05,0.00095688,0.0017697,0.066613,281.0,1.1914,3.1516e-06,0.00043073,0.00075245,0.11822,281.0,1.1914
102,1.01,0.0065008,0.0082757,0.029891,0.043,281.0,1.1914,3.1143e-05,0.00094896,0.0017551,0.066613,281.0,1.1914,3.1139e-06,0.00042557,0.00074344,0.11822,281.0,1.1914
103,1.02,0.0064192,0.0081814,0.029535,0.043,281.0,1.1914,3.0883e-05,0.00094104,0.0017404,0.066613,281.0,1.1914,3.0762e-06,0.00042044,0.00073445,0.11822,281.0,1.1914
104,1.03,0.0063383,0.0080879,0.029182,0.043,281.0,1.1914,3.0623e-05,0.00093313,0.0017258,0.066613,281.0,1.1914,3.0389e-06,0.00041532,0.00072554,0.11822,281.0,1.1914
105,1.04,0.0062578,0.007995,0.028832,0.043,281.0,1.1914,3.0363e-05,0.00092522,0.0017111,0.066613,281.0,1.1914,3.0017e-06,0.00041023,0.00071667,0.11822,281.0,1.1914
106,1.05,0.006178,0.0079028,0.028484,0.043,281.0,1.1914,3.0104e-05,0.00091733,0.0016965,0.066613,281.0,1.1914,2.9646e-06,0.00040517,0.00070779,0.11822,281.0,1.1914
107,1.06,0.0060986,0.0078113,0.028138,0.043,281.0,1.1914,2.9846e-05,0.00090944,0.001682,0.066613,281.0,1.1914,2.9278e-06,0.00040014,0.00069903,0.11822,281.0,1.1914
