,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
105,1.04,0.002763,0.006009,0.017324,0.011132,0.0061919,0.1,71.0,0.30104,0.0020802,0.0046525,0.013237,0.0085734,0.0046634,0.15,71.0,0.30104,0.0011356,0.0028565,0.0077743,0.0051969,0.0025774,0.25,71.0,0.30104
106,1.05,0.0027296,0.0059583,0.017155,0.011034,0.0061213,0.1,71.0,0.30104,0.002056,0.0046086,0.013101,0.0084894,0.0046118,0.15,71.0,0.30104,0.0011211,0.0028227,0.0076777,0.0051325,0.0025452,0.25,71.0,0.30104
107,1.06,0.0026963,0.005908,0.016988,0.010937,0.0060512,0.1,71.0,0.30104,0.002032,0.004565,0.012967,0.0084064,0.004561,0.15,71.0,0.30104,0.0011068,0.0027893,0.0075832,0.0050694,0.0025138,0.25,71.0,0.30104
108,1.07,0.0026632,0.005858,0.016822,0.010841,0.0059813,0.1,71.0,0.30104,0.0020082,0.0045219,0.012836,0.0083247,0.004511,0.15,71.0,0.30104,0.0010928,0.0027564,0.0074907,0.0050076,0.0024832,0.25,71.0,0.30104
109,1.08,0.0026302,0.0058083,0.016657,0.010745,0.0059119,0.1,71.0,0.30104,0.0019847,0.0044792,0.012706,0.008244,0.0044618,0.15,71.0,0.30104,0.001079,0.002724,0.0074003,0.0049469,0.0024534,0.25,71.0,0.30104
110,1.09,0.0025974,0.0057589,0.016493,0.01065,0.0058427,0.1,71.0,0.30104,0.0019614,0.0044369,0.012578,0.0081644,0.0044137,0.15,71.0,0.30104,0.0010654,0.002692,0.0073122,0.0048875,0.0024247,0.25,71.0,0.30104
111,1.1,0.0025647,0.0057098,0.01633,0.010556,0.0057737,0.1,70.0,0.2968,0.0019385,0.0043956,0.012457,0.0080882,0.0043688,0.11,70.0,0.2968,0.0010523,0.0026613,0.0072308,0.004832,0.0023988,0.19,70.0,0.2968
112,1.11,0.0025328,0.0056616,0.01617,0.010464,0.0057063,0.1,70.0,0.2968,0.0019143,0.0043578,0.012338,0.0080196,0.0043184,0.11,70.0,0.2968,0.0010379,0.0026333,0.0071502,0.0047821,0.0023681,0.19,70.0,0.2968
113,1.12,0.0025009,0.0056136,0.016011,0.010372,0.0056392,0.1,70.0,0.2968,0.0018901,0.0043201,0.012218,0.0079501,0.0042679,0.11,70.0,0.2968,0.0010236,0.0026054,0.0070691,0.0047317,0.0023373,0.19,70.0,0.2968
114,1.1300000000000001,0.0024692,0.005566,0.015853,0.01028,0.0055725,0.1,70.0,0.2968,0.0018659,0.0042826,0.012098,0.0078803,0.0042173,0.11,70.0,0.2968,0.0010094,0.0025779,0.006988,0.0046814,0.0023066,0.19,70.0,0.2968
115,1.1400000000000001,0.0024376,0.0055187,0.015696,0.01019,0.0055059,0.1,70.0,0.2968,0.0018419,0.0042452,0.011977,0.0078107,0.0041667,0.11,70.0,0.2968,0.00099522,0.0025505,0.0069072,0.0046313,0.0022759,0.19,70.0,0.2968
116,1.1500000000000001,0.0024061,0.0054716,0.015539,0.0101,0.0054397,0.1,70.0,0.2968,0.0018178,0.0042081,0.011857,0.0077412,0.0041162,0.11,70.0,0.2968,0.00098113,0.0025233,0.0068269,0.0045814,0.0022455,0.19,70.0,0.2968
117,1.16,0.0023748,0.0054248,0.015384,0.01001,0.0053737,0.1,70.0,0.2968,0.0017939,0.0041712,0.011738,0.0076718,0.0040658,0.11,70.0,0.2968,0.00096713,0.0024964,0.006747,0.0045319,0.0022151,0.19,70.0,0.2968
118,1.17,0.0023436,0.0053782,0.015229,0.0099212,0.0053079,0.1,70.0,0.2968,0.0017701,0.0041345,0.011618,0.0076028,0.0040156,0.11,70.0,0.2968,0.00095321,0.0024698,0.0066677,0.0044828,0.0021849,0.19,70.0,0.2968
119,1.18,0.0023125,0.005332,0.015075,0.0098328,0.0052423,0.1,70.0,0.2968,0.0017463,0.004098,0.0115,0.0075341,0.0039654,0.11,70.0,0.2968,0.00093938,0.0024434,0.0065889,0.004434,0.0021549,0.19,70.0,0.2968
120,1.19,0.0022815,0.005286,0.014922,0.0097449,0.005177,0.1,70.0,0.2968,0.0017226,0.0040617,0.011381,0.0074657,0.0039154,0.11,70.0,0.2968,0.00092562,0.0024172,0.0065105,0.0043856,0.002125,0.19,70.0,0.2968
121,1.2,0.0022506,0.0052403,0.014769,0.0096574,0.0051118,0.1,70.0,0.2968,0.0016989,0.0040256,0.011263,0.0073975,0.0038655,0.11,70.0,0.2968,0.00091195,0.0023912,0.0064327,0.0043376,0.0020952,0.19,70.0,0.2968
122,1.21,0.0022198,0.0051948,0.014617,0.0095705,0.0050467,0.1,70.0,0.2968,0.0016754,0.0039898,0.011145,0.0073298,0.0038157,0.11,70.0,0.2968,0.00089835,0.0023655,0.0063555,0.0042899,0.0020655,0.19,70.0,0.2968
123,1.22,0.0021891,0.0051496,0.014466,0.009484,0.0049818,0.1,70.0,0.2968,0.0016519,0.0039541,0.011028,0.0072623,0.0037659,0.11,70.0,0.2968,0.00088483,0.0023399,0.0062787,0.0042426,0.002036,0.19,70.0,0.2968
124,1.23,0.0021585,0.0051046,0.014315,0.009398,0.004917,0.1,70.0,0.2968,0.0016285,0.0039186,0.010911,0.0071951,0.0037162,0.11,70.0,0.2968,0.00087138,0.0023146,0.0062023,0.0041957,0.0020066,0.19,70.0,0.2968
125,1.24,0.002128,0.0050598,0.014165,0.0093123,0.0048523,0.1,70.0,0.2968,0.0016051,0.0038833,0.010795,0.0071282,0.0036665,0.11,70.0,0.2968,0.000858,0.0022895,0.0061264,0.0041492,0.0019772,0.19,70.0,0.2968
126,1.25,0.0020976,0.0050153,0.014015,0.0092271,0.0047876,0.1,70.0,0.2968,0.0015819,0.0038482,0.010678,0.0070616,0.0036169,0.11,70.0,0.2968,0.00084469,0.0022647,0.0060509,0.004103,0.0019479,0.19,70.0,0.2968
127,1.26,0.0020672,0.004971,0.013865,0.0091423,0.0047228,0.1,70.0,0.2968,0.0015586,0.0038133,0.010562,0.0069953,0.0035671,0.11,70.0,0.2968,0.00083143,0.00224,0.0059757,0.0040571,0.0019186,0.19,70.0,0.2968
128,1.27,0.0020369,0.004927,0.013716,0.0090577,0.0046579,0.1,70.0,0.2968,0.0015354,0.0037786,0.010446,0.0069292,0.0035173,0.11,70.0,0.2968,0.00081824,0.0022155,0.0059007,0.0040115,0.0018892,0.19,70.0,0.2968
129,1.28,0.0020067,0.0048831,0.013566,0.0089734,0.0045927,0.1,70.0,0.2968,0.0015123,0.003744,0.01033,0.0068633,0.0034672,0.11,70.0,0.2968,0.00080508,0.0021912,0.0058258,0.0039662,0.0018596,0.19,70.0,0.2968
130,1.29,0.0019765,0.0048394,0.013416,0.0088894,0.004527,0.1,70.0,0.2968,0.0014892,0.0037096,0.010214,0.0067975,0.0034167,0.11,70.0,0.2968,0.00079195,0.0021671,0.0057507,0.003921,0.0018297,0.19,70.0,0.2968
131,1.3,0.0019464,0.0047957,0.013263,0.0088039,0.0044591,0.12,59.0,0.25016,0.0014661,0.0036751,0.010095,0.0067304,0.0033643,0.13,59.0,0.25016,0.00077892,0.002143,0.0056735,0.0038751,0.0017984,0.22,59.0,0.25016
132,1.31,0.0019226,0.0047561,0.013133,0.008725,0.0044075,0.12,59.0,0.25016,0.0014479,0.0036439,0.0099934,0.0066687,0.0033247,0.13,59.0,0.25016,0.000769,0.0021207,0.0056072,0.0038314,0.0017759,0.22,59.0,0.25016
133,1.32,0.001899,0.0047168,0.013005,0.0086482,0.0043568,0.12,59.0,0.25016,0.0014299,0.0036129,0.0098942,0.0066085,0.0032858,0.13,59.0,0.25016,0.00075923,0.0020986,0.005543,0.0037892,0.0017539,0.22,59.0,0.25016
134,1.33,0.0018756,0.0046778,0.012879,0.0085726,0.0043064,0.12,59.0,0.25016,0.001412,0.0035822,0.0097964,0.0065493,0.0032472,0.13,59.0,0.25016,0.00074957,0.0020769,0.0054801,0.0037479,0.0017322,0.22,59.0,0.25016
135,1.34,0.0018523,0.0046391,0.012754,0.0084979,0.0042565,0.12,59.0,0.25016,0.0013942,0.0035518,0.0096996,0.0064908,0.0032089,0.13,59.0,0.25016,0.00074002,0.0020553,0.0054183,0.0037074,0.0017109,0.22,59.0,0.25016
136,1.35,0.0018291,0.0046007,0.012631,0.008424,0.004207,0.12,59.0,0.25016,0.0013765,0.0035215,0.0096038,0.0064329,0.0031708,0.13,59.0,0.25016,0.00073057,0.002034,0.0053573,0.0036674,0.0016899,0.22,59.0,0.25016
137,1.36,0.0018061,0.0045626,0.012509,0.0083509,0.0041577,0.12,59.0,0.25016,0.0013589,0.0034915,0.0095087,0.0063757,0.003133,0.13,59.0,0.25016,0.00072121,0.0020129,0.0052972,0.0036281,0.0016691,0.22,59.0,0.25016
138,1.37,0.0017831,0.0045247,0.012387,0.0082784,0.0041087,0.12,59.0,0.25016,0.0013414,0.0034617,0.0094143,0.0063189,0.0030954,0.13,59.0,0.25016,0.00071193,0.0019921,0.0052379,0.0035893,0.0016486,0.22,59.0,0.25016
139,1.3800000000000001,0.0017603,0.0044871,0.012267,0.0082065,0.00406,0.12,59.0,0.25016,0.001324,0.0034321,0.0093207,0.0062626,0.003058,0.13,59.0,0.25016,0.00070275,0.0019714,0.0051792,0.003551,0.0016283,0.22,59.0,0.25016
140,1.3900000000000001,0.0017376,0.0044497,0.012147,0.0081352,0.0040115,0.12,59.0,0.25016,0.0013067,0.0034027,0.0092276,0.0062068,0.0030208,0.13,59.0,0.25016,0.00069365,0.001951,0.0051213,0.0035131,0.0016082,0.22,59.0,0.25016
141,1.4000000000000001,0.001715,0.0044126,0.012028,0.0080645,0.0039632,0.12,59.0,0.25016,0.0012894,0.0033735,0.0091352,0.0061515,0.0029837,0.13,59.0,0.25016,0.00068463,0.0019308,0.005064,0.0034757,0.0015883,0.22,59.0,0.25016
142,1.41,0.0016924,0.0043757,0.011909,0.0079943,0.0039151,0.12,59.0,0.25016,0.0012722,0.0033445,0.0090433,0.0060965,0.0029468,0.13,59.0,0.25016,0.00067568,0.0019107,0.0050073,0.0034388,0.0015686,0.22,59.0,0.25016
143,1.42,0.00167,0.004339,0.011792,0.0079245,0.0038673,0.12,59.0,0.25016,0.0012551,0.0033157,0.0089519,0.0060419,0.00291,0.13,59.0,0.25016,0.00066682,0.0018909,0.0049513,0.0034022,0.0015491,0.22,59.0,0.25016
144,1.43,0.0016476,0.0043026,0.011675,0.0078553,0.0038196,0.12,59.0,0.25016,0.0012381,0.0032871,0.008861,0.0059877,0.0028733,0.13,59.0,0.25016,0.00065803,0.0018713,0.0048958,0.0033661,0.0015297,0.22,59.0,0.25016
145,1.44,0.0016254,0.0042664,0.011558,0.0077865,0.003772,0.12,59.0,0.25016,0.0012211,0.0032587,0.0087705,0.0059339,0.0028367,0.13,59.0,0.25016,0.00064931,0.0018519,0.004841,0.0033304,0.0015106,0.22,59.0,0.25016
146,1.45,0.0016032,0.0042304,0.011443,0.0077181,0.0037246,0.12,59.0,0.25016,0.0012042,0.0032304,0.0086805,0.0058804,0.0028001,0.13,59.0,0.25016,0.00064067,0.0018326,0.0047867,0.003295,0.0014917,0.22,59.0,0.25016
147,1.46,0.0015811,0.0041947,0.011327,0.0076502,0.0036772,0.12,59.0,0.25016,0.0011873,0.0032023,0.0085907,0.0058272,0.0027636,0.13,59.0,0.25016,0.0006321,0.0018136,0.004733,0.00326,0.0014729,0.22,59.0,0.25016
148,1.47,0.0015591,0.0041591,0.011213,0.0075827,0.0036299,0.12,59.0,0.25016,0.0011705,0.0031744,0.0085012,0.0057743,0.002727,0.13,59.0,0.25016,0.0006236,0.0017948,0.0046798,0.0032255,0.0014544,0.22,59.0,0.25016
149,1.48,0.0015371,0.0041238,0.011098,0.0075155,0.0035825,0.12,59.0,0.25016,0.0011537,0.0031466,0.0084118,0.0057216,0.0026902,0.13,59.0,0.25016,0.00061517,0.0017761,0.0046272,0.0031912,0.001436,0.22,59.0,0.25016
150,1.49,0.0015152,0.0040886,0.010984,0.0074486,0.003535,0.12,59.0,0.25016,0.001137,0.003119,0.0083224,0.0056692,0.0026532,0.13,59.0,0.25016,0.00060681,0.0017576,0.0045752,0.0031574,0.0014178,0.22,59.0,0.25016
151,1.5,0.0014931,0.004053,0.010866,0.00738,0.003486,0.16,66.0,0.27984,0.0011201,0.0030911,0.0082299,0.0056153,0.0026146,0.19,66.0,0.27984,0.00059846,0.0017392,0.0045236,0.0031238,0.0013998,0.24,66.0,0.27984
152,1.51,0.0014696,0.0040123,0.010737,0.0073013,0.0034355,0.16,66.0,0.27984,0.0011027,0.0030581,0.0081271,0.0055508,0.0025764,0.19,66.0,0.27984,0.00058918,0.0017191,0.0044668,0.0030872,0.0013796,0.24,66.0,0.27984
153,1.52,0.0014463,0.0039719,0.01061,0.007224,0.0033856,0.16,66.0,0.27984,0.0010854,0.0030255,0.0080269,0.0054881,0.0025389,0.19,66.0,0.27984,0.00057996,0.0016993,0.0044105,0.003051,0.0013596,0.24,66.0,0.27984
154,1.53,0.0014232,0.0039319,0.010484,0.0071478,0.0033362,0.16,66.0,0.27984,0.0010683,0.0029932,0.0079283,0.0054265,0.0025018,0.19,66.0,0.27984,0.00057082,0.0016796,0.0043548,0.0030151,0.0013397,0.24,66.0,0.27984
155,1.54,0.0014002,0.0038923,0.01036,0.0070724,0.0032871,0.16,66.0,0.27984,0.0010513,0.0029613,0.0078311,0.0053658,0.0024652,0.19,66.0,0.27984,0.00056174,0.0016602,0.0042996,0.0029795,0.00132,0.24,66.0,0.27984
156,1.55,0.0013774,0.003853,0.010236,0.0069978,0.0032384,0.16,66.0,0.27984,0.0010345,0.0029297,0.007735,0.005306,0.002429,0.19,66.0,0.27984,0.00055274,0.0016409,0.0042449,0.0029444,0.0013005,0.24,66.0,0.27984
157,1.56,0.0013547,0.003814,0.010114,0.006924,0.00319,0.16,66.0,0.27984,0.0010178,0.0028984,0.00764,0.005247,0.002393,0.19,66.0,0.27984,0.00054381,0.0016219,0.0041908,0.0029096,0.0012812,0.24,66.0,0.27984
158,1.57,0.0013321,0.0037753,0.0099928,0.0068509,0.0031419,0.16,66.0,0.27984,0.0010012,0.0028673,0.007546,0.0051886,0.0023574,0.19,66.0,0.27984,0.00053495,0.001603,0.0041372,0.0028751,0.001262,0.24,66.0,0.27984
159,1.58,0.0013096,0.0037369,0.0098726,0.0067785,0.0030941,0.16,66.0,0.27984,0.00098474,0.0028366,0.007453,0.0051309,0.0023221,0.19,66.0,0.27984,0.00052616,0.0015843,0.0040841,0.0028411,0.0012431,0.24,66.0,0.27984
160,1.59,0.0012873,0.0036989,0.0097532,0.0067067,0.0030466,0.16,66.0,0.27984,0.00096838,0.0028062,0.0073609,0.0050738,0.0022872,0.19,66.0,0.27984,0.00051743,0.0015659,0.0040316,0.0028074,0.0012243,0.24,66.0,0.27984
161,1.6,0.001265,0.0036611,0.0096348,0.0066355,0.0029993,0.16,66.0,0.27984,0.00095212,0.002776,0.0072698,0.0050173,0.0022524,0.19,66.0,0.27984,0.00050877,0.0015476,0.0039797,0.002774,0.0012056,0.24,66.0,0.27984
162,1.61,0.0012429,0.0036237,0.0095171,0.0065649,0.0029523,0.16,66.0,0.27984,0.00093598,0.0027462,0.0071794,0.0049614,0.002218,0.19,66.0,0.27984,0.00050018,0.0015295,0.0039282,0.002741,0.0011872,0.24,66.0,0.27984
163,1.62,0.0012208,0.0035865,0.0094004,0.0064949,0.0029055,0.16,66.0,0.27984,0.00091993,0.0027166,0.00709,0.0049061,0.0021839,0.19,66.0,0.27984,0.00049166,0.0015116,0.0038773,0.0027084,0.0011689,0.24,66.0,0.27984
164,1.6300000000000001,0.0011989,0.0035496,0.0092844,0.0064254,0.0028589,0.16,66.0,0.27984,0.00090399,0.0026872,0.0070014,0.0048514,0.00215,0.19,66.0,0.27984,0.0004832,0.0014939,0.003827,0.0026761,0.0011509,0.24,66.0,0.27984
165,1.6400000000000001,0.001177,0.003513,0.0091692,0.0063566,0.0028126,0.16,66.0,0.27984,0.00088815,0.0026582,0.0069136,0.0047972,0.0021165,0.19,66.0,0.27984,0.00047481,0.0014764,0.0037771,0.0026441,0.001133,0.24,66.0,0.27984
166,1.6500000000000001,0.0011553,0.0034767,0.0090547,0.0062882,0.0027665,0.16,66.0,0.27984,0.00087241,0.0026294,0.0068267,0.0047435,0.0020832,0.19,66.0,0.27984,0.00046648,0.0014591,0.0037279,0.0026126,0.0011153,0.24,66.0,0.27984
167,1.6600000000000001,0.0011336,0.0034406,0.008941,0.0062204,0.0027206,0.16,66.0,0.27984,0.00085676,0.0026008,0.0067406,0.0046904,0.0020502,0.19,66.0,0.27984,0.00045822,0.0014419,0.0036792,0.0025813,0.0010979,0.24,66.0,0.27984
168,1.67,0.0011121,0.0034048,0.008828,0.0061531,0.0026749,0.16,66.0,0.27984,0.00084122,0.0025726,0.0066554,0.0046378,0.0020176,0.19,66.0,0.27984,0.00045003,0.001425,0.0036311,0.0025504,0.0010807,0.24,66.0,0.27984
169,1.68,0.0010906,0.0033693,0.0087156,0.0060863,0.0026293,0.16,66.0,0.27984,0.00082578,0.0025446,0.0065711,0.0045858,0.0019853,0.19,66.0,0.27984,0.00044191,0.0014082,0.0035837,0.0025199,0.0010638,0.24,66.0,0.27984
170,1.69,0.0010692,0.003334,0.008604,0.00602,0.002584,0.16,66.0,0.27984,0.00081044,0.0025168,0.0064878,0.0045343,0.0019535,0.19,66.0,0.27984,0.00043386,0.0013916,0.0035371,0.0024898,0.0010473,0.24,66.0,0.27984
171,1.7,0.0010473,0.0032981,0.0084898,0.0059523,0.0025375,0.25,101.0,0.42824,0.00079484,0.0024887,0.0064047,0.0044826,0.0019221,0.24,101.0,0.42824,0.00042575,0.001375,0.0034917,0.0024602,0.0010315,0.28,101.0,0.42824
172,1.71,0.001015,0.0032448,0.0083208,0.0058518,0.002469,0.25,101.0,0.42824,0.00077068,0.0024494,0.0062829,0.0044112,0.0018717,0.24,101.0,0.42824,0.00041274,0.0013523,0.0034249,0.0024205,0.0010045,0.28,101.0,0.42824
173,1.72,0.00098282,0.003192,0.0081535,0.0057526,0.0024009,0.25,101.0,0.42824,0.00074658,0.0024103,0.0061606,0.0043393,0.0018212,0.24,101.0,0.42824,0.00039974,0.0013298,0.0033574,0.0023801,0.00097722,0.28,101.0,0.42824
174,1.73,0.00095086,0.0031399,0.0079878,0.0056545,0.0023333,0.25,101.0,0.42824,0.00072256,0.0023717,0.0060385,0.0042678,0.0017708,0.24,101.0,0.42824,0.00038676,0.0013075,0.0032898,0.0023398,0.00094995,0.28,101.0,0.42824
175,1.74,0.00091907,0.0030883,0.0078236,0.0055575,0.0022661,0.25,101.0,0.42824,0.00069863,0.0023334,0.0059171,0.0041966,0.0017205,0.24,101.0,0.42824,0.00037384,0.0012855,0.0032224,0.0022997,0.00092273,0.28,101.0,0.42824
176,1.75,0.00088743,0.0030373,0.0076607,0.0054616,0.0021991,0.25,101.0,0.42824,0.00067479,0.0022955,0.0057963,0.004126,0.0016703,0.24,101.0,0.42824,0.00036096,0.0012637,0.0031553,0.0022598,0.00089556,0.28,101.0,0.42824
177,1.76,0.00085595,0.0029869,0.0074992,0.0053667,0.0021325,0.25,101.0,0.42824,0.00065104,0.002258,0.0056763,0.004056,0.0016203,0.24,101.0,0.42824,0.00034813,0.0012421,0.0030886,0.0022201,0.00086846,0.28,101.0,0.42824
178,1.77,0.00082461,0.002937,0.0073389,0.0052728,0.0020662,0.25,101.0,0.42824,0.00062737,0.0022208,0.0055569,0.0039865,0.0015704,0.24,101.0,0.42824,0.00033534,0.0012208,0.0030223,0.0021808,0.00084144,0.28,101.0,0.42824
179,1.78,0.00079339,0.0028877,0.0071799,0.0051798,0.0020001,0.25,101.0,0.42824,0.00060378,0.0021841,0.0054383,0.0039176,0.0015207,0.24,101.0,0.42824,0.0003226,0.0011997,0.0029564,0.0021419,0.00081449,0.28,101.0,0.42824
180,1.79,0.0007623,0.0028388,0.007022,0.0050878,0.0019342,0.25,101.0,0.42824,0.00058027,0.0021477,0.0053203,0.0038493,0.0014711,0.24,101.0,0.42824,0.00030991,0.0011788,0.0028908,0.0021032,0.0007876,0.28,101.0,0.42824
181,1.8,0.00073132,0.0027905,0.0068651,0.0049966,0.0018685,0.25,101.0,0.42824,0.00055683,0.0021116,0.005203,0.0037815,0.0014215,0.24,101.0,0.42824,0.00029726,0.0011581,0.0028257,0.0020649,0.00076077,0.28,101.0,0.42824
182,1.81,0.00070043,0.0027426,0.0067092,0.0049063,0.0018028,0.25,101.0,0.42824,0.00053346,0.0020759,0.0050863,0.0037143,0.001372,0.24,101.0,0.42824,0.00028464,0.0011377,0.002761,0.002027,0.00073398,0.28,101.0,0.42824
183,1.82,0.00066963,0.0026952,0.0065542,0.0048169,0.0017373,0.25,101.0,0.42824,0.00051014,0.0020405,0.0049702,0.0036476,0.0013226,0.24,101.0,0.42824,0.00027206,0.0011175,0.0026966,0.0019893,0.00070721,0.28,101.0,0.42824
184,1.83,0.00063891,0.0026483,0.0064,0.0047282,0.0016718,0.25,101.0,0.42824,0.00048687,0.0020054,0.0048546,0.0035815,0.0012731,0.24,101.0,0.42824,0.00025952,0.0010975,0.0026325,0.001952,0.00068047,0.28,101.0,0.42824
185,1.84,0.00060825,0.0026019,0.0062465,0.0046402,0.0016062,0.25,101.0,0.42824,0.00046364,0.0019707,0.0047395,0.0035159,0.0012237,0.24,101.0,0.42824,0.000247,0.0010777,0.0025688,0.001915,0.00065372,0.28,101.0,0.42824
186,1.85,0.00057764,0.0025558,0.0060936,0.004553,0.0015406,0.25,101.0,0.42824,0.00044044,0.0019362,0.0046248,0.0034507,0.0011741,0.24,101.0,0.42824,0.0002345,0.001058,0.0025053,0.0018783,0.00062695,0.28,101.0,0.42824
187,1.86,0.00054706,0.0025102,0.0059413,0.0044665,0.0014748,0.25,101.0,0.42824,0.00041726,0.0019021,0.0045105,0.003386,0.0011245,0.24,101.0,0.42824,0.00022201,0.0010386,0.0024421,0.001842,0.00060014,0.28,101.0,0.42824
188,1.87,0.00051651,0.002465,0.0057893,0.0043805,0.0014088,0.25,101.0,0.42824,0.0003941,0.0018683,0.0043965,0.0033218,0.0010747,0.24,101.0,0.42824,0.00020954,0.0010194,0.0023791,0.0018058,0.00057327,0.28,101.0,0.42824
189,1.8800000000000001,0.00048595,0.0024202,0.0056376,0.0042951,0.0013425,0.25,101.0,0.42824,0.00037094,0.0018347,0.0042827,0.0032579,0.0010248,0.24,101.0,0.42824,0.00019707,0.0010004,0.0023163,0.00177,0.00054632,0.28,101.0,0.42824
190,1.8900000000000001,0.00045537,0.0023757,0.0054859,0.0042103,0.0012756,0.25,101.0,0.42824,0.00034778,0.0018014,0.0041691,0.0031945,0.00097463,0.24,101.0,0.42824,0.00018461,0.00098152,0.0022537,0.0017344,0.0005193,0.28,101.0,0.42824
191,1.9000000000000001,0.00042447,0.0023311,0.005333,0.0041252,0.0012079,0.29,120.0,0.5088,0.00032435,0.0017681,0.0040552,0.0031312,0.00092403,0.24,120.0,0.5088,0.000172,0.00096269,0.0021911,0.001699,0.00049207,0.28,120.0,0.5088
192,1.9100000000000001,0.0003879,0.0022794,0.0051527,0.004026,0.0011267,0.29,120.0,0.5088,0.00029629,0.0017305,0.0039219,0.0030598,0.00086214,0.24,120.0,0.5088,0.00015687,0.00094153,0.002118,0.0016593,0.00045865,0.28,120.0,0.5088
193,1.92,0.00035116,0.0022279,0.004971,0.003927,0.001044,0.29,120.0,0.5088,0.00026803,0.001693,0.0037866,0.0029878,0.00079881,0.24,120.0,0.5088,0.00014164,0.00092047,0.0020437,0.0016193,0.00042443,0.28,120.0,0.5088
194,1.93,0.00031419,0.0021768,0.0047875,0.0038281,0.00095938,0.29,120.0,0.5088,0.00023956,0.0016556,0.0036492,0.0029153,0.00073384,0.24,120.0,0.5088,0.00012628,0.0008995,0.0019683,0.001579,0.00038931,0.28,120.0,0.5088
195,1.94,0.00027691,0.0021259,0.0046012,0.0037289,0.0008723,0.29,120.0,0.5088,0.00021082,0.0016182,0.0035092,0.0028424,0.0006668,0.24,120.0,0.5088,0.00011078,0.00087859,0.0018916,0.0015385,0.00035306,0.28,120.0,0.5088
196,1.95,0.00023921,0.0020752,0.0044111,0.0036292,0.00078185,0.29,120.0,0.5088,0.00018172,0.0015809,0.0033657,0.0027687,0.00059703,0.24,120.0,0.5088,9.5078e-05,0.0008577,0.001813,0.0014977,0.00031531,0.28,120.0,0.5088
197,1.96,0.00020094,0.0020244,0.0042151,0.0035284,0.00068669,0.29,120.0,0.5088,0.00015216,0.0015434,0.0032174,0.0026939,0.0005235,0.24,120.0,0.5088,7.9121e-05,0.00083678,0.0017317,0.0014563,0.00027548,0.28,120.0,0.5088
198,1.97,0.00016187,0.0019734,0.0040103,0.0034256,0.00058461,0.29,120.0,0.5088,0.00012197,0.0015057,0.0030618,0.0026174,0.00044449,0.24,120.0,0.5088,6.281e-05,0.00081574,0.0016465,0.0014139,0.00023263,0.28,120.0,0.5088
199,1.98,0.00012162,0.0019218,0.0037906,0.0033193,0.00047131,0.29,120.0,0.5088,9.0853e-05,0.0014674,0.0028944,0.0025378,0.00035661,0.24,120.0,0.5088,4.5983e-05,0.00079443,0.0015547,0.0013699,0.00018485,0.28,120.0,0.5088
200,1.99,7.9439e-05,0.001869,0.0035422,0.0032057,0.00033653,0.29,120.0,0.5088,5.8221e-05,0.0014281,0.002704,0.0024522,0.0002518,0.24,120.0,0.5088,2.8306e-05,0.00077254,0.0014502,0.0013226,0.00012758,0.28,120.0,0.5088
201,2.0,3.5137e-05,0.001812,0.0031904,0.0030623,0.00012817,0.08,0.1,0.000424,2.3763e-05,0.0013807,0.0024168,0.0023292,8.7652e-05,0.09,0.1,0.000424,9.6362e-06,0.00074867,0.0012983,0.0012617,3.6629e-05,0.12,0.1,0.000424
202,2.0100000000000002,3.5055e-05,0.0018094,0.0031825,0.0030547,0.00012776,0.08,0.1,0.002296,2.3702e-05,0.0013785,0.0024102,0.0023229,8.7338e-05,0.09,0.1,0.002296,9.6023e-06,0.00074708,0.0012936,0.0012571,3.6447e-05,0.12,0.1,0.002296
203,2.02,3.4966e-05,0.0018067,0.0031745,0.0030472,0.0001273,0.08,0.1,0.002296,2.3636e-05,0.0013763,0.0024036,0.0023166,8.6991e-05,0.09,0.1,0.002296,9.5657e-06,0.0007455,0.0012889,0.0012526,3.6247e-05,0.12,0.1,0.002296
204,2.0300000000000002,3.4879e-05,0.0018041,0.0031666,0.0030397,0.00012684,0.08,0.1,0.002296,2.357e-05,0.0013741,0.0023971,0.0023105,8.6649e-05,0.09,0.1,0.002296,9.5296e-06,0.00074392,0.0012843,0.0012482,3.605e-05,0.12,0.1,0.002296
205,2.04,3.4792e-05,0.0018015,0.0031588,0.0030324,0.0001264,0.08,0.1,0.002296,2.3505e-05,0.0013719,0.0023907,0.0023044,8.6312e-05,0.09,0.1,0.002296,9.494e-06,0.00074235,0.0012797,0.0012438,3.5858e-05,0.12,0.1,0.002296
206,2.05,3.4706e-05,0.0017989,0.0031511,0.0030251,0.00012595,0.08,0.1,0.002296,2.344e-05,0.0013697,0.0023843,0.0022983,8.5979e-05,0.09,0.1,0.002296,9.4588e-06,0.00074078,0.0012752,0.0012395,3.5668e-05,0.12,0.1,0.002296
