,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
56,0.55,0.022949,0.033946,0.11353,0.065142,0.048387,0.06,480.0,1.008,1.5207,0.018738,0.028512,0.094219,0.054555,0.039664,0.0775,480.0,1.008,1.6338,0.012018,0.019663,0.063013,0.037327,0.025685,0.145,480.0,1.008,1.9584,0.99
57,0.56,0.022503,0.033432,0.11161,0.064132,0.04748,0.06,480.0,1.008,1.5343,0.018346,0.028048,0.092513,0.053647,0.038866,0.0775,480.0,1.008,1.6478,0.011726,0.01928,0.061671,0.036588,0.025083,0.145,480.0,1.008,1.9711,0.99
58,0.57,0.022059,0.032921,0.10971,0.063129,0.046577,0.06,480.0,1.008,1.5453,0.017957,0.027588,0.090819,0.052746,0.038073,0.0775,480.0,1.008,1.6637,0.011437,0.018903,0.060346,0.035858,0.024488,0.145,480.0,1.008,1.9823,0.99
59,0.58,0.021617,0.032414,0.10781,0.062133,0.04568,0.06,480.0,1.008,1.5592,0.01757,0.027131,0.089138,0.051852,0.037286,0.0775,480.0,1.008,1.6768,0.011151,0.01853,0.059035,0.035137,0.023899,0.145,480.0,1.008,1.9984,0.99
60,0.59,0.021177,0.03191,0.10593,0.061143,0.044788,0.06,480.0,1.008,1.5738,0.017186,0.026678,0.087469,0.050966,0.036503,0.0775,480.0,1.008,1.6917,0.010867,0.018162,0.05774,0.034425,0.023316,0.145,480.0,1.008,2.0114,0.99
61,0.6,0.02074,0.03141,0.10406,0.060159,0.0439,0.06,480.0,1.008,1.5907,0.016804,0.026229,0.085812,0.050086,0.035726,0.0775,480.0,1.008,1.7062,0.010587,0.017799,0.05646,0.033721,0.022738,0.145,480.0,1.008,2.027,0.99
62,0.61,0.020304,0.030913,0.1022,0.059182,0.043017,0.06,480.0,1.008,1.6054,0.016424,0.025784,0.084166,0.049213,0.034953,0.0775,480.0,1.008,1.7206,0.010309,0.01744,0.055194,0.033027,0.022167,0.145,480.0,1.008,2.0473,0.99
63,0.62,0.019871,0.030419,0.10035,0.058211,0.042138,0.06,480.0,1.008,1.6179,0.016047,0.025342,0.082532,0.048347,0.034185,0.0775,480.0,1.008,1.7368,0.010034,0.017086,0.053942,0.032341,0.021601,0.145,480.0,1.008,2.0609,0.99
64,0.63,0.01944,0.029928,0.09851,0.057246,0.041264,0.06,480.0,1.008,1.6352,0.015672,0.024903,0.080909,0.047487,0.033422,0.0775,480.0,1.008,1.7551,0.0097614,0.016736,0.052704,0.031663,0.021041,0.145,480.0,1.008,2.0804,0.99
65,0.64,0.019011,0.029441,0.096681,0.056287,0.040394,0.06,480.0,1.008,1.652,0.015298,0.024468,0.079297,0.046634,0.032663,0.0775,480.0,1.008,1.7727,0.0094914,0.016391,0.051479,0.030993,0.020486,0.145,480.0,1.008,2.0933,0.99
66,0.65,0.018584,0.028956,0.094862,0.055333,0.039528,0.06,480.0,1.008,1.6672,0.014927,0.024036,0.077695,0.045787,0.031908,0.0775,480.0,1.008,1.7898,0.0092237,0.016049,0.050267,0.030331,0.019936,0.145,480.0,1.008,2.1159,0.99
67,0.66,0.018159,0.028475,0.093052,0.054386,0.038666,0.06,480.0,1.008,1.6868,0.014558,0.023607,0.076104,0.044946,0.031158,0.0775,480.0,1.008,1.8126,0.0089583,0.015712,0.049068,0.029677,0.019391,0.145,480.0,1.008,2.1365,0.99
