,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
18,0.17,0.046595,0.061709,0.21646,0.11964,0.096822,0.06,170.0,6.4243,4.9621,0.040372,0.054541,0.18966,0.10552,0.084136,0.0775,170.0,6.4243,5.2925,0.030724,0.04396,0.14913,0.084554,0.064573,0.145,170.0,6.4243,6.2384,0.85
19,0.18,0.043677,0.058665,0.20452,0.11358,0.090944,0.06,170.0,6.4243,5.1785,0.03765,0.051676,0.17847,0.09983,0.078644,0.0775,170.0,6.4243,5.5302,0.028219,0.041247,0.13868,0.079181,0.059498,0.145,170.0,6.4243,6.5448,0.85
20,0.19,0.040774,0.055642,0.19262,0.10756,0.085064,0.06,170.0,6.4243,5.4343,0.034943,0.048835,0.16733,0.094175,0.073153,0.0775,170.0,6.4243,5.8156,0.025737,0.038571,0.1283,0.073871,0.054431,0.145,170.0,6.4243,6.9245,0.85
21,0.2,0.037588,0.05234,0.17924,0.10092,0.078328,0.06,480.0,18.139,1.251,0.031973,0.045734,0.15477,0.08794,0.066832,0.0775,480.0,18.139,1.3741,0.02301,0.035658,0.11653,0.068015,0.048513,0.145,480.0,18.139,1.7267,0.99
22,0.21,0.037077,0.051722,0.17697,0.09969,0.077277,0.06,480.0,1.7808,1.181,0.031502,0.045145,0.15261,0.086757,0.065855,0.0775,480.0,1.7808,1.2912,0.022597,0.035078,0.11445,0.066821,0.047632,0.145,480.0,1.7808,1.6295,0.99
23,0.22,0.036574,0.051113,0.17472,0.098479,0.076244,0.06,480.0,1.7808,1.1855,0.031041,0.044566,0.1505,0.085603,0.064902,0.0775,480.0,1.7808,1.2919,0.022195,0.034512,0.11247,0.065686,0.046785,0.145,480.0,1.7808,1.6276,0.99
24,0.23,0.036075,0.05051,0.1725,0.097283,0.075221,0.06,480.0,1.7808,1.1903,0.030584,0.043993,0.14843,0.084466,0.06396,0.0775,480.0,1.7808,1.296,0.0218,0.033955,0.11053,0.064578,0.045954,0.145,480.0,1.7808,1.627,0.99
25,0.24,0.03558,0.049912,0.17031,0.0961,0.074207,0.06,480.0,1.7808,1.193,0.030131,0.043426,0.14637,0.083346,0.063028,0.0775,480.0,1.7808,1.2989,0.021411,0.033407,0.10864,0.063498,0.045139,0.145,480.0,1.7808,1.6266,0.99
26,0.25,0.035088,0.04932,0.16813,0.09493,0.073201,0.06,480.0,1.7808,1.1999,0.029683,0.042865,0.14435,0.08224,0.062106,0.0775,480.0,1.7808,1.3014,0.021027,0.032867,0.10678,0.062439,0.044338,0.145,480.0,1.7808,1.628,0.99
27,0.26,0.034601,0.048732,0.16597,0.093771,0.072203,0.06,480.0,1.7808,1.2015,0.029239,0.04231,0.14234,0.081148,0.061193,0.0775,480.0,1.7808,1.3076,0.02065,0.032336,0.10495,0.061402,0.043549,0.145,480.0,1.7808,1.6301,0.99
28,0.27,0.034116,0.048149,0.16384,0.092624,0.071213,0.06,480.0,1.7808,1.2054,0.028798,0.04176,0.14036,0.080068,0.060288,0.0775,480.0,1.7808,1.3112,0.020277,0.031813,0.10316,0.060383,0.042773,0.145,480.0,1.7808,1.6341,0.99
29,0.28,0.033635,0.04757,0.16172,0.091486,0.070231,0.06,480.0,1.7808,1.212,0.028361,0.041215,0.13839,0.079,0.059392,0.0775,480.0,1.7808,1.3164,0.019909,0.031297,0.10139,0.059381,0.042008,0.145,480.0,1.7808,1.635,0.99
30,0.29,0.033158,0.046996,0.15961,0.090359,0.069256,0.06,480.0,1.7808,1.2175,0.027928,0.040676,0.13645,0.077944,0.058504,0.0775,480.0,1.7808,1.3205,0.019546,0.030788,0.099649,0.058396,0.041253,0.145,480.0,1.7808,1.6381,0.99
31,0.3,0.032683,0.046427,0.15753,0.089242,0.068287,0.06,480.0,1.7808,1.2217,0.027499,0.040141,0.13452,0.076898,0.057623,0.0775,480.0,1.7808,1.3256,0.019188,0.030287,0.097935,0.057426,0.040509,0.145,480.0,1.7808,1.642,0.99
