,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
18,0.17,0.04606,0.059412,0.21085,0.1156,0.09525,0.06,2550.0,5.355,5.3119,0.039814,0.052314,0.18415,0.1016,0.082548,0.0775,2550.0,5.355,5.6746,0.02997,0.041602,0.14299,0.080361,0.062631,0.145,2550.0,5.355,6.7409,0.99
19,0.18,0.04305,0.056279,0.19857,0.10937,0.089198,0.06,2550.0,5.355,5.5529,0.037008,0.049371,0.17265,0.095751,0.076902,0.0775,2550.0,5.355,5.9446,0.027398,0.03883,0.13231,0.074869,0.057439,0.145,2550.0,5.355,7.0927,0.99
20,0.19,0.04006,0.053174,0.18636,0.10318,0.083178,0.06,2550.0,5.355,5.8338,0.034225,0.046459,0.16125,0.089957,0.071292,0.0775,2550.0,5.355,6.2549,0.024858,0.036106,0.12176,0.069464,0.052296,0.145,2550.0,5.355,7.5146,0.99
21,0.2,0.037202,0.050202,0.17456,0.097231,0.07733,0.06,480.0,1.008,1.2563,0.031566,0.043673,0.1502,0.084376,0.065828,0.0775,480.0,1.008,1.3759,0.022435,0.033505,0.1115,0.064252,0.047253,0.145,480.0,1.008,1.7525,0.99
22,0.21,0.03668,0.049576,0.17221,0.09596,0.076251,0.06,480.0,1.008,1.2566,0.031086,0.043078,0.148,0.083165,0.064831,0.0775,480.0,1.008,1.3698,0.022016,0.032927,0.10943,0.063067,0.046364,0.145,480.0,1.008,1.7352,0.99
23,0.22,0.036164,0.048957,0.16992,0.094727,0.075192,0.06,480.0,1.008,1.2581,0.030614,0.042492,0.14585,0.081998,0.063856,0.0775,480.0,1.008,1.37,0.021608,0.032361,0.10745,0.061942,0.045505,0.145,480.0,1.008,1.7328,0.99
24,0.23,0.035653,0.048345,0.16766,0.093515,0.074145,0.06,480.0,1.008,1.2609,0.030147,0.041913,0.14375,0.080853,0.062895,0.0775,480.0,1.008,1.3718,0.021206,0.031805,0.10552,0.06085,0.044665,0.145,480.0,1.008,1.7329,0.99
25,0.24,0.035147,0.047739,0.16543,0.092319,0.073108,0.06,480.0,1.008,1.2629,0.029686,0.041341,0.14167,0.079727,0.061946,0.0775,480.0,1.008,1.3744,0.020812,0.031259,0.10362,0.059784,0.043841,0.145,480.0,1.008,1.735,0.99
26,0.25,0.034645,0.047139,0.16322,0.091137,0.072082,0.06,480.0,1.008,1.2674,0.029229,0.040775,0.13962,0.078616,0.061007,0.0775,480.0,1.008,1.3792,0.020423,0.030722,0.10177,0.058739,0.043031,0.145,480.0,1.008,1.7357,0.99
27,0.26,0.034147,0.046544,0.16103,0.089967,0.071064,0.06,480.0,1.008,1.2727,0.028776,0.040215,0.1376,0.077519,0.060078,0.0775,480.0,1.008,1.3849,0.020041,0.030193,0.099947,0.057713,0.042234,0.145,480.0,1.008,1.7385,0.99
28,0.27,0.033653,0.045954,0.15886,0.088808,0.070055,0.06,480.0,1.008,1.2777,0.028328,0.039661,0.13559,0.076435,0.059158,0.0775,480.0,1.008,1.3895,0.019664,0.029672,0.098155,0.056705,0.041449,0.145,480.0,1.008,1.7372,0.99
29,0.28,0.033162,0.045369,0.15671,0.087661,0.069053,0.06,480.0,1.008,1.2851,0.027884,0.039112,0.13361,0.075362,0.058247,0.0775,480.0,1.008,1.3974,0.019292,0.02916,0.09639,0.055714,0.040676,0.145,480.0,1.008,1.7472,0.99
30,0.29,0.032676,0.044789,0.15458,0.086523,0.068059,0.06,480.0,1.008,1.2897,0.027444,0.038569,0.13164,0.074301,0.057344,0.0775,480.0,1.008,1.4028,0.018926,0.028655,0.094653,0.054739,0.039915,0.145,480.0,1.008,1.7477,0.99
31,0.3,0.032193,0.044214,0.15247,0.085395,0.067073,0.06,480.0,1.008,1.2962,0.027007,0.038032,0.1297,0.073251,0.05645,0.0775,480.0,1.008,1.4058,0.018565,0.028158,0.092942,0.053779,0.039163,0.145,480.0,1.008,1.7541,0.99
32,0.31,0.031713,0.043643,0.15037,0.084277,0.066095,0.06,480.0,1.008,1.3014,0.026575,0.037499,0.12777,0.072212,0.055563,0.0775,480.0,1.008,1.4153,0.018208,0.027668,0.091256,0.052833,0.038423,0.145,480.0,1.008,1.7555,0.99
33,0.32,0.031237,0.043077,0.14829,0.083168,0.065123,0.06,480.0,1.008,1.3079,0.026146,0.036972,0.12587,0.071182,0.054684,0.0775,480.0,1.008,1.4221,0.017857,0.027185,0.089595,0.051902,0.037692,0.145,480.0,1.008,1.7625,0.99
34,0.33,0.030764,0.042516,0.14623,0.082069,0.064158,0.06,480.0,1.008,1.3143,0.02572,0.03645,0.12398,0.070163,0.053813,0.0775,480.0,1.008,1.4202,0.017509,0.02671,0.087957,0.050985,0.036972,0.145,480.0,1.008,1.7689,0.99
35,0.34,0.030294,0.04196,0.14418,0.080978,0.063201,0.06,480.0,1.008,1.3213,0.025299,0.035933,0.1221,0.069154,0.05295,0.0775,480.0,1.008,1.4337,0.017167,0.026241,0.086342,0.050081,0.036261,0.145,480.0,1.008,1.7754,0.99
36,0.35,0.029828,0.041407,0.14215,0.079896,0.062249,0.06,480.0,1.008,1.3283,0.02488,0.035421,0.12025,0.068154,0.052093,0.0775,480.0,1.008,1.4417,0.016829,0.025779,0.08475,0.04919,0.03556,0.145,480.0,1.008,1.7788,0.99
37,0.36,0.029364,0.040859,0.14013,0.078822,0.061305,0.06,480.0,1.008,1.335,0.024465,0.034913,0.11841,0.067164,0.051244,0.0775,480.0,1.008,1.4453,0.016495,0.025323,0.08318,0.048312,0.034867,0.145,480.0,1.008,1.7876,0.99
38,0.37,0.028904,0.040316,0.13812,0.077756,0.060367,0.06,480.0,1.008,1.3443,0.024054,0.034411,0.11658,0.066183,0.050402,0.0775,480.0,1.008,1.4526,0.016166,0.024875,0.081631,0.047447,0.034184,0.145,480.0,1.008,1.7902,0.99
39,0.38,0.028447,0.039776,0.13613,0.0767,0.059435,0.06,480.0,1.008,1.3506,0.023646,0.033913,0.11478,0.065211,0.049567,0.0775,480.0,1.008,1.461,0.015841,0.024432,0.080104,0.046594,0.03351,0.145,480.0,1.008,1.7987,0.99
40,0.39,0.027993,0.039241,0.13416,0.075651,0.05851,0.06,480.0,1.008,1.3578,0.023241,0.03342,0.11299,0.064248,0.048738,0.0775,480.0,1.008,1.468,0.015519,0.023996,0.078597,0.045753,0.032844,0.145,480.0,1.008,1.8039,0.99
41,0.4,0.027542,0.03871,0.1322,0.07461,0.057591,0.06,480.0,1.008,1.3654,0.022839,0.032931,0.11121,0.063294,0.047916,0.0775,480.0,1.008,1.4767,0.015202,0.023566,0.07711,0.044924,0.032187,0.145,480.0,1.008,1.811,0.99
42,0.41,0.027093,0.038183,0.13025,0.073576,0.056677,0.06,480.0,1.008,1.3743,0.02244,0.032447,0.10945,0.062348,0.047101,0.0775,480.0,1.008,1.4878,0.014889,0.023142,0.075644,0.044106,0.031538,0.145,480.0,1.008,1.8211,0.99
43,0.42,0.026648,0.03766,0.12832,0.072551,0.05577,0.06,480.0,1.008,1.3809,0.022044,0.031967,0.1077,0.061411,0.046292,0.0775,480.0,1.008,1.4956,0.014579,0.022724,0.074196,0.0433,0.030897,0.145,480.0,1.008,1.827,0.99
44,0.43,0.026205,0.037141,0.1264,0.071533,0.054869,0.06,480.0,1.008,1.3923,0.021652,0.031491,0.10597,0.060482,0.04549,0.0775,480.0,1.008,1.5034,0.014273,0.022311,0.072768,0.042504,0.030264,0.145,480.0,1.008,1.835,0.99
45,0.44,0.025765,0.036626,0.1245,0.070523,0.053973,0.06,480.0,1.008,1.4019,0.021262,0.03102,0.10425,0.059562,0.044693,0.0775,480.0,1.008,1.5161,0.013971,0.021905,0.071358,0.04172,0.029638,0.145,480.0,1.008,1.8452,0.99
46,0.45,0.025328,0.036115,0.1226,0.06952,0.053083,0.06,480.0,1.008,1.4113,0.020875,0.030553,0.10255,0.058649,0.043903,0.0775,480.0,1.008,1.5228,0.013673,0.021504,0.069967,0.040946,0.029021,0.145,480.0,1.008,1.8512,0.99
47,0.46,0.024893,0.035607,0.12072,0.068525,0.052199,0.06,480.0,1.008,1.4197,0.020491,0.030091,0.10086,0.057745,0.043119,0.0775,480.0,1.008,1.5343,0.013378,0.021108,0.068593,0.040183,0.02841,0.145,480.0,1.008,1.8632,0.99
