DateTime	DateTimeUTC	Millisecond (ms)	Ed0Roll (°)	Ed0Pitch (°)	Ed0380 (µW/(cm² nm))	Ed0395 (µW/(cm² nm))	Ed0412 (µW/(cm² nm))	Ed0443 (µW/(cm² nm))	Ed0465 (µW/(cm² nm))	Ed0490 (µW/(cm² nm))	Ed0510 (µW/(cm² nm))	Ed0532 (µW/(cm² nm))	Ed0555 (µW/(cm² nm))	Ed0560 (µW/(cm² nm))	Ed0589 (µW/(cm² nm))	Ed0625 (µW/(cm² nm))	Ed0665 (µW/(cm² nm))	Ed0683 (µW/(cm² nm))	Ed0694 (µW/(cm² nm))	Ed0710 (µW/(cm² nm))	Ed0765 (µW/(cm² nm))	Ed0780 (µW/(cm² nm))	Ed0875 (µW/(cm² nm))
3/23/2022 4:25:46 PM	3/23/2022 4:25:46 PM	48	-0.4892626	-1.048466	63.94394	66.06827	104.3765	114.0172	129.4361	121.5959	120.5197	120.0916	114.4159	112.9204	107.5461	101.8875	99.68423	93.08106	90.37883	91.44403	55.36037	78.34538	58.97231
3/23/2022 4:25:47 PM	3/23/2022 4:25:47 PM	31	-0.4892626	-1.048466	63.96895	66.09758	104.4279	114.0772	129.5075	121.667	120.5924	120.1663	114.4881	112.9922	107.6164	101.9563	99.75269	93.14491	90.4412	91.50751	55.39937	78.39997	59.01346
3/23/2022 4:25:48 PM	3/23/2022 4:25:48 PM	13	-0.4892626	-1.048466	63.96487	66.09584	104.4159	114.0636	129.4907	121.6474	120.5723	120.1458	114.4688	112.9735	107.5974	101.9366	99.73109	93.12464	90.42109	91.48623	55.38541	78.38114	58.99887
3/23/2022 4:25:48 PM	3/23/2022 4:25:48 PM	981	-0.5591593	-0.9785607	63.93748	66.05992	104.3609	113.9994	129.4172	121.5804	120.5037	120.0779	114.4043	112.9097	107.537	101.8789	99.67576	93.07246	90.37132	91.43589	55.35562	78.33884	58.96801
3/23/2022 4:25:49 PM	3/23/2022 4:25:49 PM	963	-0.4892626	-0.9785607	63.96561	66.09166	104.4194	114.0641	129.4931	121.6504	120.5752	120.1501	114.4727	112.9766	107.6013	101.9398	99.73555	93.12836	90.4246	91.48988	55.38829	78.38543	59.00256
3/23/2022 4:25:50 PM	3/23/2022 4:25:50 PM	931	-0.4892626	-1.048466	63.93185	66.05585	104.354	113.9885	129.402	121.5642	120.4868	120.0592	114.3848	112.8901	107.5182	101.8607	99.65781	93.05634	90.35477	91.42009	55.34557	78.32492	58.95669
3/23/2022 4:25:51 PM	3/23/2022 4:25:51 PM	913	-0.4892626	-1.048466	63.92265	66.04662	104.3342	113.967	129.3763	121.5362	120.458	120.0286	114.3536	112.8596	107.4877	101.832	99.63058	93.03082	90.32957	91.39498	55.33062	78.30363	58.94067
3/23/2022 4:25:52 PM	3/23/2022 4:25:52 PM	881	-0.4892626	-0.9785607	63.90675	66.02675	104.3069	113.9339	129.3343	121.4967	120.4173	119.9876	114.3136	112.8194	107.449	101.7955	99.59529	92.99892	90.29822	91.36398	55.31223	78.27821	58.92204
3/23/2022 4:25:53 PM	3/23/2022 4:25:53 PM	863	-0.4892626	-0.9785607	63.9044	66.02359	104.3006	113.9246	129.3282	121.489	120.4103	119.9804	114.3068	112.8115	107.4415	101.7894	99.58975	92.99467	90.29416	91.35964	55.3106	78.27512	58.91957
3/23/2022 4:25:54 PM	3/23/2022 4:25:54 PM	846	-0.5591593	-0.9785607	63.91449	66.03368	104.3183	113.9467	129.3521	121.5143	120.4364	120.0068	114.3319	112.8378	107.4671	101.8128	99.61253	93.01463	90.31441	91.38082	55.32264	78.29317	58.93289
3/23/2022 4:25:55 PM	3/23/2022 4:25:55 PM	813	-0.4892626	-0.9785607	63.93712	66.05929	104.3617	114.0002	129.4123	121.5704	120.4934	120.0642	114.3865	112.8936	107.5192	101.8638	99.66144	93.06081	90.35814	91.42342	55.34912	78.32996	58.96135
3/23/2022 4:25:56 PM	3/23/2022 4:25:56 PM	796	-0.4892626	-0.9785607	63.97455	66.10496	104.4338	114.0824	129.508	121.6713	120.5967	120.1695	114.4899	112.994	107.6174	101.9579	99.75576	93.14938	90.44433	91.512	55.40338	78.40701	59.01887
3/23/2022 4:25:57 PM	3/23/2022 4:25:57 PM	763	-0.4892626	-1.048466	63.96843	66.09854	104.4243	114.0706	129.4987	121.6552	120.5811	120.1537	114.4754	112.98	107.6032	101.944	99.74214	93.13675	90.43176	91.4997	55.39616	78.39626	59.0111
3/23/2022 4:25:58 PM	3/23/2022 4:25:58 PM	746	-0.4892626	-1.048466	63.96103	66.09092	104.4095	114.0545	129.4776	121.6343	120.5597	120.1312	114.4532	112.9582	107.5821	101.9235	99.72098	93.11675	90.41225	91.48028	55.38379	78.37904	58.99812
3/23/2022 4:25:59 PM	3/23/2022 4:25:59 PM	729	-0.4892626	-0.9785607	63.94466	66.07053	104.3793	114.0228	129.444	121.6031	120.5279	120.1006	114.4233	112.9301	107.5554	101.8998	99.70026	93.09791	90.39364	91.46214	55.37405	78.36509	58.98886
3/23/2022 4:26:00 PM	3/23/2022 4:26:00 PM	696	-0.4892626	-1.048466	63.93974	66.06355	104.3696	114.0112	129.4277	121.5896	120.5136	120.087	114.4106	112.9166	107.5432	101.8885	99.68985	93.08849	90.38548	91.45318	55.36902	78.35836	58.98335
3/23/2022 4:26:01 PM	3/23/2022 4:26:01 PM	679	-0.4892626	-1.048466	63.92079	66.04498	104.3336	113.9686	129.3773	121.5422	120.4646	120.0367	114.3607	112.8671	107.4963	101.8429	99.64578	93.04638	90.34544	91.41292	55.34466	78.32365	58.95758
3/23/2022 4:26:02 PM	3/23/2022 4:26:02 PM	646	-0.4892626	-1.048466	63.92375	66.04554	104.3416	113.9769	129.3863	121.5505	120.4732	120.0465	114.3708	112.8764	107.5052	101.8525	99.65322	93.05527	90.35222	91.42014	55.34842	78.32928	58.96229
3/23/2022 4:26:03 PM	3/23/2022 4:26:03 PM	629	-0.4892626	-1.048466	63.92107	66.04485	104.3361	113.9731	129.3855	121.5501	120.4741	120.047	114.3736	112.8798	107.5102	101.8567	99.65977	93.06025	90.35803	91.42637	55.35385	78.33666	58.9681
3/23/2022 4:26:04 PM	3/23/2022 4:26:04 PM	612	-0.4892626	-1.048466	63.90487	66.02847	104.3055	113.937	129.3392	121.5063	120.4312	120.0031	114.33	112.8355	107.4662	101.8156	99.61873	93.0211	90.32026	91.38854	55.32992	78.30312	58.94215
3/23/2022 4:26:05 PM	3/23/2022 4:26:05 PM	579	-0.4892626	-0.9785607	63.91623	66.04235	104.3304	113.9658	129.3759	121.5444	120.4702	120.0433	114.3696	112.8761	107.507	101.8558	99.65857	93.06007	90.35827	91.4275	55.35413	78.33755	58.96955
3/23/2022 4:26:06 PM	3/23/2022 4:26:06 PM	562	-0.4892626	-1.048466	63.91275	66.03628	104.3247	113.9595	129.3712	121.5382	120.4628	120.0383	114.3644	112.871	107.5017	101.8508	99.65483	93.05647	90.35423	91.4233	55.35278	78.33453	58.96713
3/23/2022 4:26:07 PM	3/23/2022 4:26:07 PM	529	-0.5591593	-1.048466	63.92286	66.04473	104.341	113.9771	129.3896	121.5557	120.4794	120.0533	114.3779	112.8841	107.5145	101.8617	99.66434	93.06577	90.36353	91.43273	55.35735	78.34173	58.97195
3/23/2022 4:26:08 PM	3/23/2022 4:26:08 PM	512	-0.4892626	-1.048466	63.92899	66.05403	104.3528	113.9924	129.4108	121.5782	120.5019	120.0748	114.4014	112.9066	107.5379	101.8851	99.68919	93.08842	90.3868	91.45571	55.37241	78.36333	58.98906
3/23/2022 4:26:09 PM	3/23/2022 4:26:09 PM	495	-0.4892626	-0.9785607	63.92335	66.0451	104.343	113.9797	129.3933	121.56	120.4846	120.0588	114.3837	112.8896	107.5211	101.8679	99.67123	93.07262	90.37106	91.4406	55.36209	78.3488	58.97735
3/23/2022 4:26:10 PM	3/23/2022 4:26:10 PM	462	-0.4892626	-0.9785607	63.91574	66.04054	104.3285	113.9604	129.3724	121.5403	120.4639	120.0374	114.3629	112.869	107.5005	101.8482	99.65179	93.05429	90.35325	91.42151	55.3513	78.33293	58.9662
3/23/2022 4:26:11 PM	3/23/2022 4:26:11 PM	445	-0.4892626	-1.048466	63.92396	66.04843	104.343	113.9788	129.3903	121.5553	120.4784	120.0512	114.376	112.8819	107.5126	101.8592	99.66216	93.06321	90.36216	91.43103	55.35711	78.34057	58.97077
3/23/2022 4:26:12 PM	3/23/2022 4:26:12 PM	412	-0.4892626	-1.048466	63.91798	66.04333	104.3331	113.9674	129.3783	121.545	120.468	120.0422	114.3675	112.8739	107.5066	101.8528	99.65654	93.05807	90.3578	91.42681	55.35371	78.33696	58.96967
3/23/2022 4:26:13 PM	3/23/2022 4:26:13 PM	395	-0.4892626	-1.048466	63.95853	66.08888	104.4099	114.0565	129.4827	121.6458	120.5717	120.1449	114.4674	112.9732	107.6009	101.9434	99.7448	93.1412	90.43948	91.50829	55.40399	78.40675	59.02198
3/23/2022 4:26:14 PM	3/23/2022 4:26:14 PM	377	-0.4892626	-1.048466	63.92601	66.05047	104.3476	113.9818	129.3915	121.5565	120.4775	120.0503	114.3735	112.881	107.5103	101.8577	99.65942	93.05943	90.35959	91.42872	55.35458	78.33668	58.96771
3/23/2022 4:26:15 PM	3/23/2022 4:26:15 PM	345	-0.4892626	-0.9785607	63.90663	66.02865	104.3074	113.9338	129.339	121.5038	120.4251	119.998	114.323	112.8296	107.4618	101.8109	99.61452	93.01817	90.31911	91.38734	55.33032	78.30262	58.94299
3/23/2022 4:26:16 PM	3/23/2022 4:26:16 PM	327	-0.4892626	-1.048466	63.89833	66.0244	104.2941	113.9142	129.3167	121.4798	120.4015	119.9711	114.2966	112.8039	107.436	101.785	99.5882	92.9938	90.29381	91.36247	55.3148	78.28064	58.92547
3/23/2022 4:26:17 PM	3/23/2022 4:26:17 PM	295	-0.4892626	-1.048466	63.90225	66.02374	104.3001	113.9251	129.3235	121.4878	120.4068	119.9772	114.3025	112.8093	107.4417	101.789	99.59177	92.99641	90.29704	91.3647	55.31591	78.28168	58.92593
3/23/2022 4:26:18 PM	3/23/2022 4:26:18 PM	277	-0.5591593	-0.9785607	63.93789	66.06101	104.3639	113.9983	129.4105	121.5729	120.4938	120.0657	114.3883	112.8939	107.5242	101.868	99.66901	93.06874	90.36849	91.4364	55.35994	78.34412	58.97261
3/23/2022 4:26:19 PM	3/23/2022 4:26:19 PM	260	-0.4892626	-0.8387555	63.93036	66.05296	104.3495	113.9814	129.3885	121.5507	120.4693	120.0412	114.3632	112.8691	107.4987	101.8434	99.64346	93.0446	90.34496	91.41271	55.34473	78.32238	58.95522
3/23/2022 4:26:20 PM	3/23/2022 4:26:20 PM	227	-0.4193665	-0.9785607	63.92838	66.04963	104.3447	113.9752	129.3803	121.5451	120.4637	120.0334	114.3566	112.8634	107.4931	101.8379	99.63908	93.0405	90.34172	91.40936	55.34245	78.3194	58.95327
3/23/2022 4:26:21 PM	3/23/2022 4:26:21 PM	210	-0.4193665	-1.048466	63.94671	66.07189	104.3777	114.0151	129.4289	121.5893	120.5101	120.0823	114.4019	112.9079	107.5378	101.8795	99.68023	93.07914	90.38018	91.44806	55.36616	78.3522	58.97861
3/23/2022 4:26:22 PM	3/23/2022 4:26:22 PM	177	-0.4892626	-0.9785607	63.92632	66.04941	104.343	113.9724	129.378	121.5393	120.4598	120.0302	114.3516	112.8587	107.4897	101.8349	99.63554	93.03752	90.33802	91.40627	55.34076	78.31609	58.95119
3/23/2022 4:26:23 PM	3/23/2022 4:26:23 PM	160	-0.5591593	-0.9785607	63.96049	66.08809	104.4064	114.0472	129.466	121.6259	120.5482	120.1207	114.4405	112.9469	107.5749	101.9166	99.71715	93.1146	90.41351	91.48179	55.38728	78.38255	59.00092
3/23/2022 4:26:24 PM	3/23/2022 4:26:24 PM	143	-0.4892626	-1.048466	63.96293	66.09109	104.4133	114.0578	129.4788	121.6426	120.5654	120.1396	114.4585	112.9645	107.5929	101.9351	99.73559	93.13184	90.43051	91.5	55.39866	78.39909	59.01337
3/23/2022 4:26:25 PM	3/23/2022 4:26:25 PM	110	-0.4892626	-1.048466	63.97442	66.10671	104.4355	114.0816	129.5064	121.669	120.5923	120.1668	114.4854	112.9908	107.6182	101.9592	99.75867	93.15306	90.45074	91.52065	55.41183	78.41654	59.02727
3/23/2022 4:26:26 PM	3/23/2022 4:26:26 PM	93	-0.4892626	-1.048466	63.97626	66.10368	104.4385	114.0835	129.5108	121.6705	120.5944	120.1676	114.485	112.9906	107.6171	101.958	99.75759	93.15249	90.44962	91.5193	55.41074	78.41549	59.02589
3/23/2022 4:26:27 PM	3/23/2022 4:26:27 PM	60	-0.4892626	-0.9785607	63.97932	66.11012	104.4439	114.0903	129.5156	121.6788	120.6021	120.1751	114.4934	112.9987	107.6257	101.9658	99.76579	93.15982	90.45742	91.52705	55.41575	78.423	59.03177
3/23/2022 4:26:28 PM	3/23/2022 4:26:28 PM	43	-0.4892626	-1.048466	63.98966	66.12275	104.4618	114.1152	129.5442	121.707	120.6303	120.2053	114.5219	113.0277	107.6544	101.9945	99.79382	93.1863	90.4832	91.55367	55.43285	78.44562	59.04927
3/23/2022 4:26:29 PM	3/23/2022 4:26:29 PM	26	-0.4892626	-0.9785607	63.98514	66.11715	104.4541	114.0999	129.5258	121.6886	120.6111	120.1839	114.5006	113.0067	107.6332	101.9728	99.77081	93.1647	90.4623	91.53177	55.41824	78.42564	59.03358
3/23/2022 4:26:29 PM	3/23/2022 4:26:29 PM	993	-0.4892626	-0.9785607	63.97527	66.10598	104.4337	114.0768	129.5011	121.664	120.5864	120.1601	114.4776	112.9831	107.6122	101.9525	99.75132	93.1466	90.44535	91.51467	55.40849	78.41105	59.02329
3/23/2022 4:26:30 PM	3/23/2022 4:26:30 PM	976	-0.4892626	-1.048466	63.9754	66.10284	104.4321	114.0734	129.4946	121.6565	120.577	120.1499	114.4662	112.972	107.6001	101.94	99.73881	93.13472	90.4338	91.50218	55.40048	78.39949	59.01323
3/23/2022 4:26:31 PM	3/23/2022 4:26:31 PM	943	-0.4193665	-0.9785607	63.99239	66.12346	104.4639	114.1148	129.5397	121.6983	120.6203	120.192	114.5071	113.0115	107.639	101.977	99.77475	93.16759	90.46684	91.53552	55.42085	78.42818	59.03536
3/23/2022 4:26:32 PM	3/23/2022 4:26:32 PM	926	-0.5591593	-1.048466	63.95711	66.08342	104.3997	114.0368	129.4493	121.6095	120.5292	120.0996	114.4165	112.9221	107.5532	101.8943	99.69358	93.09282	90.39365	91.46243	55.3763	78.36502	58.98692
3/23/2022 4:26:33 PM	3/23/2022 4:26:33 PM	909	-0.4892626	-0.9785607	63.94279	66.06451	104.3729	114.0051	129.4098	121.5718	120.4886	120.0588	114.3778	112.884	107.5155	101.8579	99.65854	93.0592	90.36272	91.42941	55.35583	78.33633	58.96598
3/23/2022 4:26:34 PM	3/23/2022 4:26:34 PM	876	-0.4892626	-1.048466	63.97989	66.10939	104.4417	114.0865	129.5069	121.6681	120.5882	120.1606	114.4763	112.982	107.6113	101.9499	99.74975	93.1453	90.44653	91.51496	55.40836	78.41082	59.02249
3/23/2022 4:26:35 PM	3/23/2022 4:26:35 PM	859	-0.4193665	-1.048466	63.97298	66.10359	104.43	114.0688	129.4893	121.6462	120.5672	120.1372	114.4523	112.9588	107.5896	101.9275	99.72631	93.12335	90.42669	91.49384	55.3948	78.39159	59.00671
3/23/2022 4:26:36 PM	3/23/2022 4:26:36 PM	826	-0.4193665	-0.9086576	63.99938	66.13619	104.4769	114.1301	129.5602	121.7197	120.6404	120.2126	114.5265	113.0323	107.6622	101.9976	99.7959	93.18819	90.4916	91.55887	55.43443	78.44638	59.04941
3/23/2022 4:26:37 PM	3/23/2022 4:26:37 PM	809	-0.4892626	-0.9785607	63.97205	66.09982	104.4242	114.0638	129.4804	121.6413	120.5603	120.1318	114.4477	112.9534	107.5866	101.9228	99.72135	93.11862	90.42444	91.49043	55.39224	78.38735	59.00311
3/23/2022 4:26:38 PM	3/23/2022 4:26:38 PM	791	-0.4892626	-1.118372	63.95098	66.07298	104.3845	114.0147	129.4228	121.583	120.5005	120.0707	114.387	112.8952	107.5297	101.8685	99.66787	93.0685	90.37584	91.44142	55.36132	78.34401	58.97119
3/23/2022 4:26:39 PM	3/23/2022 4:26:39 PM	759	-0.5591593	-0.9785607	63.95067	66.07526	104.3857	114.0181	129.4277	121.5866	120.5042	120.0743	114.3912	112.8974	107.5332	101.871	99.67038	93.07084	90.37896	91.4444	55.36411	78.34695	58.97262
3/23/2022 4:26:40 PM	3/23/2022 4:26:40 PM	741	-0.4892626	-0.9785607	63.97058	66.1051	104.4275	114.0691	129.4881	121.6466	120.5665	120.1389	114.4532	112.9607	107.5955	101.932	99.73106	93.12753	90.43475	91.50146	55.39912	78.39706	59.01231
3/23/2022 4:26:41 PM	3/23/2022 4:26:41 PM	709	-0.4193665	-1.048466	63.99985	66.13748	104.4814	114.1386	129.5697	121.7285	120.6508	120.222	114.5366	113.0434	107.6752	102.01	99.80788	93.20066	90.50483	91.57299	55.44292	78.45949	59.0602
3/23/2022 4:26:42 PM	3/23/2022 4:26:42 PM	691	-0.4892626	-1.048466	63.99781	66.13376	104.4757	114.1272	129.5548	121.7165	120.6361	120.2088	114.5207	113.0277	107.6596	101.9932	99.79068	93.18369	90.48789	91.55518	55.43256	78.44295	59.04622
3/23/2022 4:26:43 PM	3/23/2022 4:26:43 PM	674	-0.5591593	-0.9785607	63.95018	66.074	104.3858	114.0169	129.4234	121.5833	120.4994	120.0697	114.3863	112.8937	107.5293	101.8666	99.66363	93.06399	90.37204	91.43704	55.35961	78.34096	58.96814
3/23/2022 4:26:44 PM	3/23/2022 4:26:44 PM	641	-0.4892626	-1.048466	63.97858	66.10795	104.4378	114.0782	129.4962	121.6566	120.5766	120.1468	114.4626	112.9686	107.6017	101.9362	99.73148	93.12936	90.43484	91.50202	55.39894	78.39629	59.00971
3/23/2022 4:26:45 PM	3/23/2022 4:26:45 PM	624	-0.4892626	-1.048466	63.99919	66.13366	104.4758	114.1302	129.5568	121.7184	120.6391	120.2129	114.5255	113.0326	107.6632	101.9974	99.79243	93.1862	90.48936	91.55774	55.43404	78.44536	59.04864
3/23/2022 4:26:46 PM	3/23/2022 4:26:46 PM	591	-0.4892626	-0.9785607	64.02632	66.16237	104.5278	114.193	129.6315	121.7891	120.7096	120.284	114.5961	113.1009	107.7297	102.0615	99.85463	93.24461	90.54642	91.61484	55.46844	78.49501	59.08585
3/23/2022 4:26:47 PM	3/23/2022 4:26:47 PM	574	-0.4892626	-1.048466	64.05016	66.18778	104.5714	114.2462	129.6938	121.8536	120.7741	120.3508	114.6595	113.166	107.7926	102.1218	99.9152	93.30202	90.6019	91.67139	55.50333	78.54414	59.12286
3/23/2022 4:26:48 PM	3/23/2022 4:26:48 PM	557	-0.4892626	-1.048466	64.03805	66.17761	104.5503	114.2199	129.6597	121.8173	120.7383	120.3147	114.6236	113.1297	107.7578	102.088	99.88083	93.26989	90.57108	91.64118	55.48454	78.51741	59.1028
3/23/2022 4:26:49 PM	3/23/2022 4:26:49 PM	524	-0.4892626	-1.048466	64.00886	66.14501	104.4932	114.1517	129.5816	121.7414	120.6612	120.2344	114.5465	113.0516	107.6837	102.0167	99.81072	93.20406	90.50746	91.57652	55.44508	78.46135	59.05966
3/23/2022 4:26:50 PM	3/23/2022 4:26:50 PM	507	-0.5591593	-0.9785607	63.99666	66.13408	104.474	114.1216	129.5497	121.7069	120.6256	120.1975	114.5109	113.0162	107.6476	101.9806	99.77522	93.1707	90.47498	91.54291	55.42407	78.43188	59.03715
