DateTime	DateTimeUTC	Millisecond (ms)	Ed0Roll (°)	Ed0Pitch (°)	Ed0380 (µW/(cm² nm))	Ed0395 (µW/(cm² nm))	Ed0412 (µW/(cm² nm))	Ed0443 (µW/(cm² nm))	Ed0465 (µW/(cm² nm))	Ed0490 (µW/(cm² nm))	Ed0510 (µW/(cm² nm))	Ed0532 (µW/(cm² nm))	Ed0555 (µW/(cm² nm))	Ed0560 (µW/(cm² nm))	Ed0589 (µW/(cm² nm))	Ed0625 (µW/(cm² nm))	Ed0665 (µW/(cm² nm))	Ed0683 (µW/(cm² nm))	Ed0694 (µW/(cm² nm))	Ed0710 (µW/(cm² nm))	Ed0765 (µW/(cm² nm))	Ed0780 (µW/(cm² nm))	Ed0875 (µW/(cm² nm))
3/23/2022 5:16:46 PM	3/23/2022 5:16:46 PM	165	0.2096819	-1.537848	63.46131	65.70869	103.9246	113.5895	128.9108	121.2365	120.147	119.8243	114.1272	112.7185	107.6258	101.8926	99.59616	93.02139	90.34868	91.63042	55.42628	78.63663	59.10274
3/23/2022 5:16:47 PM	3/23/2022 5:16:47 PM	132	0.2096819	-1.537848	63.45987	65.71166	103.9227	113.5851	128.9062	121.2309	120.1428	119.8176	114.1197	112.7108	107.6185	101.8842	99.58708	93.01154	90.33978	91.62096	55.42009	78.62724	59.09524
3/23/2022 5:16:48 PM	3/23/2022 5:16:48 PM	115	0.2096819	-1.537848	63.46942	65.71791	103.9397	113.6061	128.9302	121.2553	120.1644	119.8421	114.1426	112.7345	107.6411	101.9054	99.60753	93.03172	90.35999	91.64075	55.43185	78.64414	59.1077
3/23/2022 5:16:49 PM	3/23/2022 5:16:49 PM	98	0.2096819	-1.537848	63.45272	65.70501	103.9115	113.5743	128.8916	121.2194	120.1313	119.8059	114.1101	112.7011	107.6116	101.8771	99.58105	93.00687	90.33597	91.6164	55.41697	78.62432	59.09281
3/23/2022 5:16:50 PM	3/23/2022 5:16:50 PM	65	0.2096819	-1.537848	63.43501	65.68352	103.8775	113.536	128.8457	121.1757	120.0837	119.7605	114.0652	112.6569	107.569	101.8357	99.54044	92.96877	90.30048	91.57948	55.39444	78.59215	59.06937
3/23/2022 5:16:51 PM	3/23/2022 5:16:51 PM	48	0.2096819	-1.537848	63.4385	65.68718	103.8812	113.541	128.8545	121.183	120.093	119.7675	114.0727	112.6644	107.5765	101.8423	99.54618	92.97472	90.30634	91.58534	55.39764	78.59663	59.07335
3/23/2022 5:16:52 PM	3/23/2022 5:16:52 PM	15	0.2096819	-1.537848	63.44365	65.69006	103.8894	113.5521	128.8648	121.1941	120.1033	119.7791	114.0835	112.6744	107.586	101.8519	99.55556	92.9828	90.31474	91.59405	55.40245	78.60394	59.0778
3/23/2022 5:16:52 PM	3/23/2022 5:16:52 PM	998	0.1397877	-1.537848	63.42462	65.66846	103.8539	113.5104	128.8181	121.1457	120.0547	119.7294	114.0341	112.6265	107.5405	101.8083	99.51305	92.94234	90.27653	91.55412	55.37719	78.56776	59.05109
3/23/2022 5:16:53 PM	3/23/2022 5:16:53 PM	980	0.2096819	-1.537848	63.41514	65.65657	103.8352	113.4902	128.7897	121.118	120.0252	119.6983	114.0043	112.5972	107.5127	101.7797	99.48456	92.91626	90.25101	91.52854	55.36074	78.54523	59.03304
3/23/2022 5:16:54 PM	3/23/2022 5:16:54 PM	948	0.2096819	-1.607768	63.41334	65.65927	103.8348	113.4864	128.7895	121.1193	120.0272	119.7009	114.0068	112.5999	107.5163	101.7826	99.4872	92.91895	90.25612	91.5332	55.3633	78.54927	59.03623
3/23/2022 5:16:55 PM	3/23/2022 5:16:55 PM	930	0.2096819	-1.537848	63.41257	65.65565	103.832	113.4846	128.789	121.1138	120.0242	119.6965	114.0021	112.5949	107.5129	101.7781	99.48302	92.91536	90.2519	91.52855	55.36029	78.54456	59.03252
3/23/2022 5:16:56 PM	3/23/2022 5:16:56 PM	898	0.2096819	-1.537848	63.41647	65.66096	103.8383	113.4962	128.7983	121.1248	120.0337	119.7075	114.0126	112.6051	107.5218	101.787	99.49201	92.92319	90.26058	91.53763	55.36607	78.55293	59.03863
3/23/2022 5:16:57 PM	3/23/2022 5:16:57 PM	880	0.1397877	-1.537848	63.42617	65.67263	103.857	113.5154	128.824	121.1513	120.06	119.7342	114.0392	112.6314	107.548	101.8113	99.51533	92.94479	90.2823	91.5592	55.37953	78.57172	59.05318
3/23/2022 5:16:58 PM	3/23/2022 5:16:58 PM	863	0.2096819	-1.537848	63.43356	65.67892	103.8718	113.5314	128.8435	121.1699	120.0799	119.7539	114.0579	112.6497	107.5663	101.8287	99.53242	92.96021	90.29739	91.57541	55.38894	78.58538	59.06325
3/23/2022 5:16:59 PM	3/23/2022 5:16:59 PM	830	0.2096819	-1.537848	63.43495	65.68208	103.8765	113.5359	128.844	121.172	120.0824	119.7561	114.06	112.6523	107.5671	101.8299	99.53332	92.96165	90.29766	91.57568	55.38891	78.58546	59.06301
3/23/2022 5:17:00 PM	3/23/2022 5:17:00 PM	813	0.2096819	-1.537848	63.44848	65.69882	103.9054	113.5651	128.8834	121.2102	120.1204	119.7945	114.0984	112.6893	107.6036	101.8652	99.56927	92.99513	90.33075	91.60926	55.40969	78.61537	59.08493
3/23/2022 5:17:01 PM	3/23/2022 5:17:01 PM	780	0.2096819	-1.537848	63.44365	65.6952	103.8945	113.5552	128.8692	121.1974	120.1068	119.7801	114.0837	112.6756	107.5898	101.8521	99.55587	92.98247	90.3183	91.59761	55.40193	78.60388	59.07704
3/23/2022 5:17:02 PM	3/23/2022 5:17:02 PM	763	0.2096819	-1.537848	63.43974	65.68924	103.8857	113.5461	128.8602	121.1851	120.0947	119.7681	114.0718	112.6634	107.5781	101.8404	99.54347	92.97185	90.30827	91.58604	55.39472	78.59428	59.06889
3/23/2022 5:17:03 PM	3/23/2022 5:17:03 PM	746	0.2096819	-1.537848	63.43667	65.68355	103.8804	113.5376	128.8512	121.1783	120.0866	119.7602	114.0631	112.6563	107.5711	101.8333	99.53696	92.96604	90.30224	91.58035	55.39135	78.58933	59.06578
3/23/2022 5:17:04 PM	3/23/2022 5:17:04 PM	713	0.2096819	-1.537848	63.41479	65.65834	103.8377	113.4943	128.7969	121.1251	120.0342	119.707	114.0131	112.606	107.5236	101.7874	99.49243	92.92503	90.26155	91.53989	55.36626	78.55484	59.03976
3/23/2022 5:17:05 PM	3/23/2022 5:17:05 PM	696	0.2096819	-1.537848	63.41463	65.65923	103.84	113.4952	128.7986	121.125	120.0338	119.7065	114.0119	112.6052	107.5223	101.7869	99.49315	92.92469	90.26153	91.54008	55.36643	78.55536	59.03976
3/23/2022 5:17:06 PM	3/23/2022 5:17:06 PM	663	0.2096819	-1.537848	63.43325	65.67982	103.8742	113.5354	128.8472	121.1754	120.0854	119.7596	114.0635	112.6566	107.5722	101.8362	99.54055	92.9695	90.30507	91.58441	55.39416	78.59464	59.07043
3/23/2022 5:17:07 PM	3/23/2022 5:17:07 PM	646	0.2096819	-1.537848	63.41122	65.65358	103.8327	113.4891	128.7916	121.1156	120.025	119.6978	114.0035	112.5959	107.5128	101.7801	99.48557	92.91766	90.25317	91.53246	55.36232	78.5499	59.03572
3/23/2022 5:17:08 PM	3/23/2022 5:17:08 PM	629	0.2096819	-1.537848	63.42098	65.66589	103.8513	113.5108	128.8179	121.148	120.0567	119.7308	114.0366	112.6293	107.5444	101.8115	99.51723	92.94781	90.28187	91.56209	55.3809	78.57612	59.0564
3/23/2022 5:17:09 PM	3/23/2022 5:17:09 PM	596	0.2096819	-1.537848	63.40857	65.65282	103.8297	113.4848	128.7848	121.114	120.0229	119.6944	114.0017	112.5941	107.5095	101.7776	99.48339	92.91605	90.2493	91.52937	55.36105	78.54808	59.03485
3/23/2022 5:17:10 PM	3/23/2022 5:17:10 PM	579	0.2096819	-1.537848	63.40969	65.65364	103.831	113.4878	128.7865	121.118	120.0267	119.6998	114.0066	112.5995	107.514	101.783	99.48888	92.92106	90.25392	91.5351	55.36488	78.55391	59.0395
3/23/2022 5:17:11 PM	3/23/2022 5:17:11 PM	546	0.2096819	-1.537848	63.42732	65.67763	103.8657	113.5279	128.8391	121.1671	120.0782	119.7534	114.0568	112.6498	107.5623	101.8304	99.53564	92.96539	90.29673	91.57812	55.3912	78.59219	59.06877
3/23/2022 5:17:12 PM	3/23/2022 5:17:12 PM	529	0.1397877	-1.537848	63.41409	65.6577	103.842	113.4998	128.8065	121.1356	120.0458	119.7203	114.0251	112.6177	107.5317	101.8013	99.50655	92.93797	90.26932	91.55106	55.37481	78.56876	59.0508
3/23/2022 5:17:13 PM	3/23/2022 5:17:13 PM	512	0.2096819	-1.537848	63.40326	65.64858	103.8218	113.4768	128.7843	121.1132	120.0255	119.7006	114.0083	112.6007	107.516	101.7862	99.4935	92.92531	90.25794	91.53888	55.36732	78.55849	59.0429
3/23/2022 5:17:14 PM	3/23/2022 5:17:14 PM	479	0.2096819	-1.537848	63.4056	65.64957	103.8283	113.4873	128.7915	121.1256	120.0381	119.713	114.0218	112.6139	107.5291	101.799	99.50589	92.93732	90.26968	91.55143	55.37494	78.56919	59.05079
3/23/2022 5:17:15 PM	3/23/2022 5:17:15 PM	462	0.2096819	-1.537848	63.41171	65.65638	103.8378	113.4949	128.8	121.1314	120.0409	119.7155	114.0209	112.6139	107.529	101.7974	99.50359	92.93499	90.26749	91.54982	55.37326	78.56693	59.04899
3/23/2022 5:17:16 PM	3/23/2022 5:17:16 PM	429	0.2096819	-1.537848	63.41127	65.65633	103.8382	113.4932	128.795	121.1255	120.035	119.7083	114.0134	112.6054	107.5213	101.7893	99.49548	92.92694	90.2603	91.54172	55.368	78.56011	59.04356
3/23/2022 5:17:17 PM	3/23/2022 5:17:17 PM	412	0.2096819	-1.537848	63.39753	65.63938	103.8117	113.4634	128.76	121.0923	120.0016	119.6743	113.9807	112.5749	107.4914	101.7604	99.46805	92.90129	90.23662	91.51701	55.3531	78.53933	59.02838
3/23/2022 5:17:18 PM	3/23/2022 5:17:18 PM	394	0.1397877	-1.537848	63.38885	65.62815	103.7949	113.4428	128.7369	121.0692	119.9773	119.6493	113.9569	112.5495	107.467	101.7364	99.44462	92.87933	90.21478	91.49547	55.33908	78.52009	59.01334
3/23/2022 5:17:19 PM	3/23/2022 5:17:19 PM	362	0.1397877	-1.537848	63.41762	65.66496	103.852	113.5102	128.8201	121.1486	120.0584	119.7311	114.0368	112.6295	107.5446	101.8114	99.51804	92.94841	90.28255	91.56401	55.38063	78.57921	59.05833
3/23/2022 5:17:20 PM	3/23/2022 5:17:20 PM	344	0.2096819	-1.607768	63.40236	65.64548	103.8203	113.4729	128.7704	121.1002	120.0089	119.6803	113.9864	112.5786	107.4947	101.7629	99.46934	92.90258	90.23712	91.51828	55.35209	78.53864	59.02664
3/23/2022 5:17:21 PM	3/23/2022 5:17:21 PM	312	0.1397877	-1.537848	63.40641	65.64973	103.8291	113.4855	128.7841	121.1154	120.0246	119.6958	114.001	112.5936	107.511	101.7774	99.48437	92.91645	90.25189	91.5331	55.36132	78.55162	59.03679
3/23/2022 5:17:22 PM	3/23/2022 5:17:22 PM	294	0.2096819	-1.537848	63.40257	65.6463	103.8193	113.4732	128.7712	121.0982	120.0082	119.6775	113.9837	112.5771	107.4943	101.7614	99.46716	92.90031	90.23598	91.51718	55.35064	78.53655	59.02544
3/23/2022 5:17:23 PM	3/23/2022 5:17:23 PM	277	0.2096819	-1.537848	63.4071	65.64996	103.8307	113.4843	128.7872	121.1154	120.0238	119.6958	114.0004	112.5934	107.5112	101.7768	99.48328	92.91576	90.25153	91.53201	55.35971	78.55012	59.03502
3/23/2022 5:17:24 PM	3/23/2022 5:17:24 PM	260	0.2096819	-1.537848	63.40946	65.65751	103.8359	113.4931	128.7958	121.1254	120.0351	119.7065	114.0117	112.6041	107.5219	101.7876	99.49339	92.92574	90.26096	91.54285	55.36546	78.55859	59.04296
3/23/2022 5:17:25 PM	3/23/2022 5:17:25 PM	227	0.2096819	-1.537848	63.40699	65.65066	103.8344	113.4904	128.7965	121.1232	120.0348	119.7062	114.0119	112.6041	107.5225	101.7883	99.495	92.92688	90.26133	91.54326	55.36641	78.56052	59.04423
3/23/2022 5:17:26 PM	3/23/2022 5:17:26 PM	194	0.2096819	-1.537848	63.41612	65.66082	103.8475	113.5074	128.8164	121.1442	120.0549	119.7251	114.0319	112.6233	107.5399	101.806	99.51282	92.94234	90.27699	91.55945	55.37655	78.57472	59.05425
3/23/2022 5:17:27 PM	3/23/2022 5:17:27 PM	177	0.2096819	-1.537848	63.40358	65.64971	103.8277	113.4845	128.7852	121.1158	120.0268	119.699	114.0036	112.5967	107.5142	101.7808	99.48798	92.9203	90.25446	91.53712	55.36259	78.55524	59.0397
3/23/2022 5:17:28 PM	3/23/2022 5:17:28 PM	160	0.2096819	-1.537848	63.39226	65.63864	103.8084	113.4598	128.7592	121.0899	119.998	119.6699	113.9772	112.5703	107.4888	101.7571	99.46487	92.89845	90.23363	91.51598	55.35012	78.53783	59.02681
3/23/2022 5:17:29 PM	3/23/2022 5:17:29 PM	127	0.2096819	-1.607768	63.38751	65.63116	103.7983	113.4492	128.7434	121.0738	119.9815	119.6517	113.9602	112.5529	107.4711	101.7392	99.44682	92.88182	90.21687	91.49849	55.33902	78.52186	59.01433
3/23/2022 5:17:30 PM	3/23/2022 5:17:30 PM	110	0.2096819	-1.537848	63.39933	65.64394	103.8179	113.4719	128.7743	121.1017	120.0105	119.6809	113.9868	112.5801	107.4985	101.7649	99.47269	92.90554	90.24059	91.52277	55.35408	78.54308	59.03027
3/23/2022 5:17:31 PM	3/23/2022 5:17:31 PM	77	0.2096819	-1.46793	63.38278	65.62372	103.7882	113.4319	128.7281	121.0606	119.968	119.6386	113.946	112.5398	107.4574	101.7275	99.43441	92.87039	90.20525	91.48721	55.33234	78.51221	59.00691
3/23/2022 5:17:32 PM	3/23/2022 5:17:32 PM	60	0.2096819	-1.46793	63.39202	65.63829	103.8054	113.4577	128.7545	121.0844	119.9928	119.6632	113.9702	112.5638	107.4812	101.7496	99.45631	92.89066	90.22562	91.50752	55.34472	78.52951	59.02033
3/23/2022 5:17:33 PM	3/23/2022 5:17:33 PM	43	0.1397877	-1.537848	63.39547	65.63646	103.8086	113.4604	128.7575	121.0877	119.9969	119.6675	113.9749	112.5672	107.4851	101.7529	99.45968	92.894	90.22752	91.5099	55.34536	78.53095	59.02036
3/23/2022 5:17:34 PM	3/23/2022 5:17:34 PM	10	0.1397877	-1.607768	63.41549	65.6645	103.8477	113.5077	128.813	121.1435	120.0525	119.7253	114.0302	112.623	107.5387	101.8051	99.5101	92.94057	90.27301	91.5566	55.37349	78.57113	59.05058
3/23/2022 5:17:34 PM	3/23/2022 5:17:34 PM	993	0.2096819	-1.537848	63.40913	65.65302	103.8344	113.494	128.7961	121.1249	120.0357	119.7077	114.0134	112.6072	107.524	101.7893	99.49467	92.92612	90.26047	91.54292	55.36555	78.55961	59.04218
3/23/2022 5:17:35 PM	3/23/2022 5:17:35 PM	960	0.2096819	-1.537848	63.39501	65.64147	103.8115	113.4658	128.762	121.0935	120.0024	119.6758	113.9823	112.5764	107.4958	101.7626	99.46858	92.90205	90.23748	91.51914	55.34997	78.53794	59.02598
3/23/2022 5:17:36 PM	3/23/2022 5:17:36 PM	943	0.2096819	-1.537848	63.38559	65.63163	103.7949	113.4438	128.7361	121.07	119.9771	119.6497	113.957	112.5501	107.4706	101.738	99.44371	92.87814	90.21491	91.49541	55.33489	78.51635	59.00952
3/23/2022 5:17:37 PM	3/23/2022 5:17:37 PM	926	0.2096819	-1.537848	63.37221	65.61462	103.7721	113.4208	128.7141	121.0506	119.9611	119.6351	113.9458	112.5393	107.4626	101.732	99.43879	92.87496	90.21292	91.49347	55.33587	78.51719	59.01086
3/23/2022 5:17:38 PM	3/23/2022 5:17:38 PM	893	0.2096819	-1.537848	63.37724	65.62239	103.7797	113.4287	128.7217	121.0593	119.9671	119.6414	113.9511	112.5448	107.4667	101.7363	99.44201	92.87708	90.21587	91.49654	55.33749	78.52026	59.01288
3/23/2022 5:17:39 PM	3/23/2022 5:17:39 PM	876	0.2096819	-1.537848	63.38659	65.63091	103.7961	113.4468	128.7437	121.0754	119.9822	119.6554	113.9638	112.5573	107.4771	101.7442	99.4496	92.88388	90.22004	91.50249	55.33954	78.52467	59.01556
