DateTime	DateTimeUTC	Millisecond (ms)	Ed0Roll (°)	Ed0Pitch (°)	Ed0380 (µW/(cm² nm))	Ed0395 (µW/(cm² nm))	Ed0412 (µW/(cm² nm))	Ed0443 (µW/(cm² nm))	Ed0465 (µW/(cm² nm))	Ed0490 (µW/(cm² nm))	Ed0510 (µW/(cm² nm))	Ed0532 (µW/(cm² nm))	Ed0555 (µW/(cm² nm))	Ed0560 (µW/(cm² nm))	Ed0589 (µW/(cm² nm))	Ed0625 (µW/(cm² nm))	Ed0665 (µW/(cm² nm))	Ed0683 (µW/(cm² nm))	Ed0694 (µW/(cm² nm))	Ed0710 (µW/(cm² nm))	Ed0765 (µW/(cm² nm))	Ed0780 (µW/(cm² nm))	Ed0875 (µW/(cm² nm))
3/23/2022 4:05:47 PM	3/23/2022 4:05:47 PM	139	-0.06989381	-0.9785607	63.47486	65.58624	103.629	113.2985	128.7203	120.9373	119.9091	119.4408	113.8443	112.2994	106.8574	101.3022	99.23032	92.65193	89.92637	90.95042	54.95104	77.8885	58.66996
3/23/2022 4:05:48 PM	3/23/2022 4:05:48 PM	106	-0.06989381	-0.9785607	63.46786	65.57558	103.6125	113.2814	128.6973	120.9155	119.8858	119.4175	113.8209	112.2769	106.8329	101.2777	99.20567	92.62849	89.90286	90.92664	54.9362	77.8676	58.65366
3/23/2022 4:05:49 PM	3/23/2022 4:05:49 PM	89	-0.1397877	-1.048466	63.49405	65.60913	103.6648	113.3419	128.7743	120.9901	119.9635	119.4964	113.8969	112.3535	106.907	101.3503	99.27744	92.69506	89.96793	90.99267	54.97685	77.92548	58.69771
3/23/2022 4:05:50 PM	3/23/2022 4:05:50 PM	56	-0.1397877	-0.9785607	63.52402	65.64092	103.7135	113.3981	128.8378	121.0516	120.0253	119.5582	113.9569	112.4116	106.963	101.4027	99.32895	92.74402	90.01385	91.0398	55.0054	77.96703	58.72866
3/23/2022 4:05:51 PM	3/23/2022 4:05:51 PM	39	-0.06989381	-0.9785607	63.4882	65.60171	103.6495	113.3214	128.7479	120.9635	119.9338	119.4665	113.8675	112.3225	106.878	101.3209	99.24802	92.66809	89.94035	90.96558	54.96055	77.90206	58.67938
3/23/2022 4:05:52 PM	3/23/2022 4:05:52 PM	22	-0.06989381	-0.9785607	63.49837	65.6114	103.6678	113.3429	128.7695	120.9864	119.9584	119.4918	113.8917	112.347	106.9004	101.3431	99.27023	92.68929	89.96072	90.98671	54.97312	77.92069	58.69366
3/23/2022 4:05:52 PM	3/23/2022 4:05:52 PM	989	-0.1397877	-0.9785607	63.50281	65.61366	103.671	113.3514	128.7788	120.989	119.9615	119.4928	113.8927	112.3473	106.8998	101.3414	99.26776	92.68584	89.95796	90.98333	54.97074	77.91676	58.69048
3/23/2022 4:05:53 PM	3/23/2022 4:05:53 PM	972	-0.06989381	-0.9785607	63.50114	65.61397	103.6715	113.3475	128.7761	120.9913	119.9634	119.4951	113.8958	112.351	106.9038	101.3467	99.27389	92.69226	89.96431	90.9903	54.97545	77.92339	58.69533
3/23/2022 4:05:54 PM	3/23/2022 4:05:54 PM	939	-0.06989381	-1.048466	63.49731	65.60474	103.6633	113.3344	128.758	120.9694	119.941	119.4727	113.8721	112.3269	106.8806	101.3217	99.2482	92.66809	89.94112	90.96575	54.96059	77.90144	58.6784
3/23/2022 4:05:55 PM	3/23/2022 4:05:55 PM	922	-0.06989381	-0.9785607	63.49901	65.6078	103.6651	113.3392	128.7654	120.9792	119.9487	119.4801	113.8798	112.3349	106.8893	101.3306	99.25766	92.67743	89.95031	90.97546	54.96681	77.90999	58.68597
3/23/2022 4:05:56 PM	3/23/2022 4:05:56 PM	904	-0.06989381	-0.9785607	63.49477	65.60437	103.6605	113.3331	128.7571	120.9715	119.9417	119.4711	113.8706	112.3258	106.881	101.3222	99.24987	92.66958	89.9435	90.96813	54.96218	77.90398	58.68009
3/23/2022 4:05:57 PM	3/23/2022 4:05:57 PM	872	-0.06989381	-0.9785607	63.52765	65.6394	103.7205	113.4048	128.8405	121.0543	120.0267	119.5581	113.9549	112.4095	106.9622	101.4005	99.32788	92.7431	90.01569	91.04179	55.00697	77.96703	58.72924
3/23/2022 4:05:58 PM	3/23/2022 4:05:58 PM	855	-0.06989381	-0.9785607	63.51382	65.6256	103.6946	113.3731	128.8031	121.0154	119.9872	119.5177	113.916	112.3696	106.9229	101.3631	99.29029	92.70778	89.98157	91.00625	54.98516	77.93562	58.70489
3/23/2022 4:05:59 PM	3/23/2022 4:05:59 PM	822	-0.06989381	-0.9785607	63.47687	65.58257	103.6235	113.286	128.6976	120.9138	119.8825	119.4102	113.8113	112.2686	106.8249	101.267	99.19465	92.61719	89.89415	90.91756	54.93092	77.85816	58.64579
3/23/2022 4:06:00 PM	3/23/2022 4:06:00 PM	805	-0.06989381	-0.9785607	63.50657	65.61604	103.6794	113.3529	128.7767	120.9918	119.9622	119.4926	113.8898	112.3448	106.9009	101.3397	99.2664	92.68516	89.96081	90.98468	54.97195	77.91679	58.69043
3/23/2022 4:06:01 PM	3/23/2022 4:06:01 PM	787	-0.06989381	-0.9785607	63.48562	65.59298	103.6427	113.3106	128.7287	120.942	119.9112	119.4415	113.8408	112.2962	106.8532	101.2941	99.22183	92.64377	89.92048	90.94347	54.9473	77.88224	58.66392
3/23/2022 4:06:02 PM	3/23/2022 4:06:02 PM	755	-0.06989381	-0.9785607	63.50145	65.61387	103.6721	113.3467	128.77	120.9847	119.9563	119.487	113.8861	112.3406	106.8985	101.3381	99.26523	92.68438	89.96003	90.98502	54.9729	77.91737	58.69133
3/23/2022 4:06:03 PM	3/23/2022 4:06:03 PM	737	-0.06989381	-0.9785607	63.51683	65.63197	103.699	113.3772	128.8065	121.0184	119.9906	119.5203	113.9177	112.3733	106.9274	101.3659	99.29076	92.70866	89.98261	91.00701	54.98611	77.93603	58.70469
3/23/2022 4:06:04 PM	3/23/2022 4:06:04 PM	705	-0.06989381	-0.9785607	63.48394	65.58926	103.6351	113.2992	128.7123	120.9279	119.896	119.4256	113.8257	112.2822	106.8397	101.2795	99.20504	92.62769	89.90475	90.9275	54.93707	77.86709	58.65205
3/23/2022 4:06:05 PM	3/23/2022 4:06:05 PM	687	-0.06989381	-1.048466	63.47803	65.58344	103.6249	113.286	128.6997	120.9161	119.884	119.4137	113.8143	112.2707	106.8293	101.2698	99.19621	92.6189	89.89632	90.91927	54.9325	77.86069	58.647
