DateTime	DateTimeUTC	Millisecond (ms)	Ed0Roll (°)	Ed0Pitch (°)	Ed0380 (µW/(cm² nm))	Ed0395 (µW/(cm² nm))	Ed0412 (µW/(cm² nm))	Ed0443 (µW/(cm² nm))	Ed0465 (µW/(cm² nm))	Ed0490 (µW/(cm² nm))	Ed0510 (µW/(cm² nm))	Ed0532 (µW/(cm² nm))	Ed0555 (µW/(cm² nm))	Ed0560 (µW/(cm² nm))	Ed0589 (µW/(cm² nm))	Ed0625 (µW/(cm² nm))	Ed0665 (µW/(cm² nm))	Ed0683 (µW/(cm² nm))	Ed0694 (µW/(cm² nm))	Ed0710 (µW/(cm² nm))	Ed0765 (µW/(cm² nm))	Ed0780 (µW/(cm² nm))	Ed0875 (µW/(cm² nm))
3/23/2022 3:36:17 PM	3/23/2022 3:36:17 PM	316	-0.6290568	-0.5591593	61.16568	63.25137	99.95339	109.4267	124.4435	116.9356	115.9548	115.4024	110.0218	108.4453	103.0527	97.76852	96.00141	89.61351	86.92727	87.91858	52.83235	75.23586	56.69188
3/23/2022 3:36:18 PM	3/23/2022 3:36:18 PM	299	-0.5591593	-0.6290568	61.17454	63.25803	99.96922	109.4457	124.4686	116.9584	115.9778	115.4255	110.0442	108.4668	103.0741	97.78884	96.02063	89.6322	86.94577	87.93696	52.84341	75.25137	56.7037
3/23/2022 3:36:19 PM	3/23/2022 3:36:19 PM	266	-0.5591593	-0.5591593	61.17086	63.25518	99.96207	109.4378	124.4577	116.9466	115.9652	115.4125	110.0319	108.4541	103.0615	97.77534	96.00713	89.61885	86.93308	87.92365	52.83512	75.23962	56.69401
3/23/2022 3:36:20 PM	3/23/2022 3:36:20 PM	249	-0.5591593	-0.5591593	61.18235	63.27172	99.98445	109.4629	124.4888	116.9787	115.9985	115.4473	110.0667	108.4883	103.0931	97.80762	96.03899	89.6496	86.9624	87.95359	52.85375	75.26542	56.71466
3/23/2022 3:36:21 PM	3/23/2022 3:36:21 PM	216	-0.6290568	-0.6290568	61.19555	63.28219	100.0084	109.491	124.5225	117.01	116.0312	115.4815	110.0978	108.5204	103.125	97.83707	96.06791	89.67593	86.98879	87.98033	52.87068	75.28838	56.73147
3/23/2022 3:36:22 PM	3/23/2022 3:36:22 PM	199	-0.5591593	-0.5591593	61.208	63.29591	100.028	109.5189	124.5544	117.0427	116.0651	115.5144	110.1303	108.5538	103.157	97.86808	96.09919	89.706	87.01781	88.00986	52.88772	75.31406	56.75097
3/23/2022 3:36:23 PM	3/23/2022 3:36:23 PM	181	-0.5591593	-0.5591593	61.20594	63.29134	100.024	109.5131	124.5473	117.0351	116.0585	115.5087	110.1253	108.5483	103.1524	97.86456	96.09491	89.7014	87.01351	88.00575	52.88605	75.31065	56.74866
3/23/2022 3:36:24 PM	3/23/2022 3:36:24 PM	149	-0.6290568	-0.5591593	61.20066	63.28534	100.0145	109.5002	124.5283	117.0188	116.0408	115.4909	110.1079	108.5305	103.1356	97.84665	96.07636	89.68369	86.99664	87.98813	52.87549	75.29549	56.73678
3/23/2022 3:36:25 PM	3/23/2022 3:36:25 PM	131	-0.5591593	-0.6290568	61.19163	63.28082	99.99901	109.4826	124.5116	116.9997	116.0203	115.4693	110.0871	108.5095	103.1158	97.82788	96.0582	89.66667	86.98013	87.97148	52.86529	75.28143	56.72614
3/23/2022 3:36:26 PM	3/23/2022 3:36:26 PM	99	-0.5591593	-0.5591593	61.21197	63.30309	100.0363	109.5275	124.5639	117.0519	116.073	115.5231	110.1393	108.562	103.1665	97.87624	96.10603	89.71249	87.02499	88.0163	52.89267	75.31963	56.75534
3/23/2022 3:36:27 PM	3/23/2022 3:36:27 PM	81	-0.6290568	-0.6290568	61.19493	63.28153	100.007	109.4894	124.5203	117.0061	116.0272	115.4769	110.0949	108.5172	103.1237	97.83446	96.06477	89.6728	86.98699	87.97798	52.86925	75.28622	56.72975
3/23/2022 3:36:28 PM	3/23/2022 3:36:28 PM	64	-0.6290568	-0.6290568	61.20636	63.29501	100.0247	109.5104	124.545	117.0331	116.0544	115.5044	110.121	108.5438	103.1497	97.85989	96.08961	89.69694	87.01034	88.00145	52.88374	75.3066	56.74499
3/23/2022 3:36:29 PM	3/23/2022 3:36:29 PM	31	-0.6290568	-0.6290568	61.21969	63.30863	100.0513	109.5425	124.5828	117.0715	116.0931	115.5443	110.1611	108.5829	103.1879	97.89662	96.1256	89.73077	87.04307	88.03489	52.90426	75.33574	56.76747
3/23/2022 3:36:30 PM	3/23/2022 3:36:30 PM	14	-0.5591593	-0.6290568	61.22702	63.31723	100.0595	109.5543	124.5939	117.0805	116.1032	115.5538	110.1693	108.5916	103.1958	97.90279	96.13155	89.73554	87.04872	88.03994	52.90673	75.33913	56.76899
3/23/2022 3:36:30 PM	3/23/2022 3:36:30 PM	981	-0.5591593	-0.5591593	61.20677	63.2936	100.0224	109.5079	124.5386	117.0284	116.0507	115.5002	110.118	108.5403	103.1472	97.85628	96.08568	89.69247	87.00696	87.99804	52.88199	75.30379	56.74292
3/23/2022 3:36:31 PM	3/23/2022 3:36:31 PM	964	-0.5591593	-0.5591593	61.22686	63.31414	100.0607	109.5505	124.5922	117.0796	116.1022	115.5529	110.1676	108.5899	103.195	97.9025	96.1311	89.7354	87.0488	88.03954	52.90733	75.3398	56.77037
3/23/2022 3:36:32 PM	3/23/2022 3:36:32 PM	947	-0.6290568	-0.5591593	61.2275	63.32067	100.0622	109.5522	124.589	117.0769	116.099	115.5488	110.164	108.5858	103.1912	97.89857	96.12714	89.73082	87.0444	88.03529	52.90474	75.33521	56.76668
3/23/2022 3:36:33 PM	3/23/2022 3:36:33 PM	914	-0.6290568	-0.5591593	61.21994	63.30996	100.0485	109.5371	124.5704	117.0579	116.0781	115.5285	110.1423	108.5662	103.1706	97.87775	96.10604	89.71155	87.0251	88.01608	52.89265	75.31815	56.75298
3/23/2022 3:36:34 PM	3/23/2022 3:36:34 PM	897	-0.6290568	-0.6290568	61.22237	63.31037	100.0497	109.5398	124.5768	117.0623	116.0845	115.5338	110.1498	108.5724	103.1778	97.88593	96.11424	89.71983	87.03407	88.02486	52.89864	75.32626	56.75975
3/23/2022 3:36:35 PM	3/23/2022 3:36:35 PM	864	-0.6290568	-0.6290568	61.22635	63.31573	100.0596	109.5485	124.5872	117.0733	116.0938	115.5456	110.1603	108.5824	103.1877	97.89541	96.1234	89.72869	87.04176	88.03321	52.90347	75.33349	56.76554
3/23/2022 3:36:36 PM	3/23/2022 3:36:36 PM	847	-0.5591593	-0.5591593	61.25154	63.34468	100.1049	109.6071	124.6537	117.1404	116.1632	115.6156	110.2294	108.6507	103.2545	97.96027	96.18826	89.7885	87.10062	88.09319	52.94082	75.38569	56.80519
3/23/2022 3:36:37 PM	3/23/2022 3:36:37 PM	830	-0.6290568	-0.5591593	61.2422	63.33473	100.0887	109.5861	124.6322	117.1188	116.1408	115.5942	110.2088	108.6305	103.2349	97.94157	96.17002	89.77192	87.08448	88.07574	52.93073	75.37177	56.79467
3/23/2022 3:36:38 PM	3/23/2022 3:36:38 PM	797	-0.5591593	-0.5591593	61.24545	63.33768	100.0987	109.5965	124.6458	117.131	116.1546	115.608	110.2222	108.6434	103.2479	97.954	96.18181	89.78254	87.09518	88.0874	52.93806	75.38152	56.80213
3/23/2022 3:36:39 PM	3/23/2022 3:36:39 PM	780	-0.5591593	-0.5591593	61.21781	63.30703	100.0433	109.5304	124.5661	117.0554	116.079	115.5307	110.1469	108.5691	103.1774	97.88451	96.11345	89.71964	87.0333	88.02435	52.89975	75.32674	56.76139
3/23/2022 3:36:40 PM	3/23/2022 3:36:40 PM	747	-0.5591593	-0.5591593	61.21175	63.29773	100.0295	109.5163	124.5478	117.0399	116.0628	115.5138	110.1311	108.554	103.1629	97.87251	96.10083	89.70756	87.02212	88.01331	52.89329	75.31803	56.7543
3/23/2022 3:36:41 PM	3/23/2022 3:36:41 PM	730	-0.5591593	-0.6290568	61.22908	63.31932	100.0628	109.5584	124.5987	117.0855	116.1082	115.5621	110.1779	108.6003	103.2077	97.91508	96.1432	89.74737	87.06092	88.05292	52.91663	75.35229	56.78022
3/23/2022 3:36:42 PM	3/23/2022 3:36:42 PM	713	-0.5591593	-0.5591593	61.22663	63.31476	100.0592	109.5517	124.5956	117.0814	116.106	115.5592	110.1759	108.5992	103.2063	97.91444	96.14407	89.74773	87.06097	88.05283	52.91752	75.35265	56.78134
3/23/2022 3:36:43 PM	3/23/2022 3:36:43 PM	680	-0.5591593	-0.5591593	61.20018	63.28573	100.0091	109.4897	124.5185	117.0101	116.0328	115.4842	110.1033	108.528	103.1376	97.84838	96.07699	89.68465	87.00008	87.99115	52.87974	75.2992	56.74088
3/23/2022 3:36:44 PM	3/23/2022 3:36:44 PM	663	-0.5591593	-0.5591593	61.24893	63.3379	100.0997	109.6015	124.649	117.1404	116.1656	115.6182	110.2359	108.6575	103.2636	97.97024	96.19949	89.80049	87.11195	88.10514	52.94989	75.39735	56.81565
3/23/2022 3:36:45 PM	3/23/2022 3:36:45 PM	630	-0.6290568	-0.6290568	61.25323	63.34852	100.108	109.6124	124.6669	117.1545	116.1812	115.6355	110.2516	108.6733	103.2796	97.98627	96.21539	89.81488	87.12757	88.12053	52.95918	75.41133	56.82716
3/23/2022 3:36:46 PM	3/23/2022 3:36:46 PM	613	-0.5591593	-0.5591593	61.25146	63.34472	100.1061	109.6107	124.6625	117.1512	116.1765	115.6315	110.2481	108.6704	103.2772	97.98318	96.21281	89.81345	87.12539	88.11863	52.95782	75.4102	56.82564
3/23/2022 3:36:47 PM	3/23/2022 3:36:47 PM	595	-0.5591593	-0.5591593	61.2519	63.34509	100.1075	109.6081	124.6604	117.1492	116.1741	115.6293	110.246	108.6673	103.2746	97.9806	96.21024	89.81097	87.12301	88.1158	52.95682	75.40734	56.82376
3/23/2022 3:36:48 PM	3/23/2022 3:36:48 PM	563	-0.6290568	-0.6290568	61.25113	63.34356	100.1049	109.6059	124.6577	117.1481	116.1736	115.6281	110.2452	108.6673	103.2747	97.98166	96.21062	89.81094	87.12366	88.11727	52.95743	75.40873	56.82468
3/23/2022 3:36:49 PM	3/23/2022 3:36:49 PM	545	-0.5591593	-0.6290568	61.25217	63.34555	100.1066	109.6077	124.6618	117.1487	116.1743	115.6292	110.2438	108.667	103.2733	97.9805	96.20899	89.80998	87.12232	88.11457	52.95636	75.40652	56.82289
3/23/2022 3:36:50 PM	3/23/2022 3:36:50 PM	513	-0.5591593	-0.5591593	61.24047	63.33073	100.0842	109.5824	124.6288	117.1187	116.1431	115.5975	110.2156	108.6373	103.2454	97.95274	96.18244	89.78396	87.09756	88.09004	52.94094	75.38543	56.8069
3/23/2022 3:36:51 PM	3/23/2022 3:36:51 PM	495	-0.5591593	-0.5591593	61.25867	63.3497	100.1194	109.621	124.6747	117.1638	116.1917	115.6447	110.2613	108.6836	103.2897	97.99525	96.22381	89.82287	87.13596	88.1284	52.9647	75.41791	56.83173
3/23/2022 3:36:52 PM	3/23/2022 3:36:52 PM	478	-0.5591593	-0.5591593	61.26892	63.36302	100.1373	109.6455	124.7044	117.189	116.2161	115.6707	110.287	108.7077	103.3136	98.0181	96.24532	89.84361	87.15585	88.14872	52.97682	75.4352	56.84417
3/23/2022 3:36:53 PM	3/23/2022 3:36:53 PM	445	-0.5591593	-0.5591593	61.25409	63.34433	100.1076	109.6096	124.6613	117.1528	116.1777	115.6332	110.2504	108.6733	103.2788	97.98679	96.21532	89.81564	87.12821	88.12112	52.96074	75.4119	56.82721
3/23/2022 3:36:54 PM	3/23/2022 3:36:54 PM	428	-0.5591593	-0.5591593	61.25161	63.34238	100.1013	109.6037	124.6527	117.1418	116.1677	115.6223	110.2398	108.6615	103.2702	97.97567	96.2045	89.80459	87.11872	88.11133	52.95371	75.40317	56.81979
3/23/2022 3:36:55 PM	3/23/2022 3:36:55 PM	395	-0.5591593	-0.5591593	61.25742	63.34925	100.1111	109.6134	124.662	117.1526	116.1787	115.6341	110.2499	108.6719	103.2787	97.98472	96.21295	89.81276	87.12649	88.11894	52.95879	75.40907	56.8243
3/23/2022 3:36:56 PM	3/23/2022 3:36:56 PM	378	-0.5591593	-0.5591593	61.26485	63.3557	100.1249	109.632	124.6855	117.174	116.1998	115.6558	110.2719	108.6944	103.3011	98.00562	96.23378	89.83276	87.14536	88.13823	52.97092	75.42619	56.83742
3/23/2022 3:36:57 PM	3/23/2022 3:36:57 PM	361	-0.5591593	-0.5591593	61.26149	63.35506	100.1213	109.6245	124.6729	117.1619	116.1866	115.6423	110.2586	108.6795	103.2869	97.99125	96.21839	89.81786	87.13152	88.12361	52.9616	75.41241	56.82685
3/23/2022 3:36:58 PM	3/23/2022 3:36:58 PM	328	-0.6290568	-0.6290568	61.27754	63.37067	100.1514	109.6613	124.7206	117.2111	116.237	115.6945	110.3095	108.7313	103.3375	98.04079	96.26975	89.86587	87.17857	88.1718	52.99194	75.45531	56.8603
3/23/2022 3:36:59 PM	3/23/2022 3:36:59 PM	311	-0.6290568	-0.5591593	61.28157	63.37051	100.1569	109.6648	124.7252	117.2147	116.2403	115.6982	110.3124	108.7348	103.3407	98.04305	96.27164	89.86757	87.18027	88.1731	52.99232	75.45675	56.86071
3/23/2022 3:37:00 PM	3/23/2022 3:37:00 PM	278	-0.5591593	-0.5591593	61.2906	63.37935	100.1754	109.6875	124.7528	117.2391	116.2655	115.7235	110.3383	108.759	103.3648	98.06702	96.29431	89.88957	87.20227	88.19553	53.00571	75.47528	56.87519
3/23/2022 3:37:01 PM	3/23/2022 3:37:01 PM	261	-0.5591593	-0.5591593	61.29544	63.3878	100.1869	109.6983	124.7703	117.2533	116.2807	115.7384	110.3522	108.7731	103.379	98.07979	96.30754	89.90137	87.2143	88.20631	53.01345	75.48488	56.88184
3/23/2022 3:37:02 PM	3/23/2022 3:37:02 PM	244	-0.5591593	-0.5591593	61.29188	63.38507	100.174	109.6864	124.7489	117.2338	116.259	115.7173	110.332	108.7517	103.3577	98.0579	96.28507	89.881	87.19463	88.1868	52.99988	75.46665	56.8677
3/23/2022 3:37:03 PM	3/23/2022 3:37:03 PM	211	-0.5591593	-0.6290568	61.26104	63.34824	100.1151	109.6112	124.6626	117.1476	116.1734	115.6277	110.243	108.6654	103.2747	97.97694	96.20407	89.80418	87.12023	88.11109	52.95448	75.40137	56.81815
3/23/2022 3:37:04 PM	3/23/2022 3:37:04 PM	194	-0.6290568	-0.5591593	61.27352	63.36405	100.1389	109.6407	124.6951	117.1807	116.207	115.6621	110.2763	108.6975	103.3059	98.00794	96.23451	89.83237	87.14844	88.13938	52.97139	75.42562	56.83651
3/23/2022 3:37:05 PM	3/23/2022 3:37:05 PM	161	-0.5591593	-0.5591593	61.27952	63.37124	100.1481	109.6519	124.7086	117.1939	116.2194	115.6756	110.2895	108.7107	103.3186	98.01946	96.2468	89.8442	87.15982	88.15104	52.97884	75.43598	56.84455
3/23/2022 3:37:06 PM	3/23/2022 3:37:06 PM	144	-0.5591593	-0.5591593	61.28286	63.37236	100.1546	109.6602	124.7158	117.1997	116.2235	115.6801	110.2922	108.7138	103.3206	98.02067	96.24724	89.84415	87.16015	88.15051	52.97845	75.43491	56.84317
3/23/2022 3:37:07 PM	3/23/2022 3:37:07 PM	111	-0.6290568	-0.5591593	61.29261	63.38064	100.1735	109.6812	124.7454	117.226	116.2512	115.7087	110.3217	108.7425	103.3497	98.0488	96.27531	89.87035	87.18575	88.17679	52.99504	75.45847	56.86079
3/23/2022 3:37:08 PM	3/23/2022 3:37:08 PM	94	-0.5591593	-0.5591593	61.29261	63.3829	100.1756	109.6812	124.743	117.2298	116.2547	115.7108	110.3246	108.746	103.353	98.0528	96.27882	89.8737	87.18967	88.1801	52.99747	75.46222	56.86308
3/23/2022 3:37:09 PM	3/23/2022 3:37:09 PM	77	-0.5591593	-0.5591593	61.27753	63.36664	100.1456	109.6482	124.7015	117.1897	116.2163	115.673	110.2874	108.7091	103.3172	98.01798	96.24457	89.84234	87.15844	88.14946	52.9789	75.43523	56.84347
3/23/2022 3:37:10 PM	3/23/2022 3:37:10 PM	44	-0.5591593	-0.5591593	61.2907	63.37944	100.1691	109.6756	124.7402	117.2236	116.2484	115.7046	110.3184	108.7398	103.3477	98.04738	96.2734	89.86927	87.18523	88.17638	52.9954	75.45844	56.86116
3/23/2022 3:37:11 PM	3/23/2022 3:37:11 PM	27	-0.5591593	-0.5591593	61.29195	63.37965	100.1713	109.6745	124.7373	117.222	116.2484	115.7042	110.3184	108.7398	103.3474	98.04677	96.27314	89.86826	87.18483	88.17589	52.99456	75.45744	56.86023
3/23/2022 3:37:11 PM	3/23/2022 3:37:11 PM	994	-0.6290568	-0.6290568	61.29975	63.39041	100.1868	109.6927	124.7611	117.2446	116.2699	115.7271	110.3403	108.7619	103.3693	98.06747	96.29299	89.88737	87.20255	88.19422	53.00663	75.47383	56.87248
3/23/2022 3:37:12 PM	3/23/2022 3:37:12 PM	977	-0.6290568	-0.6290568	61.31213	63.40278	100.2122	109.7214	124.7939	117.2795	116.3049	115.7638	110.3762	108.7957	103.4039	98.10024	96.32593	89.91849	87.23308	88.22488	53.02578	75.50053	56.893
3/23/2022 3:37:13 PM	3/23/2022 3:37:13 PM	959	-0.5591593	-0.5591593	61.3199	63.41254	100.224	109.7401	124.8128	117.2994	116.3252	115.7842	110.3977	108.8178	103.4238	98.12006	96.34489	89.93613	87.25002	88.24248	53.03605	75.51537	56.90444
3/23/2022 3:37:14 PM	3/23/2022 3:37:14 PM	927	-0.5591593	-0.5591593	61.32837	63.42287	100.241	109.7628	124.8364	117.3217	116.3501	115.8086	110.4216	108.8416	103.448	98.14349	96.36772	89.95683	87.27048	88.26255	53.04893	75.53383	56.9185
3/23/2022 3:37:15 PM	3/23/2022 3:37:15 PM	909	-0.5591593	-0.5591593	61.30874	63.39845	100.2069	109.7134	124.7903	117.2746	116.3005	115.7607	110.3756	108.7945	103.4039	98.1011	96.32575	89.91718	87.23266	88.22453	53.02573	75.50092	56.89345
3/23/2022 3:37:16 PM	3/23/2022 3:37:16 PM	877	-0.6290568	-0.6290568	61.30933	63.40007	100.2052	109.7159	124.7878	117.2721	116.2992	115.759	110.373	108.7937	103.4022	98.09986	96.32336	89.91566	87.23046	88.22258	53.02477	75.49911	56.89222
3/23/2022 3:37:17 PM	3/23/2022 3:37:17 PM	859	-0.5591593	-0.5591593	61.32877	63.42093	100.2411	109.7607	124.8345	117.3198	116.348	115.8069	110.4203	108.8418	103.4466	98.14227	96.3644	89.95357	87.26788	88.26012	53.04699	75.53017	56.91549
3/23/2022 3:37:18 PM	3/23/2022 3:37:18 PM	842	-0.6290568	-0.6290568	61.31618	63.40702	100.2184	109.7288	124.8009	117.2866	116.3142	115.7728	110.3883	108.8078	103.4166	98.1134	96.33536	89.92687	87.24223	88.23421	53.03197	75.5089	56.8992
3/23/2022 3:37:19 PM	3/23/2022 3:37:19 PM	809	-0.6290568	-0.6290568	61.309	63.39825	100.2029	109.7118	124.78	117.2661	116.2918	115.7513	110.3659	108.787	103.3949	98.09228	96.3147	89.9083	87.22337	88.21481	53.0204	75.49207	56.88638
3/23/2022 3:37:20 PM	3/23/2022 3:37:20 PM	792	-0.5591593	-0.5591593	61.31284	63.40363	100.2125	109.7204	124.7909	117.2748	116.3017	115.7605	110.3753	108.7954	103.4033	98.10013	96.32275	89.91531	87.2308	88.22204	53.02491	75.49768	56.89058
3/23/2022 3:37:21 PM	3/23/2022 3:37:21 PM	759	-0.6290568	-0.5591593	61.3237	63.41681	100.2294	109.7455	124.8175	117.3036	116.331	115.7908	110.4045	108.825	103.432	98.12717	96.34966	89.94037	87.25508	88.24683	53.03948	75.51957	56.90694
3/23/2022 3:37:22 PM	3/23/2022 3:37:22 PM	742	-0.6290568	-0.6290568	61.32314	63.4173	100.2304	109.7434	124.8125	117.3	116.328	115.7877	110.4003	108.8212	103.4288	98.12337	96.34522	89.93563	87.25085	88.24245	53.0366	75.51493	56.90318
3/23/2022 3:37:23 PM	3/23/2022 3:37:23 PM	725	-0.5591593	-0.5591593	61.36511	63.46416	100.3057	109.844	124.9305	117.4098	116.4414	115.9011	110.5107	108.931	103.5342	98.22506	96.44638	90.03042	87.34248	88.33567	53.09343	75.59559	56.96407
3/23/2022 3:37:24 PM	3/23/2022 3:37:24 PM	692	-0.5591593	-0.5591593	61.35735	63.45273	100.288	109.824	124.9051	117.3892	116.42	115.8811	110.4904	108.9109	103.5142	98.20778	96.42883	90.01376	87.32714	88.31933	53.08361	75.58257	56.95419
3/23/2022 3:37:25 PM	3/23/2022 3:37:25 PM	675	-0.6290568	-0.6290568	61.33622	63.42889	100.2503	109.7713	124.8453	117.3311	116.358	115.8183	110.4302	108.8513	103.4577	98.15253	96.37366	89.96205	87.27657	88.26798	53.05306	75.5386	56.92059
3/23/2022 3:37:26 PM	3/23/2022 3:37:26 PM	642	-0.6290568	-0.6290568	61.33388	63.42416	100.2447	109.7635	124.837	117.3217	116.3509	115.8104	110.4222	108.8434	103.4501	98.14397	96.36547	89.95512	87.26935	88.26161	53.04892	75.53246	56.91661
3/23/2022 3:37:27 PM	3/23/2022 3:37:27 PM	625	-0.5591593	-0.6290568	61.35931	63.45268	100.2904	109.8211	124.9046	117.383	116.4147	115.874	110.4834	108.9048	103.507	98.19936	96.4195	90.00517	87.31799	88.31031	53.07793	75.57344	56.9467
3/23/2022 3:37:28 PM	3/23/2022 3:37:28 PM	608	-0.5591593	-0.5591593	61.36156	63.4563	100.2973	109.8324	124.9205	117.3985	116.4291	115.8901	110.5005	108.9207	103.525	98.21758	96.43925	90.02469	87.33648	88.33001	53.09077	75.5916	56.96173
3/23/2022 3:37:29 PM	3/23/2022 3:37:29 PM	575	-0.5591593	-0.6290568	61.35511	63.45089	100.2859	109.8187	124.8979	117.3789	116.409	115.8712	110.4807	108.9024	103.5055	98.19908	96.41917	90.00606	87.31723	88.31078	53.07871	75.57425	56.94792
3/23/2022 3:37:30 PM	3/23/2022 3:37:30 PM	558	-0.5591593	-0.5591593	61.36357	63.4584	100.3011	109.8357	124.9191	117.4011	116.4314	115.8934	110.5043	108.9242	103.5276	98.22038	96.44028	90.02596	87.33705	88.32911	53.09118	75.59206	56.96142
3/23/2022 3:37:31 PM	3/23/2022 3:37:31 PM	525	-0.5591593	-0.6290568	61.35816	63.45224	100.2896	109.8214	124.9035	117.3855	116.4145	115.8753	110.4859	108.9072	103.5111	98.20415	96.42268	90.00904	87.32072	88.31301	53.08079	75.57713	56.94972
3/23/2022 3:37:32 PM	3/23/2022 3:37:32 PM	508	-0.5591593	-0.5591593	61.37228	63.46827	100.3176	109.8566	124.9416	117.4221	116.4554	115.9171	110.5267	108.9468	103.5489	98.24001	96.45953	90.04343	87.35371	88.34725	53.10106	75.60584	56.97161
3/23/2022 3:37:33 PM	3/23/2022 3:37:33 PM	491	-0.5591593	-0.6290568	61.36971	63.46208	100.3112	109.8468	124.9336	117.413	116.4446	115.9049	110.515	108.9362	103.539	98.23019	96.44916	90.03287	87.34431	88.33669	53.09496	75.59657	56.96468
3/23/2022 3:37:34 PM	3/23/2022 3:37:34 PM	458	-0.6290568	-0.6290568	61.34825	63.44126	100.2685	109.7955	124.8734	117.3586	116.3882	115.8508	110.4612	108.8833	103.4886	98.18291	96.40257	89.99001	87.30164	88.29469	53.06989	75.56119	56.938
3/23/2022 3:37:35 PM	3/23/2022 3:37:35 PM	441	-0.6290568	-0.6290568	61.34546	63.4357	100.2651	109.7839	124.858	117.342	116.3716	115.8322	110.4422	108.8636	103.4686	98.16092	96.37822	89.96629	87.27885	88.27131	53.05484	75.5393	56.9202
3/23/2022 3:37:36 PM	3/23/2022 3:37:36 PM	408	-0.6290568	-0.6290568	61.35476	63.44514	100.2814	109.8066	124.8846	117.3644	116.3947	115.8569	110.466	108.8882	103.492	98.18362	96.40055	89.98802	87.30003	88.29214	53.06712	75.5572	56.93445
3/23/2022 3:37:37 PM	3/23/2022 3:37:37 PM	391	-0.5591593	-0.5591593	61.33234	63.41813	100.2381	109.7531	124.8228	117.3082	116.3361	115.7989	110.4101	108.8328	103.4394	98.13375	96.35269	89.94273	87.25599	88.24744	53.04088	75.51987	56.90618
3/23/2022 3:37:38 PM	3/23/2022 3:37:38 PM	374	-0.5591593	-0.5591593	61.3536	63.44508	100.2766	109.8031	124.8805	117.3616	116.3917	115.8539	110.4634	108.8848	103.4892	98.18172	96.39916	89.98603	87.29878	88.29118	53.06665	75.55653	56.93355
3/23/2022 3:37:39 PM	3/23/2022 3:37:39 PM	341	-0.6290568	-0.6290568	61.38245	63.4802	100.3344	109.8696	124.9609	117.4374	116.4687	115.932	110.5405	108.9614	103.5633	98.2527	96.46986	90.05315	87.36313	88.35609	53.10669	75.61332	56.97734
3/23/2022 3:37:40 PM	3/23/2022 3:37:40 PM	324	-0.5591593	-0.5591593	61.3809	63.47736	100.3306	109.8674	124.957	117.4371	116.4677	115.9303	110.5398	108.9606	103.5626	98.25376	96.47179	90.0551	87.36495	88.3582	53.10877	75.6155	56.97982
3/23/2022 3:37:41 PM	3/23/2022 3:37:41 PM	291	-0.5591593	-0.6290568	61.38169	63.47719	100.3305	109.8684	124.959	117.4376	116.4693	115.9322	110.5395	108.9613	103.563	98.25364	96.47219	90.05443	87.36471	88.35812	53.10875	75.61568	56.97969
3/23/2022 3:37:42 PM	3/23/2022 3:37:42 PM	274	-0.5591593	-0.5591593	61.37905	63.47424	100.3249	109.8605	124.9501	117.4277	116.4596	115.921	110.53	108.9504	103.5532	98.24435	96.46188	90.04626	87.35625	88.34955	53.10355	75.60875	56.97393
3/23/2022 3:37:43 PM	3/23/2022 3:37:43 PM	256	-0.5591593	-0.6290568	61.39474	63.49362	100.3557	109.8951	124.9909	117.47	116.5016	115.9642	110.5721	108.9935	103.5937	98.28197	96.50034	90.08161	87.39064	88.38496	53.12458	75.63783	56.99701
3/23/2022 3:37:44 PM	3/23/2022 3:37:44 PM	224	-0.5591593	-0.6290568	61.40774	63.50445	100.3795	109.9217	125.0301	117.5083	116.5393	116.0035	110.6106	109.0309	103.6304	98.31882	96.53657	90.11587	87.42448	88.41848	53.14584	75.66797	57.01999
3/23/2022 3:37:45 PM	3/23/2022 3:37:45 PM	206	-0.5591593	-0.6290568	61.4012	63.50075	100.3687	109.9088	125.0114	117.4909	116.5213	115.9861	110.5935	109.0133	103.6142	98.30277	96.52023	90.10031	87.40942	88.40317	53.13623	75.65421	57.00948
3/23/2022 3:37:46 PM	3/23/2022 3:37:46 PM	174	-0.5591593	-0.6290568	61.38652	63.48382	100.3394	109.8731	124.9688	117.445	116.4754	115.9381	110.5471	108.9674	103.5686	98.25882	96.47575	90.05811	87.36815	88.36108	53.11048	75.61761	56.981
3/23/2022 3:37:47 PM	3/23/2022 3:37:47 PM	156	-0.5591593	-0.5591593	61.38964	63.48285	100.3396	109.8737	124.964	117.4423	116.4716	115.9345	110.5406	108.9617	103.5634	98.25153	96.46735	90.0504	87.36057	88.35265	53.10544	75.60957	56.97406
3/23/2022 3:37:48 PM	3/23/2022 3:37:48 PM	139	-0.5591593	-0.5591593	61.40388	63.4998	100.3651	109.9052	125.0066	117.4811	116.51	115.9737	110.5808	109.0002	103.6012	98.28882	96.50452	90.08462	87.39491	88.38807	53.12693	75.6403	56.99686
3/23/2022 3:37:49 PM	3/23/2022 3:37:49 PM	106	-0.5591593	-0.6290568	61.41994	63.51358	100.3964	109.94	125.0455	117.521	116.5533	116.0172	110.622	109.0417	103.6407	98.32703	96.54275	90.12071	87.42976	88.42278	53.14844	75.67069	57.02008
