DateTime	DateTimeUTC	Millisecond (ms)	Ed0Roll (°)	Ed0Pitch (°)	Ed0380 (µW/(cm² nm))	Ed0395 (µW/(cm² nm))	Ed0412 (µW/(cm² nm))	Ed0443 (µW/(cm² nm))	Ed0465 (µW/(cm² nm))	Ed0490 (µW/(cm² nm))	Ed0510 (µW/(cm² nm))	Ed0532 (µW/(cm² nm))	Ed0555 (µW/(cm² nm))	Ed0560 (µW/(cm² nm))	Ed0589 (µW/(cm² nm))	Ed0625 (µW/(cm² nm))	Ed0665 (µW/(cm² nm))	Ed0683 (µW/(cm² nm))	Ed0694 (µW/(cm² nm))	Ed0710 (µW/(cm² nm))	Ed0765 (µW/(cm² nm))	Ed0780 (µW/(cm² nm))	Ed0875 (µW/(cm² nm))
3/23/2022 4:57:06 PM	3/23/2022 4:57:06 PM	740	-0.06989381	-1.328101	64.13087	66.32442	104.8321	114.5141	129.939	122.1281	121.022	120.6518	114.9129	113.4667	108.2399	102.4735	100.1584	93.5405	90.86466	92.03694	55.73975	78.91468	59.34161
3/23/2022 4:57:07 PM	3/23/2022 4:57:07 PM	723	-0.06989381	-1.25819	64.12118	66.31438	104.8167	114.4938	129.9197	122.1086	121.0009	120.632	114.8946	113.4478	108.2228	102.458	100.1434	93.52547	90.8511	92.02312	55.73153	78.90285	59.3336
3/23/2022 4:57:08 PM	3/23/2022 4:57:08 PM	690	-0.06989381	-1.25819	64.12048	66.31538	104.8162	114.4904	129.9185	122.106	120.9995	120.6301	114.892	113.4454	108.2208	102.4555	100.1399	93.52287	90.84765	92.02016	55.72948	78.90006	59.33105
3/23/2022 4:57:09 PM	3/23/2022 4:57:09 PM	673	-0.06989381	-1.328101	64.13605	66.33062	104.8429	114.5292	129.957	122.1472	121.0418	120.6741	114.9362	113.4882	108.2623	102.4958	100.1806	93.56056	90.88345	92.0567	55.75142	78.93246	59.3554
3/23/2022 4:57:10 PM	3/23/2022 4:57:10 PM	640	-0.06989381	-1.328101	64.13709	66.33276	104.8488	114.5339	129.965	122.1516	121.0459	120.6782	114.939	113.4924	108.2642	102.4986	100.1827	93.56263	90.88567	92.05878	55.75305	78.93407	59.3563
3/23/2022 4:57:11 PM	3/23/2022 4:57:11 PM	623	-0.06989381	-1.328101	64.1264	66.3218	104.8275	114.5097	129.9394	122.1277	121.0215	120.6528	114.9159	113.4697	108.2434	102.4784	100.1633	93.54458	90.86744	92.04111	55.74268	78.91975	59.34621
3/23/2022 4:57:12 PM	3/23/2022 4:57:12 PM	606	-0.06989381	-1.328101	64.13602	66.33298	104.8452	114.5318	129.9636	122.1537	121.0482	120.6817	114.9435	113.4955	108.27	102.5038	100.1879	93.56821	90.8908	92.06519	55.75753	78.94051	59.36236
3/23/2022 4:57:13 PM	3/23/2022 4:57:13 PM	573	-0.06989381	-1.328101	64.12642	66.31624	104.8266	114.5107	129.9364	122.1293	121.023	120.6554	114.9187	113.4719	108.2476	102.482	100.1665	93.54721	90.87137	92.04487	55.74493	78.92314	59.34918
3/23/2022 4:57:14 PM	3/23/2022 4:57:14 PM	556	-0.06989381	-1.328101	64.11874	66.31178	104.8147	114.491	129.9176	122.1086	121.0008	120.6332	114.8971	113.4504	108.2254	102.4605	100.1446	93.52686	90.85137	92.02454	55.73194	78.9052	59.33457
3/23/2022 4:57:15 PM	3/23/2022 4:57:15 PM	523	0	-1.328101	64.13044	66.32654	104.8328	114.5109	129.9393	122.1285	121.0211	120.6523	114.9138	113.4661	108.241	102.474	100.1564	93.53694	90.86193	92.03429	55.73706	78.91249	59.33942
3/23/2022 4:57:16 PM	3/23/2022 4:57:16 PM	506	-0.06989381	-1.328101	64.16616	66.37038	104.9037	114.594	130.0317	122.2198	121.115	120.7473	115.0045	113.5574	108.3295	102.5583	100.2387	93.61423	90.937	92.11072	55.78331	78.97723	59.38803
3/23/2022 4:57:17 PM	3/23/2022 4:57:17 PM	489	-0.06989381	-1.25819	64.16007	66.35818	104.8903	114.5769	130.0181	122.2048	121.0989	120.7315	114.9902	113.543	108.3154	102.5437	100.2252	93.60135	90.92525	92.0986	55.77572	78.96626	59.38037
3/23/2022 4:57:18 PM	3/23/2022 4:57:18 PM	456	-0.06989381	-1.25819	64.14104	66.33543	104.8538	114.5379	129.9671	122.1557	121.0493	120.6802	114.941	113.4943	108.2689	102.4989	100.1807	93.56044	90.8851	92.05743	55.74997	78.93144	59.35291
3/23/2022 4:57:19 PM	3/23/2022 4:57:19 PM	439	-0.06989381	-1.328101	64.14988	66.34482	104.869	114.5531	129.987	122.1768	121.0694	120.7023	114.9627	113.5156	108.2904	102.5197	100.2006	93.57822	90.90354	92.0755	55.76125	78.94731	59.36491
3/23/2022 4:57:20 PM	3/23/2022 4:57:20 PM	406	-0.06989381	-1.328101	64.14626	66.33884	104.864	114.5481	129.9812	122.1699	121.063	120.6945	114.9553	113.5099	108.2836	102.5134	100.1948	93.57334	90.89847	92.07039	55.75859	78.94238	59.3619
3/23/2022 4:57:21 PM	3/23/2022 4:57:21 PM	389	-0.06989381	-1.328101	64.13896	66.3309	104.848	114.5295	129.9586	122.1485	121.0409	120.6725	114.9321	113.486	108.2602	102.4907	100.1719	93.55243	90.87743	92.04945	55.74529	78.92368	59.34717
3/23/2022 4:57:22 PM	3/23/2022 4:57:22 PM	372	-0.06989381	-1.25819	64.15372	66.35113	104.8805	114.5673	130.0017	122.1895	121.0813	120.7142	114.973	113.5264	108.3004	102.5281	100.2097	93.58757	90.91184	92.08369	55.76674	78.95437	59.37043
3/23/2022 4:57:23 PM	3/23/2022 4:57:23 PM	339	-0.06989381	-1.328101	64.1473	66.34509	104.8661	114.5523	129.9838	122.172	121.0649	120.6958	114.9546	113.5087	108.2823	102.5125	100.1937	93.57162	90.89538	92.06889	55.757	78.94086	59.36056
3/23/2022 4:57:24 PM	3/23/2022 4:57:24 PM	322	-0.06989381	-1.25819	64.13796	66.33399	104.849	114.5297	129.9581	122.1494	121.0415	120.6739	114.9336	113.4875	108.2623	102.4931	100.1753	93.5554	90.879	92.05223	55.74797	78.92767	59.35046
3/23/2022 4:57:25 PM	3/23/2022 4:57:25 PM	289	-0.06989381	-1.328101	64.13821	66.33114	104.8519	114.5346	129.9635	122.1548	121.0476	120.6791	114.9396	113.4945	108.2691	102.4989	100.1824	93.56131	90.88598	92.05985	55.75225	78.9343	59.35598
3/23/2022 4:57:26 PM	3/23/2022 4:57:26 PM	272	-0.06989381	-1.328101	64.13298	66.32668	104.8433	114.5248	129.9549	122.1422	121.0346	120.6656	114.9261	113.4811	108.2548	102.4865	100.1685	93.54887	90.8729	92.04623	55.74442	78.92255	59.34689
3/23/2022 4:57:27 PM	3/23/2022 4:57:27 PM	254	-0.06989381	-1.25819	64.13551	66.33057	104.8478	114.5302	129.9592	122.1488	121.0422	120.6738	114.9354	113.4898	108.2639	102.495	100.1782	93.55866	90.88126	92.05554	55.75026	78.93102	59.3534
3/23/2022 4:57:28 PM	3/23/2022 4:57:28 PM	222	0	-1.328101	64.14825	66.34626	104.8711	114.5592	129.995	122.182	121.0754	120.7082	114.9677	113.522	108.2951	102.5257	100.2072	93.58565	90.90787	92.08177	55.76635	78.95393	59.37057
3/23/2022 4:57:29 PM	3/23/2022 4:57:29 PM	204	-0.06989381	-1.328101	64.1423	66.33671	104.8599	114.5438	129.9779	122.1665	121.0592	120.691	114.9514	113.5053	108.2784	102.5096	100.192	93.57103	90.89336	92.0674	55.75805	78.94203	59.36105
3/23/2022 4:57:30 PM	3/23/2022 4:57:30 PM	172	-0.06989381	-1.328101	64.14283	66.33804	104.8597	114.5424	129.9749	122.1605	121.0531	120.6833	114.9435	113.4983	108.2705	102.5009	100.182	93.5617	90.88442	92.05833	55.75127	78.9323	59.35351
3/23/2022 4:57:31 PM	3/23/2022 4:57:31 PM	154	-0.06989381	-1.328101	64.15319	66.35568	104.8804	114.5691	130.0052	122.1931	121.0873	120.7194	114.9776	113.5311	108.3046	102.5341	100.2152	93.59322	90.91628	92.08989	55.7711	78.96054	59.37536
3/23/2022 4:57:32 PM	3/23/2022 4:57:32 PM	137	-0.06989381	-1.328101	64.14482	66.34062	104.8662	114.5527	129.9865	122.1786	121.0718	120.7048	114.9634	113.5178	108.2932	102.5234	100.2056	93.58451	90.90906	92.08251	55.76713	78.95378	59.37122
3/23/2022 4:57:33 PM	3/23/2022 4:57:33 PM	104	-0.06989381	-1.25819	64.14048	66.33704	104.8602	114.549	129.9878	122.1771	121.0727	120.7072	114.9685	113.5226	108.3001	102.5304	100.2141	93.59249	90.91819	92.09166	55.77374	78.96233	59.37899
3/23/2022 4:57:34 PM	3/23/2022 4:57:34 PM	87	-0.06989381	-1.328101	64.14129	66.33799	104.8607	114.5485	129.9855	122.1747	121.0689	120.7036	114.9622	113.5165	108.294	102.5235	100.2064	93.58535	90.91127	92.08452	55.7684	78.95475	59.37235
3/23/2022 4:57:35 PM	3/23/2022 4:57:35 PM	54	-0.06989381	-1.328101	64.1461	66.3462	104.8696	114.5592	129.9977	122.186	121.0808	120.7153	114.9741	113.5281	108.3059	102.5353	100.2178	93.5953	90.9216	92.09492	55.77401	78.96336	59.37901
3/23/2022 4:57:36 PM	3/23/2022 4:57:36 PM	37	-0.06989381	-1.25819	64.12264	66.31714	104.826	114.5079	129.9357	122.1276	121.0217	120.6549	114.9158	113.4703	108.2503	102.4808	100.1643	93.5463	90.87384	92.04657	55.74512	78.92307	59.34901
3/23/2022 4:57:37 PM	3/23/2022 4:57:37 PM	20	-0.06989381	-1.328101	64.13519	66.33111	104.8503	114.5317	129.9667	122.1545	121.047	120.6804	114.9402	113.4957	108.2729	102.503	100.1864	93.56555	90.89303	92.06594	55.75574	78.93848	59.35973
3/23/2022 4:57:37 PM	3/23/2022 4:57:37 PM	987	-0.06989381	-1.25819	64.13474	66.3288	104.8473	114.5309	129.9647	122.1543	121.0475	120.6813	114.9417	113.4961	108.2744	102.5037	100.1872	93.56672	90.89429	92.06731	55.75638	78.94005	59.36117
3/23/2022 4:57:38 PM	3/23/2022 4:57:38 PM	970	-0.06989381	-1.25819	64.11152	66.30122	104.8063	114.4802	129.9034	122.0941	120.9868	120.6175	114.8795	113.4348	108.2146	102.4458	100.1295	93.51341	90.84179	92.01408	55.72415	78.89461	59.3261
3/23/2022 4:57:39 PM	3/23/2022 4:57:39 PM	937	-0.06989381	-1.328101	64.11718	66.30844	104.8163	114.4957	129.9206	122.1125	121.0067	120.6385	114.9009	113.4561	108.2361	102.4673	100.1513	93.53369	90.86196	92.03517	55.73692	78.91309	59.34056
3/23/2022 4:57:40 PM	3/23/2022 4:57:40 PM	920	-0.06989381	-1.328101	64.14023	66.33681	104.8603	114.5501	129.9829	122.175	121.0702	120.7035	114.9644	113.5181	108.2969	102.5256	100.2091	93.58777	90.9155	92.08917	55.77023	78.95968	59.37638
3/23/2022 4:57:41 PM	3/23/2022 4:57:41 PM	903	0	-1.328101	64.14749	66.34865	104.8772	114.5665	130.0052	122.1942	121.0897	120.7235	114.9812	113.5359	108.3142	102.5415	100.2247	93.6026	90.92902	92.10318	55.77856	78.97117	59.38508
3/23/2022 4:57:42 PM	3/23/2022 4:57:42 PM	870	-0.06989381	-1.328101	64.14113	66.34088	104.8646	114.5507	129.9876	122.1756	121.0705	120.7045	114.9623	113.5173	108.2957	102.5242	100.2067	93.58585	90.9136	92.08713	55.76842	78.95772	59.37415
3/23/2022 4:57:43 PM	3/23/2022 4:57:43 PM	853	-0.06989381	-1.328101	64.14947	66.34879	104.8795	114.5697	130.0055	122.194	121.0898	120.7224	114.98	113.5344	108.3122	102.5396	100.222	93.59982	90.92731	92.10117	55.7769	78.96902	59.38235
3/23/2022 4:57:44 PM	3/23/2022 4:57:44 PM	820	-0.06989381	-1.328101	64.13452	66.33217	104.8514	114.5365	129.9722	122.1594	121.0533	120.6871	114.9465	113.5005	108.2798	102.5085	100.192	93.57155	90.90063	92.07382	55.76011	78.94636	59.36557
3/23/2022 4:57:45 PM	3/23/2022 4:57:45 PM	803	0	-1.328101	64.12415	66.32056	104.8369	114.5164	129.9478	122.1363	121.0299	120.6605	114.9215	113.4764	108.2559	102.486	100.1695	93.55114	90.88082	92.0535	55.74733	78.92834	59.35167
3/23/2022 4:57:46 PM	3/23/2022 4:57:46 PM	786	0	-1.25819	64.13338	66.33096	104.8494	114.5353	129.9704	122.1586	121.0528	120.685	114.9444	113.4999	108.2798	102.5089	100.1932	93.57382	90.90334	92.07676	55.76157	78.94849	59.36787
3/23/2022 4:57:47 PM	3/23/2022 4:57:47 PM	753	-0.06989381	-1.328101	64.13052	66.32546	104.8453	114.5303	129.9638	122.154	121.047	120.6801	114.9405	113.4952	108.2752	102.5049	100.1901	93.57093	90.89935	92.07359	55.76032	78.9463	59.36571
3/23/2022 4:57:48 PM	3/23/2022 4:57:48 PM	736	0	-1.328101	64.13292	66.32954	104.8499	114.5352	129.9714	122.1615	121.057	120.691	114.9502	113.5051	108.2848	102.5158	100.2018	93.58236	90.91003	92.08442	55.7673	78.95638	59.37376
3/23/2022 4:57:49 PM	3/23/2022 4:57:49 PM	703	0	-1.328101	64.12031	66.31543	104.8281	114.5105	129.9416	122.1317	121.0266	120.6595	114.9193	113.475	108.2555	102.4864	100.1741	93.55587	90.88319	92.05754	55.75154	78.93452	59.35761
3/23/2022 4:57:50 PM	3/23/2022 4:57:50 PM	686	-0.06989381	-1.328101	64.09445	66.2894	104.7816	114.4521	129.8755	122.0681	120.9596	120.5938	114.856	113.4113	108.193	102.4281	100.116	93.50134	90.82983	92.00428	55.71893	78.88794	59.32227
3/23/2022 4:57:51 PM	3/23/2022 4:57:51 PM	668	-0.06989381	-1.328101	64.10213	66.29909	104.7974	114.4718	129.8967	122.0888	120.9817	120.6136	114.8759	113.4306	108.2125	102.4465	100.133	93.51701	90.84517	92.02016	55.72779	78.90159	59.33246
3/23/2022 4:57:52 PM	3/23/2022 4:57:52 PM	636	0	-1.328101	64.11564	66.31139	104.8221	114.5041	129.9362	122.1239	121.019	120.6508	114.911	113.4663	108.2463	102.4782	100.1644	93.54722	90.87322	92.04838	55.7454	78.9258	59.3507
3/23/2022 4:57:53 PM	3/23/2022 4:57:53 PM	618	-0.06989381	-1.328101	64.11366	66.31118	104.8185	114.4998	129.9282	122.1212	121.016	120.6497	114.9107	113.4658	108.2467	102.4793	100.1651	93.5478	90.87411	92.04937	55.7466	78.92823	59.35312
3/23/2022 4:57:54 PM	3/23/2022 4:57:54 PM	586	0	-1.328101	64.13461	66.33413	104.8562	114.5444	129.9789	122.1713	121.0666	120.7011	114.9594	113.5151	108.293	102.5228	100.208	93.58759	90.91219	92.08819	55.76978	78.96113	59.37697
3/23/2022 4:57:55 PM	3/23/2022 4:57:55 PM	568	-0.06989381	-1.328101	64.12811	66.32329	104.8446	114.5327	129.9666	122.1593	121.0539	120.6893	114.9494	113.5056	108.2839	102.5157	100.2013	93.58076	90.90528	92.08182	55.7668	78.95651	59.37417
3/23/2022 4:57:56 PM	3/23/2022 4:57:56 PM	551	-0.06989381	-1.328101	64.10744	66.30403	104.8106	114.4876	129.9161	122.1073	120.9998	120.6332	114.896	113.4526	108.2306	102.4637	100.1503	93.53341	90.8586	92.03474	55.73714	78.91515	59.34249
3/23/2022 4:57:57 PM	3/23/2022 4:57:57 PM	518	-0.06989381	-1.328101	64.1045	66.29956	104.8021	114.479	129.9048	122.098	120.9909	120.6247	114.8875	113.4423	108.2222	102.457	100.1434	93.5265	90.85135	92.02805	55.73328	78.91029	59.3386
3/23/2022 4:57:58 PM	3/23/2022 4:57:58 PM	501	0	-1.328101	64.10439	66.29935	104.8008	114.4772	129.9044	122.0967	120.9904	120.624	114.8854	113.4415	108.22	102.4549	100.1406	93.52451	90.84892	92.02514	55.73175	78.90792	59.33681
3/23/2022 4:57:59 PM	3/23/2022 4:57:59 PM	468	-0.06989381	-1.328101	64.12401	66.32365	104.8367	114.5207	129.9531	122.1464	121.0387	120.6734	114.9343	113.4896	108.2655	102.4991	100.1845	93.56529	90.88774	92.06541	55.75607	78.94302	59.36346
3/23/2022 4:58:00 PM	3/23/2022 4:58:00 PM	451	0	-1.328101	64.11575	66.31623	104.8206	114.5014	129.9316	122.1206	121.0135	120.6473	114.9079	113.4638	108.2409	102.4743	100.1601	93.54166	90.86407	92.04177	55.74184	78.92239	59.34705
3/23/2022 4:58:01 PM	3/23/2022 4:58:01 PM	434	-0.06989381	-1.328101	64.12182	66.32057	104.837	114.5183	129.9526	122.1384	121.0331	120.6657	114.9263	113.4809	108.2571	102.4898	100.1743	93.55527	90.87696	92.05433	55.74875	78.93172	59.35411
3/23/2022 4:58:02 PM	3/23/2022 4:58:02 PM	401	-0.06989381	-1.328101	64.10666	66.30247	104.8064	114.4835	129.9075	122.0993	120.9919	120.6249	114.8857	113.4415	108.2191	102.4545	100.1396	93.52226	90.84504	92.02225	55.72961	78.905	59.33376
3/23/2022 4:58:03 PM	3/23/2022 4:58:03 PM	384	0	-1.328101	64.09719	66.29154	104.7896	114.4617	129.8826	122.0747	120.9678	120.6008	114.8622	113.4189	108.1966	102.4331	100.1191	93.50268	90.82505	92.00237	55.71715	78.88706	59.32109
3/23/2022 4:58:04 PM	3/23/2022 4:58:04 PM	351	0	-1.25819	64.09838	66.29546	104.7907	114.4673	129.8923	122.0861	120.9788	120.614	114.8767	113.4341	108.2132	102.4492	100.1366	93.51881	90.84229	92.01977	55.72787	78.90233	59.33292
3/23/2022 4:58:05 PM	3/23/2022 4:58:05 PM	334	0	-1.328101	64.10027	66.302	104.8022	114.487	129.9153	122.1114	121.0083	120.6451	114.9073	113.4636	108.2435	102.4812	100.1665	93.54903	90.87099	92.0495	55.74896	78.9314	59.35561
3/23/2022 4:58:06 PM	3/23/2022 4:58:06 PM	317	-0.06989381	-1.328101	64.13479	66.33624	104.8606	114.5508	129.9863	122.1802	121.0744	120.7107	114.9694	113.5257	108.2996	102.5339	100.2179	93.59654	90.91534	92.0953	55.77517	78.96993	59.38324
