,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
29,0.28,0.04378,0.059895,0.20688,0.11572,0.09116,0.06,480.0,1.008,1.2833,0.037331,0.052364,0.17887,0.10089,0.077979,0.0775,480.0,1.008,1.3953,0.026922,0.040694,0.1345,0.077741,0.056762,0.145,480.0,1.008,1.7437,0.99
30,0.29,0.043138,0.05913,0.20407,0.11422,0.08985,0.06,480.0,1.008,1.2906,0.036742,0.051637,0.17624,0.099469,0.076772,0.0775,480.0,1.008,1.4006,0.026412,0.03999,0.13208,0.076383,0.0557,0.145,480.0,1.008,1.7475,0.99
31,0.3,0.0425,0.058371,0.20128,0.11273,0.088549,0.06,480.0,1.008,1.2947,0.036158,0.050918,0.17364,0.098066,0.075575,0.0775,480.0,1.008,1.4072,0.025908,0.039296,0.1297,0.075046,0.054653,0.145,480.0,1.008,1.7525,0.99
32,0.31,0.041868,0.057619,0.19852,0.11126,0.087258,0.06,480.0,1.008,1.3019,0.035579,0.050206,0.17107,0.096676,0.074389,0.0775,480.0,1.008,1.412,0.025411,0.038613,0.12735,0.073729,0.05362,0.145,480.0,1.008,1.7576,0.99
33,0.32,0.041239,0.056872,0.19577,0.1098,0.085975,0.06,480.0,1.008,1.3076,0.035005,0.0495,0.16851,0.095299,0.073214,0.0775,480.0,1.008,1.4181,0.02492,0.037939,0.12503,0.072431,0.052602,0.145,480.0,1.008,1.7634,0.99
34,0.33,0.040615,0.056131,0.19305,0.10835,0.084702,0.06,480.0,1.008,1.314,0.034436,0.048801,0.16598,0.093936,0.072048,0.0775,480.0,1.008,1.4253,0.024436,0.037276,0.12275,0.071152,0.051597,0.145,480.0,1.008,1.7683,0.99
35,0.34,0.039995,0.055396,0.19035,0.10691,0.083438,0.06,480.0,1.008,1.3218,0.033871,0.048109,0.16348,0.092585,0.070892,0.0775,480.0,1.008,1.4326,0.023958,0.036622,0.1205,0.069891,0.050605,0.145,480.0,1.008,1.7724,0.99
36,0.35,0.039379,0.054667,0.18766,0.10548,0.082183,0.06,480.0,1.008,1.3282,0.033312,0.047423,0.16099,0.091247,0.069746,0.0775,480.0,1.008,1.4388,0.023486,0.035977,0.11828,0.068649,0.049626,0.145,480.0,1.008,1.7794,0.99
37,0.36,0.038767,0.053944,0.185,0.10406,0.080936,0.06,480.0,1.008,1.3361,0.032756,0.046744,0.15853,0.089922,0.068609,0.0775,480.0,1.008,1.4465,0.023021,0.035341,0.11608,0.067424,0.048661,0.145,480.0,1.008,1.7839,0.99
38,0.37,0.03816,0.053226,0.18235,0.10266,0.079698,0.06,480.0,1.008,1.3421,0.032205,0.046072,0.15609,0.088609,0.067482,0.0775,480.0,1.008,1.4544,0.022561,0.034715,0.11392,0.066216,0.047707,0.145,480.0,1.008,1.7906,0.99
